# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
18.000,3000.000,100.100,2.183,-0.783,242.000,704.000,-2.465,1.198,1.000,1.000
18.000,3001.000,100.133,0.965,-1.704,241.000,703.000,-1.218,-0.922,-0.421,-0.462
18.000,3002.000,100.167,2.868,-3.534,243.000,701.000,1.904,-1.830,0.014,0.092
18.000,3003.000,100.200,1.581,-3.181,242.000,701.000,-1.287,0.353,0.018,-0.057
18.000,3004.000,100.233,-0.577,-4.863,240.000,699.000,-2.158,-1.682,-0.072,0.054
18.000,3005.000,100.267,-1.519,-3.376,239.000,700.000,-0.942,1.486,-0.007,0.004
18.000,3006.000,100.300,3.633,-4.039,244.000,699.000,5.152,-0.662,-0.047,-0.011
18.000,3007.000,100.334,1.270,-6.635,242.000,696.000,-2.363,-2.596,-0.001,-0.078
18.000,3008.000,100.367,-1.857,-3.971,239.000,698.000,-3.127,2.663,0.022,0.071
18.000,3009.000,100.400,-6.672,-5.574,234.000,696.000,-4.814,-1.603,0.026,-0.019
18.000,3010.000,100.434,-3.004,-7.017,237.000,694.000,3.667,-1.443,-0.006,-0.075
18.000,3011.000,100.467,0.296,-4.315,240.000,696.000,3.300,2.702,-0.015,0.027
18.000,3012.000,100.500,-1.734,-1.884,238.000,698.000,-2.030,2.432,0.021,0.008
18.000,3013.000,100.534,-4.560,-0.695,235.000,699.000,-2.827,1.188,0.023,-0.089
18.000,3014.000,100.567,-6.104,-5.626,233.000,694.000,-1.544,-4.930,-0.013,0.046
18.000,3015.000,100.600,-6.494,-2.063,232.000,697.000,-0.390,3.563,-0.005,0.044
18.000,3016.000,100.634,-5.844,5.143,232.000,704.000,0.649,7.206,-0.054,0.036
18.000,3017.000,100.667,-5.260,1.629,232.000,701.000,0.584,-3.514,0.012,-0.125
18.000,3018.000,100.701,-2.734,-0.534,234.000,699.000,2.526,-2.163,0.009,0.083
18.000,3019.000,100.734,0.539,-1.481,237.000,698.000,3.273,-0.947,-0.029,-0.018
18.000,3020.000,100.767,-0.515,-1.333,236.000,698.000,-1.054,0.148,0.106,0.116
18.000,3021.000,100.801,-3.463,3.801,233.000,703.000,-2.949,5.133,-0.097,-0.164
18.000,3022.000,100.834,-1.117,7.421,235.000,707.000,2.346,3.620,0.103,0.045
18.000,3023.000,100.867,-2.005,5.679,234.000,706.000,-0.888,-1.742,-0.096,0.040
18.000,3024.000,100.901,-0.805,2.111,235.000,703.000,1.201,-3.568,0.022,-0.090
18.000,3025.000,100.934,-2.724,5.900,233.000,707.000,-1.920,3.789,0.057,0.024
18.000,3026.000,100.968,-1.452,2.310,234.000,704.000,1.272,-3.590,-0.101,-0.023
18.000,3027.000,101.001,2.693,5.079,238.000,707.000,4.145,2.769,0.101,0.010
18.000,3028.000,101.034,-0.576,2.571,235.000,705.000,-3.269,-2.508,-0.087,0.041
18.000,3029.000,101.068,-1.518,3.314,234.000,706.000,-0.942,0.743,0.070,-0.038
18.000,3030.000,101.101,-3.366,2.982,232.000,706.000,-1.848,-0.331,-0.079,-0.055
18.000,3031.000,101.134,-0.030,4.684,235.000,708.000,3.337,1.702,0.042,0.124
18.000,3032.000,101.168,-2.027,1.216,233.000,705.000,-1.997,-3.468,0.028,-0.022
18.000,3033.000,101.201,-6.824,-1.906,228.000,702.000,-4.797,-3.122,-0.043,-0.028
18.000,3034.000,101.234,-4.142,-0.715,230.000,703.000,2.682,1.191,0.005,0.040
18.000,3035.000,101.268,-5.728,-2.644,228.000,701.000,-1.586,-1.928,0.083,0.027
18.000,3036.000,101.301,-4.155,1.621,229.000,705.000,1.573,4.264,-0.056,-0.057
18.000,3037.000,101.335,-0.739,-2.541,232.000,701.000,3.415,-4.162,-0.031,0.034
18.000,3038.000,101.368,-5.665,-2.287,227.000,701.000,-4.926,0.254,0.007,0.026
18.000,3039.000,101.401,-9.099,0.941,223.000,704.000,-3.433,3.229,-0.045,0.000
18.000,3040.000,101.435,-9.189,0.847,222.000,704.000,-0.090,-0.094,0.051,-0.048
18.000,3041.000,101.468,-8.270,-0.237,222.000,703.000,0.919,-1.085,-0.081,0.042
18.000,3042.000,101.501,-6.443,0.786,223.000,704.000,1.827,1.024,0.086,0.000
18.000,3043.000,101.535,-8.799,0.708,220.000,704.000,-2.356,-0.079,-0.030,-0.007
18.000,3044.000,101.568,-4.919,4.637,223.000,708.000,3.880,3.929,0.048,-0.066
18.000,3045.000,101.601,-1.427,-0.827,226.000,703.000,3.492,-5.464,-0.051,0.037
18.000,3046.000,101.635,-4.284,-1.744,223.000,702.000,-2.857,-0.917,0.052,0.007
18.000,3047.000,101.668,-4.856,2.430,222.000,706.000,-0.572,4.174,0.066,0.034
18.000,3048.000,101.702,-7.370,0.187,219.000,704.000,-2.514,-2.243,-0.143,-0.076
18.000,3049.000,101.735,-5.633,1.169,220.000,705.000,1.737,0.981,0.039,0.018
18.000,3050.000,101.768,-0.070,3.052,225.000,707.000,5.563,1.883,-0.072,0.042
18.000,3051.000,101.802,-3.063,2.747,222.000,707.000,-2.993,-0.305,0.029,-0.091
18.000,3052.000,101.835,-3.757,1.472,221.000,706.000,-0.694,-1.275,0.049,0.078
18.000,3053.000,101.868,-0.381,2.325,224.000,707.000,3.376,0.853,-0.096,0.014
18.000,3054.000,101.902,-2.343,4.092,222.000,709.000,-1.962,1.768,0.171,-0.068
18.000,3055.000,101.935,-3.109,4.683,221.000,710.000,-0.766,0.591,-0.073,0.054
18.000,3056.000,101.969,-3.798,4.215,220.000,710.000,-0.689,-0.468,0.044,-0.050
18.000,3057.000,102.002,-2.418,4.793,221.000,711.000,1.380,0.579,-0.097,0.059
18.000,3058.000,102.035,-5.176,8.314,218.000,715.000,-2.758,3.521,0.114,-0.047
18.000,3059.000,102.069,-2.659,5.483,220.000,713.000,2.518,-2.831,-0.004,-0.039
18.000,3060.000,102.102,-5.393,4.934,217.000,713.000,-2.734,-0.548,-0.111,0.036
18.000,3061.000,102.135,-4.853,3.441,217.000,712.000,0.539,-1.493,-0.013,0.068
18.000,3062.000,102.169,-0.368,7.097,221.000,716.000,4.485,3.656,0.104,-0.142
18.000,3063.000,102.202,-1.331,7.387,220.000,717.000,-0.963,0.290,-0.147,0.096
18.000,3064.000,102.235,-2.198,8.648,219.000,719.000,-0.867,1.261,0.126,-0.068
18.000,3065.000,102.269,0.022,10.784,221.000,722.000,2.220,2.135,-0.000,0.026
18.000,3066.000,102.302,-3.980,3.705,217.000,716.000,-4.002,-7.078,-0.008,0.043
18.000,3067.000,102.336,-4.582,4.335,216.000,717.000,-0.602,0.629,0.027,-0.039
18.000,3068.000,102.369,-3.124,3.901,217.000,717.000,1.458,-0.433,-0.027,0.049
18.000,3069.000,102.402,-0.812,2.511,219.000,716.000,2.312,-1.390,0.036,0.000
18.000,3070.000,102.436,-2.731,-3.740,217.000,710.000,-1.919,-6.251,-0.090,-0.010
18.000,3071.000,102.469,-4.458,-4.366,215.000,709.000,-1.727,-0.626,0.049,-0.019
18.000,3072.000,102.502,-3.012,-2.929,216.000,710.000,1.446,1.437,-0.022,0.070
18.000,3073.000,102.536,-4.711,-0.636,214.000,712.000,-1.699,2.293,-0.005,-0.056
18.000,3074.000,102.569,-2.240,0.427,216.000,713.000,2.471,1.064,0.050,0.050
18.000,3075.000,102.602,3.984,-4.616,222.000,708.000,6.224,-5.043,-0.075,-0.001
18.000,3076.000,102.636,-7.414,-4.154,211.000,708.000,-11.398,0.462,0.046,-0.011
18.000,3077.000,102.669,-7.673,0.261,210.000,712.000,-0.259,4.415,0.013,-0.017
18.000,3078.000,102.703,-4.905,-0.765,212.000,711.000,2.767,-1.026,0.071,-0.015
18.000,3079.000,102.736,-5.415,0.312,211.000,712.000,-0.509,1.076,-0.032,-0.006
18.000,3080.000,102.769,-6.873,-2.719,209.000,709.000,-1.459,-3.031,-0.010,-0.006
18.000,3081.000,102.803,-0.186,-0.447,215.000,711.000,6.687,2.272,-0.028,0.058
18.000,3082.000,102.836,-1.167,-0.403,214.000,711.000,-0.981,0.045,-0.033,-0.116
18.000,3083.000,102.869,0.949,-2.362,216.000,709.000,2.117,-1.960,0.017,0.100
18.000,3084.000,102.903,2.854,-0.126,218.000,711.000,1.905,2.236,-0.018,-0.032
18.000,3085.000,102.936,2.569,-0.114,218.000,711.000,-0.285,0.013,-0.040,-0.047
18.000,3086.000,102.970,-1.688,-6.102,214.000,705.000,-4.257,-5.989,0.088,0.049
18.000,3087.000,103.003,0.481,-1.492,216.000,709.000,2.169,4.610,0.055,-0.039
18.000,3088.000,103.036,-0.567,0.657,215.000,711.000,-1.048,2.149,-0.111,0.071
18.000,3089.000,103.070,2.489,0.591,218.000,711.000,3.057,-0.066,0.067,-0.048
18.000,3090.000,103.103,-2.759,-1.468,213.000,709.000,-5.249,-2.059,-0.020,-0.050
18.000,3091.000,103.136,3.516,2.679,219.000,713.000,6.276,4.147,-0.039,0.050
18.000,3092.000,103.170,4.165,5.411,220.000,716.000,0.648,2.732,0.034,0.018
18.000,3093.000,103.203,4.748,8.870,221.000,720.000,0.584,3.459,0.003,-0.023
18.000,3094.000,103.236,5.274,4.983,222.000,717.000,0.525,-3.887,-0.020,0.004
18.000,3095.000,103.270,3.746,9.485,221.000,722.000,-1.527,4.502,-0.080,-0.014
18.000,3096.000,103.303,8.372,14.536,226.000,728.000,4.625,5.052,0.090,0.053
18.000,3097.000,103.337,6.534,17.083,225.000,732.000,-1.837,2.546,-0.062,-0.023
18.000,3098.000,103.370,-4.119,-5.626,215.000,711.000,-10.653,-22.708,0.062,0.006
18.000,3099.000,103.403,7.293,12.937,226.000,729.000,11.412,18.563,0.014,-0.002
18.000,3100.000,103.437,-3.436,-4.357,216.000,713.000,-10.729,-17.294,-0.020,-0.018
18.000,3101.000,103.470,-4.093,-2.921,215.000,714.000,-0.656,1.436,0.058,0.026
18.000,3102.000,103.503,-0.684,-1.629,218.000,715.000,3.409,1.292,-0.117,0.001
18.000,3103.000,103.537,4.385,1.534,223.000,718.000,5.068,3.163,0.019,-0.022
18.000,3104.000,103.570,6.946,0.381,226.000,717.000,2.562,-1.153,0.023,0.007
18.000,3105.000,103.603,6.252,-1.658,226.000,715.000,-0.695,-2.038,0.004,-0.022
18.000,3106.000,103.637,2.627,-6.492,223.000,710.000,-3.625,-4.834,-0.015,-0.005
18.000,3107.000,103.670,0.364,-4.843,221.000,711.000,-2.263,1.649,0.004,0.035
18.000,3108.000,103.704,0.328,2.642,221.000,718.000,-0.036,7.484,0.030,-0.004
18.000,3109.000,103.737,0.295,0.378,221.000,716.000,-0.033,-2.264,0.009,-0.035
18.000,3110.000,103.770,0.265,3.340,221.000,719.000,-0.029,2.962,-0.024,0.063
18.000,3111.000,103.804,1.239,6.006,222.000,722.000,0.973,2.666,0.003,-0.028
18.000,3112.000,103.837,-2.885,5.405,218.000,722.000,-4.124,-0.601,0.036,0.001
18.000,3113.000,103.870,-1.597,5.865,219.000,723.000,1.289,0.459,-0.044,0.012
18.000,3114.000,103.904,-2.437,4.278,218.000,722.000,-0.840,-1.586,-0.002,-0.030
18.000,3115.000,103.937,-3.193,7.850,217.000,726.000,-0.756,3.572,-0.059,0.014
18.000,3116.000,103.971,-0.874,4.065,219.000,723.000,2.319,-3.785,0.110,0.093
18.000,3117.000,104.004,-0.787,3.659,219.000,723.000,0.087,-0.407,-0.120,-0.148
18.000,3118.000,104.037,-1.708,4.293,218.000,724.000,-0.921,0.634,0.103,0.133
18.000,3119.000,104.071,-2.537,5.864,217.000,726.000,-0.829,1.571,-0.027,-0.142
18.000,3120.000,104.104,-4.283,1.277,215.000,722.000,-1.746,-4.586,0.010,0.102
18.000,3121.000,104.137,-1.855,3.150,217.000,724.000,2.428,1.872,0.048,-0.070
18.000,3122.000,104.171,-4.670,4.835,214.000,726.000,-2.814,1.685,-0.064,-0.025
18.000,3123.000,104.204,-3.203,6.351,215.000,728.000,1.467,1.517,0.038,0.039
18.000,3124.000,104.237,-2.882,7.716,215.000,730.000,0.320,1.365,-0.018,-0.001
18.000,3125.000,104.271,-4.594,3.944,213.000,727.000,-1.712,-3.772,-0.021,-0.022
18.000,3126.000,104.304,-2.135,4.550,215.000,728.000,2.459,0.606,0.003,0.016
18.000,3127.000,104.338,-0.921,5.095,216.000,729.000,1.213,0.545,-0.035,0.020
18.000,3128.000,104.371,-3.829,6.585,213.000,731.000,-2.908,1.491,-0.006,-0.005
18.000,3129.000,104.404,-5.446,4.927,211.000,730.000,-1.617,-1.659,0.054,-0.010
18.000,3130.000,104.438,-5.902,5.434,210.000,731.000,-0.455,0.507,0.051,0.035
18.000,3131.000,104.471,-6.311,4.891,209.000,731.000,-0.410,-0.543,-0.077,-0.019
