# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
8.000,1800.000,60.060,-9.180,-2.390,335.000,377.000,3.242,-3.068,1.000,1.000
8.000,1801.000,60.093,-9.262,-1.151,334.000,378.000,-0.082,1.239,-0.265,-0.348
8.000,1802.000,60.127,-6.336,-3.036,336.000,376.000,2.926,-1.885,-0.079,-0.042
8.000,1803.000,60.160,-7.702,-1.732,334.000,377.000,-1.366,1.304,-0.001,0.017
8.000,1804.000,60.193,-7.932,-2.559,333.000,376.000,-0.230,-0.827,-0.043,0.057
8.000,1805.000,60.227,-8.139,-4.303,332.000,374.000,-0.207,-1.744,-0.045,-0.090
8.000,1806.000,60.260,-9.325,-2.873,330.000,375.000,-1.186,1.430,0.012,-0.060
8.000,1807.000,60.294,-7.392,-5.586,331.000,372.000,1.932,-2.713,-0.036,0.087
8.000,1808.000,60.327,-7.653,-4.027,330.000,373.000,-0.261,1.559,0.001,-0.045
8.000,1809.000,60.360,-4.888,-2.624,332.000,374.000,2.765,1.403,0.120,-0.011
8.000,1810.000,60.394,-6.399,-3.362,330.000,373.000,-1.511,-0.738,-0.155,-0.041
8.000,1811.000,60.427,-5.759,-4.026,330.000,372.000,0.640,-0.664,0.037,0.112
8.000,1812.000,60.460,-5.183,-2.623,330.000,373.000,0.576,1.403,0.003,-0.062
8.000,1813.000,60.494,-6.665,-3.361,328.000,372.000,-1.482,-0.738,0.014,0.047
8.000,1814.000,60.527,1.002,-4.025,335.000,371.000,7.666,-0.664,-0.021,-0.080
8.000,1815.000,60.560,-0.099,-8.622,334.000,366.000,-1.100,-4.598,0.051,0.077
8.000,1816.000,60.594,0.911,-7.760,335.000,366.000,1.010,0.862,-0.095,-0.001
8.000,1817.000,60.627,1.820,-7.984,336.000,365.000,0.909,-0.224,0.089,-0.092
8.000,1818.000,60.661,0.638,-5.186,335.000,367.000,-1.182,2.798,-0.019,0.069
8.000,1819.000,60.694,1.574,-5.667,336.000,366.000,0.936,-0.481,-0.004,-0.001
8.000,1820.000,60.727,2.417,-2.100,337.000,369.000,0.843,3.567,0.069,-0.025
8.000,1821.000,60.761,-0.825,-2.890,334.000,368.000,-3.242,-0.790,-0.074,0.026
8.000,1822.000,60.794,8.258,-2.601,343.000,368.000,9.082,0.289,0.010,-0.013
8.000,1823.000,60.827,1.432,-1.341,337.000,369.000,-6.826,1.260,0.028,-0.027
8.000,1824.000,60.861,-0.711,-1.207,335.000,369.000,-2.143,0.134,0.018,0.030
8.000,1825.000,60.894,-0.640,-0.086,335.000,370.000,0.071,1.121,0.041,0.045
8.000,1826.000,60.928,4.424,-2.078,340.000,368.000,5.064,-1.991,-0.033,-0.057
8.000,1827.000,60.961,3.981,0.130,340.000,370.000,-0.442,2.208,-0.054,-0.029
8.000,1828.000,60.994,-0.417,-2.883,336.000,367.000,-4.398,-3.013,-0.023,0.051
8.000,1829.000,61.028,-1.375,-3.595,335.000,366.000,-0.958,-0.712,-0.010,0.026
8.000,1830.000,61.061,-4.237,-7.235,332.000,362.000,-2.863,-3.641,0.076,-0.040
8.000,1831.000,61.094,2.186,-6.512,338.000,362.000,6.424,0.724,-0.094,-0.006
8.000,1832.000,61.128,2.968,-5.861,339.000,362.000,0.781,0.651,-0.059,-0.013
8.000,1833.000,61.161,2.671,-7.274,339.000,360.000,-0.297,-1.414,0.101,-0.029
8.000,1834.000,61.194,3.404,-4.547,340.000,362.000,0.733,2.727,0.027,-0.051
8.000,1835.000,61.228,5.063,-6.092,342.000,360.000,1.660,-1.545,-0.018,0.078
8.000,1836.000,61.261,2.557,-2.483,340.000,363.000,-2.506,3.609,-0.023,-0.008
8.000,1837.000,61.295,0.301,-2.235,338.000,363.000,-2.256,0.248,0.043,-0.000
8.000,1838.000,61.328,0.271,-1.011,338.000,364.000,-0.030,1.223,0.018,-0.001
8.000,1839.000,61.361,5.244,0.090,343.000,365.000,4.973,1.101,-0.033,-0.050
8.000,1840.000,61.395,3.720,-1.919,342.000,363.000,-1.524,-2.009,-0.018,0.052
8.000,1841.000,61.428,0.348,0.273,339.000,365.000,-3.372,2.192,-0.063,-0.093
8.000,1842.000,61.461,3.313,-4.755,342.000,360.000,2.965,-5.027,0.117,0.008
8.000,1843.000,61.495,-1.018,-1.279,338.000,363.000,-4.331,3.475,-0.134,0.029
8.000,1844.000,61.528,3.083,-2.151,342.000,362.000,4.102,-0.872,0.118,0.003
8.000,1845.000,61.561,-0.225,3.064,339.000,367.000,-3.308,5.215,-0.110,0.016
8.000,1846.000,61.595,-3.202,3.758,336.000,368.000,-2.978,0.694,0.033,-0.097
8.000,1847.000,61.628,-1.882,3.382,337.000,368.000,1.320,-0.376,0.015,0.074
8.000,1848.000,61.662,0.306,3.044,339.000,368.000,2.188,-0.338,0.037,-0.002
8.000,1849.000,61.695,-1.725,3.739,337.000,369.000,-2.031,0.696,-0.043,-0.074
8.000,1850.000,61.728,-1.552,3.365,337.000,369.000,0.172,-0.374,0.012,0.051
8.000,1851.000,61.762,-0.397,1.029,338.000,367.000,1.155,-2.337,-0.023,0.017
8.000,1852.000,61.795,-3.357,0.926,335.000,367.000,-2.960,-0.103,-0.080,-0.094
8.000,1853.000,61.828,-8.021,1.833,330.000,368.000,-4.664,0.907,0.094,0.010
8.000,1854.000,61.862,-4.219,-0.350,333.000,366.000,3.802,-2.183,-0.020,0.037
8.000,1855.000,61.895,0.203,-2.315,337.000,364.000,4.422,-1.965,0.032,0.063
8.000,1856.000,61.929,1.182,5.916,338.000,372.000,0.980,8.232,-0.026,-0.026
8.000,1857.000,61.962,-2.936,3.325,334.000,370.000,-4.118,-2.592,0.040,-0.077
8.000,1858.000,61.995,-3.642,3.992,333.000,371.000,-0.706,0.668,-0.027,0.103
8.000,1859.000,62.029,-7.278,2.593,329.000,370.000,-3.636,-1.399,0.014,0.006
8.000,1860.000,62.062,-8.550,4.334,327.000,372.000,-1.272,1.741,-0.068,-0.033
8.000,1861.000,62.095,-3.695,1.900,331.000,370.000,4.855,-2.433,0.068,-0.046
8.000,1862.000,62.129,-2.326,1.710,332.000,370.000,1.370,-0.190,0.019,0.128
8.000,1863.000,62.162,-3.093,1.539,331.000,370.000,-0.767,-0.171,-0.050,-0.059
8.000,1864.000,62.195,0.216,0.385,334.000,369.000,3.309,-1.154,0.021,-0.041
8.000,1865.000,62.229,-1.805,2.347,332.000,371.000,-2.022,1.961,0.019,0.003
8.000,1866.000,62.262,-1.625,1.112,332.000,370.000,0.181,-1.235,-0.004,0.074
8.000,1867.000,62.296,-3.462,2.001,330.000,371.000,-1.838,0.889,-0.010,-0.110
8.000,1868.000,62.329,-3.116,1.801,330.000,371.000,0.346,-0.200,0.017,0.040
8.000,1869.000,62.362,-0.805,3.621,332.000,373.000,2.312,1.820,-0.096,0.018
8.000,1870.000,62.396,0.276,3.259,333.000,373.000,1.080,-0.362,0.071,-0.051
8.000,1871.000,62.429,-0.752,3.933,332.000,374.000,-1.028,0.674,-0.034,-0.001
