# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
12.000,2700.000,90.090,0.952,-1.605,645.000,738.000,-0.106,-2.044,1.000,1.000
12.000,2701.000,90.123,-1.143,0.555,643.000,740.000,-2.095,2.161,-0.403,-0.417
12.000,2702.000,90.157,-1.029,0.500,643.000,740.000,0.114,-0.056,-0.035,-0.041
12.000,2703.000,90.190,-0.926,0.450,643.000,740.000,0.103,-0.050,0.103,-0.051
12.000,2704.000,90.223,-2.833,-1.595,641.000,738.000,-1.907,-2.045,-0.156,0.017
12.000,2705.000,90.257,-4.550,0.564,639.000,740.000,-1.717,2.160,0.083,0.048
12.000,2706.000,90.290,-4.095,-1.492,639.000,738.000,0.455,-2.056,-0.070,-0.018
12.000,2707.000,90.324,-3.686,-1.343,639.000,738.000,0.410,0.149,0.161,-0.081
12.000,2708.000,90.357,-5.317,0.791,637.000,740.000,-1.631,2.134,-0.165,0.009
12.000,2709.000,90.390,-3.785,0.712,638.000,740.000,1.532,-0.079,-0.001,0.054
12.000,2710.000,90.424,-6.407,0.641,635.000,740.000,-2.621,-0.071,0.058,0.050
12.000,2711.000,90.457,-9.766,-23.423,631.000,716.000,-3.359,-24.064,-0.164,-0.062
12.000,2712.000,90.490,-2.790,2.919,637.000,740.000,6.977,26.342,0.055,-0.065
12.000,2713.000,90.524,-4.511,2.627,635.000,740.000,-1.721,-0.292,0.028,0.068
12.000,2714.000,90.557,-2.060,2.365,637.000,740.000,2.451,-0.263,0.045,-0.019
12.000,2715.000,90.590,-5.854,2.128,633.000,740.000,-3.794,-0.236,-0.036,-0.043
12.000,2716.000,90.624,-7.268,1.915,631.000,740.000,-1.415,-0.213,-0.050,0.041
12.000,2717.000,90.657,-8.541,1.724,629.000,740.000,-1.273,-0.192,0.030,0.050
12.000,2718.000,90.691,-8.687,1.551,628.000,740.000,-0.146,-0.172,-0.066,0.022
12.000,2719.000,90.724,-8.819,1.396,627.000,740.000,-0.131,-0.155,0.055,-0.120
12.000,2720.000,90.757,-0.937,-16.743,634.000,722.000,7.882,-18.140,0.042,0.087
12.000,2721.000,90.791,-6.843,0.931,628.000,738.000,-5.906,17.674,-0.020,-0.000
12.000,2722.000,90.824,-8.159,2.838,626.000,740.000,-1.316,1.907,0.006,-0.034
12.000,2723.000,90.857,-8.343,1.554,625.000,739.000,-0.184,-1.284,0.002,0.010
12.000,2724.000,90.891,-7.509,2.399,625.000,740.000,0.834,0.845,-0.038,-0.019
12.000,2725.000,90.924,-5.758,2.159,626.000,740.000,1.751,-0.240,0.103,-0.010
12.000,2726.000,90.958,-9.182,1.943,622.000,740.000,-3.424,-0.216,-0.082,0.034
12.000,2727.000,90.991,-7.264,1.749,623.000,740.000,1.918,-0.194,0.016,0.000
12.000,2728.000,91.024,-5.537,-2.426,624.000,736.000,1.726,-4.175,0.051,-0.027
12.000,2729.000,91.058,-5.984,1.816,623.000,740.000,-0.446,4.243,-0.048,0.002
12.000,2730.000,91.091,-3.385,1.635,625.000,740.000,2.598,-0.182,-0.036,0.076
12.000,2731.000,91.124,-3.047,1.471,625.000,740.000,0.339,-0.163,-0.017,-0.095
12.000,2732.000,91.158,-5.742,1.324,622.000,740.000,-2.695,-0.147,0.044,0.023
12.000,2733.000,91.191,-5.168,0.192,622.000,739.000,0.574,-1.132,0.028,0.014
12.000,2734.000,91.224,-4.651,-0.827,622.000,738.000,0.517,-1.019,-0.017,0.011
