# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
4.000,1800.000,60.060,-6.440,5.195,96.000,483.000,-5.951,14.978,1.000,1.000
4.000,1801.000,60.093,-3.796,0.676,98.000,479.000,2.644,-4.520,-0.380,-0.309
4.000,1802.000,60.127,-1.417,-3.392,100.000,475.000,2.380,-4.068,-0.092,-0.100
4.000,1803.000,60.160,9.725,-11.053,111.000,467.000,11.142,-7.661,0.125,-0.008
4.000,1804.000,60.193,-7.248,5.053,95.000,482.000,-16.972,16.105,-0.149,0.016
4.000,1805.000,60.227,-7.523,3.547,94.000,481.000,-0.275,-1.505,-0.000,-0.037
4.000,1806.000,60.260,-2.771,7.193,98.000,485.000,4.752,3.645,0.107,-0.115
4.000,1807.000,60.294,-4.493,8.473,96.000,487.000,-1.723,1.281,-0.062,0.074
4.000,1808.000,60.327,-2.044,9.626,98.000,489.000,2.449,1.153,-0.005,-0.019
4.000,1809.000,60.360,-4.840,10.663,95.000,491.000,-2.796,1.037,0.026,0.031
4.000,1810.000,60.394,-4.356,3.597,95.000,485.000,0.484,-7.066,-0.069,0.048
4.000,1811.000,60.427,-1.920,2.237,97.000,484.000,2.436,-1.360,0.035,-0.034
4.000,1812.000,60.460,-0.728,2.014,98.000,484.000,1.192,-0.224,0.010,-0.065
4.000,1813.000,60.494,0.345,3.812,99.000,486.000,1.073,1.799,-0.024,0.032
4.000,1814.000,60.527,1.310,1.431,100.000,484.000,0.966,-2.381,0.007,0.023
4.000,1815.000,60.560,-6.821,13.288,92.000,496.000,-8.131,11.857,0.017,-0.107
4.000,1816.000,60.594,-6.139,7.959,92.000,492.000,0.682,-5.329,-0.018,0.100
4.000,1817.000,60.627,-5.525,5.163,92.000,490.000,0.614,-2.796,-0.062,0.006
4.000,1818.000,60.661,-7.972,6.647,89.000,492.000,-2.448,1.484,-0.002,0.025
4.000,1819.000,60.694,-8.175,12.982,88.000,499.000,-0.203,6.335,0.015,-0.048
4.000,1820.000,60.727,-8.358,6.684,87.000,494.000,-0.182,-6.298,0.034,0.014
4.000,1821.000,60.761,-8.522,8.016,86.000,496.000,-0.164,1.332,-0.026,0.047
4.000,1822.000,60.794,-8.670,6.214,85.000,495.000,-0.148,-1.802,0.009,-0.126
4.000,1823.000,60.827,-5.803,4.593,87.000,494.000,2.867,-1.621,0.072,0.090
4.000,1824.000,60.861,-6.222,-3.867,86.000,486.000,-0.420,-8.459,-0.138,-0.037
4.000,1825.000,60.894,-5.600,12.520,86.000,502.000,0.622,16.387,0.045,0.076
4.000,1826.000,60.928,-8.040,14.268,83.000,505.000,-2.440,1.748,0.115,-0.024
4.000,1827.000,60.961,-6.236,4.841,84.000,497.000,1.804,-9.427,-0.127,-0.038
4.000,1828.000,60.994,-7.613,6.357,82.000,499.000,-1.376,1.516,0.050,0.011
4.000,1829.000,61.028,-4.851,6.721,84.000,500.000,2.761,0.364,0.009,-0.102
4.000,1830.000,61.061,-5.366,12.049,83.000,506.000,-0.515,5.328,-0.012,0.131
