# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
13.000,3000.000,100.100,-1.554,-6.782,49.000,725.000,3.506,12.976,1.000,1.000
13.000,3001.000,100.133,3.602,-22.104,54.000,709.000,5.155,-15.322,-0.340,-0.379
13.000,3002.000,100.167,4.242,-16.894,55.000,712.000,0.640,5.210,-0.085,-0.131
13.000,3003.000,100.200,-0.183,4.796,51.000,732.000,-4.424,21.689,-0.004,0.042
13.000,3004.000,100.233,-0.164,-19.684,51.000,708.000,0.018,-24.480,-0.121,-0.089
13.000,3005.000,100.267,3.852,-10.716,55.000,715.000,4.016,8.968,0.076,0.086
13.000,3006.000,100.300,-3.533,7.356,48.000,732.000,-7.385,18.072,-0.027,0.037
13.000,3007.000,100.334,10.820,-5.380,62.000,720.000,14.353,-12.736,0.021,-0.120
13.000,3008.000,100.367,-5.262,4.158,47.000,729.000,-16.082,9.538,-0.061,0.118
13.000,3009.000,100.400,-0.736,-14.257,51.000,711.000,4.526,-18.416,0.028,-0.003
13.000,3010.000,100.434,18.338,-13.832,70.000,710.000,19.074,0.426,0.018,-0.064
13.000,3011.000,100.467,-5.496,-1.449,48.000,721.000,-23.834,12.383,0.007,0.071
13.000,3012.000,100.500,6.054,0.696,59.000,723.000,11.550,2.145,0.032,-0.151
13.000,3013.000,100.534,-7.552,8.627,46.000,731.000,-13.605,7.930,-0.044,0.114
13.000,3014.000,100.567,-0.796,-4.236,52.000,719.000,6.755,-12.863,-0.019,-0.018
13.000,3015.000,100.600,-6.717,-5.812,46.000,717.000,-5.920,-1.576,0.037,0.049
13.000,3016.000,100.634,-1.045,-15.231,51.000,707.000,5.672,-9.419,0.005,-0.007
13.000,3017.000,100.667,-5.941,-4.708,46.000,716.000,-4.895,10.523,-0.047,-0.055
13.000,3018.000,100.701,-2.347,-5.237,49.000,715.000,3.594,-0.529,0.059,0.022
13.000,3019.000,100.734,1.888,-2.714,53.000,717.000,4.235,2.524,-0.075,0.006
13.000,3020.000,100.767,12.699,-23.442,64.000,696.000,10.811,-20.729,0.057,-0.071
13.000,3021.000,100.801,28.429,-3.098,81.000,714.000,15.730,20.344,-0.047,0.047
13.000,3022.000,100.834,23.586,-5.788,79.000,711.000,-4.843,-2.690,0.069,-0.012
13.000,3023.000,100.867,-2.772,-5.209,55.000,711.000,-26.359,0.579,-0.087,0.053
13.000,3024.000,100.901,-7.495,-21.688,50.000,694.000,-4.723,-16.479,-0.024,-0.001
13.000,3025.000,100.934,-0.746,-20.520,56.000,693.000,6.750,1.169,0.170,-0.071
13.000,3026.000,100.968,-2.671,5.532,54.000,717.000,-1.925,26.052,-0.101,0.085
13.000,3027.000,101.001,-6.404,12.979,50.000,725.000,-3.733,7.447,0.098,-0.043
13.000,3028.000,101.034,-1.763,4.681,54.000,718.000,4.640,-8.298,-0.087,-0.056
13.000,3029.000,101.068,-5.587,7.213,50.000,721.000,-3.824,2.532,-0.062,0.092
13.000,3030.000,101.101,-4.028,5.492,51.000,720.000,1.559,-1.721,0.084,-0.091
13.000,3031.000,101.134,6.374,-8.057,61.000,707.000,10.403,-13.549,0.010,0.079
13.000,3032.000,101.168,9.737,2.748,65.000,717.000,3.363,10.806,-0.122,-0.026
13.000,3033.000,101.201,-3.237,-13.526,53.000,701.000,-12.974,-16.275,-0.004,-0.022
13.000,3034.000,101.234,4.087,9.826,60.000,723.000,7.324,23.353,0.105,0.053
13.000,3035.000,101.268,-6.322,11.844,50.000,726.000,-10.409,2.017,-0.019,-0.068
13.000,3036.000,101.301,-5.690,16.659,50.000,732.000,0.632,4.816,-0.004,0.011
13.000,3037.000,101.335,3.879,8.993,59.000,726.000,9.569,-7.666,0.037,0.076
13.000,3038.000,101.368,-1.509,-11.906,54.000,706.000,-5.388,-20.899,-0.024,-0.048
13.000,3039.000,101.401,-3.358,6.285,52.000,723.000,-1.849,18.191,-0.026,0.014
13.000,3040.000,101.435,-9.022,15.656,46.000,733.000,-5.664,9.372,0.039,-0.029
13.000,3041.000,101.468,4.880,2.090,59.000,721.000,13.902,-13.566,-0.013,-0.023
13.000,3042.000,101.501,-8.608,9.881,46.000,729.000,-13.488,7.791,-0.021,0.038
13.000,3043.000,101.535,-7.747,4.893,46.000,725.000,0.861,-4.988,0.008,0.011
13.000,3044.000,101.568,-6.972,5.404,46.000,726.000,0.775,0.511,0.009,-0.005
13.000,3045.000,101.601,-4.275,3.864,48.000,725.000,2.697,-1.540,-0.013,-0.049
13.000,3046.000,101.635,5.152,1.477,57.000,723.000,9.428,-2.386,0.025,0.044
13.000,3047.000,101.668,3.637,-2.671,56.000,719.000,-1.515,-4.148,-0.048,0.048
13.000,3048.000,101.702,-3.727,5.597,49.000,727.000,-7.364,8.267,-0.002,-0.074
13.000,3049.000,101.735,-1.354,2.037,51.000,724.000,2.373,-3.560,0.081,0.004
13.000,3050.000,101.768,-6.218,3.833,46.000,726.000,-4.865,1.796,-0.026,0.025
13.000,3051.000,101.802,-0.597,0.450,51.000,723.000,5.622,-3.383,0.035,-0.028
13.000,3052.000,101.835,-3.537,-2.595,48.000,720.000,-2.940,-3.045,-0.054,0.039
13.000,3053.000,101.868,-5.183,-4.336,46.000,718.000,-1.646,-1.740,0.010,-0.074
13.000,3054.000,101.902,-1.665,-2.902,49.000,719.000,3.518,1.434,-0.046,0.038
13.000,3055.000,101.935,16.502,-9.612,67.000,712.000,18.166,-6.710,0.027,0.015
13.000,3056.000,101.969,30.851,-13.651,83.000,707.000,14.350,-4.039,-0.000,-0.031
13.000,3057.000,102.002,4.766,-6.286,60.000,713.000,-26.085,7.365,-0.064,0.033
13.000,3058.000,102.035,9.290,-5.657,65.000,713.000,4.523,0.629,0.088,0.023
13.000,3059.000,102.069,10.361,-15.091,67.000,703.000,1.071,-9.434,-0.033,-0.060
13.000,3060.000,102.102,3.325,-4.582,61.000,712.000,-7.036,10.509,0.051,0.036
13.000,3061.000,102.135,8.992,-8.124,67.000,708.000,5.668,-3.542,0.036,0.003
13.000,3062.000,102.169,4.093,-8.312,63.000,707.000,-4.899,-0.188,-0.065,0.017
13.000,3063.000,102.202,11.684,-12.480,71.000,702.000,7.591,-4.169,-0.062,-0.018
13.000,3064.000,102.235,6.515,-7.232,67.000,706.000,-5.168,5.248,0.105,0.003
13.000,3065.000,102.269,1.864,-6.509,63.000,706.000,-4.652,0.723,-0.047,-0.023
13.000,3066.000,102.302,4.677,-11.858,66.000,700.000,2.814,-5.349,-0.087,0.027
13.000,3067.000,102.336,-1.790,-6.672,60.000,704.000,-6.468,5.186,0.116,-0.047
13.000,3068.000,102.369,2.389,-9.005,64.000,701.000,4.179,-2.333,-0.018,0.044
13.000,3069.000,102.402,5.150,-7.105,67.000,702.000,2.761,1.901,-0.021,-0.001
13.000,3070.000,102.436,-0.365,-6.394,62.000,702.000,-5.515,0.710,-0.006,-0.056
13.000,3071.000,102.469,4.671,-5.755,67.000,702.000,5.037,0.639,-0.007,0.079
13.000,3072.000,102.502,-0.796,-0.179,62.000,707.000,-5.467,5.575,0.010,-0.002
13.000,3073.000,102.536,-7.716,3.839,55.000,711.000,-6.920,4.018,0.030,-0.021
13.000,3074.000,102.569,5.055,-6.545,67.000,701.000,12.772,-10.384,0.003,0.010
13.000,3075.000,102.602,-3.450,-4.891,59.000,702.000,-8.506,1.655,0.008,-0.048
13.000,3076.000,102.636,-5.105,-4.402,57.000,702.000,-1.655,0.489,0.029,0.059
13.000,3077.000,102.669,0.405,-4.961,62.000,701.000,5.511,-0.560,-0.121,-0.085
13.000,3078.000,102.703,3.365,-7.465,65.000,698.000,2.959,-2.504,0.080,0.030
13.000,3079.000,102.736,4.028,-5.719,66.000,699.000,0.664,1.747,-0.036,0.101
13.000,3080.000,102.769,14.626,-10.147,77.000,694.000,10.597,-4.428,0.016,-0.057
13.000,3081.000,102.803,12.163,-2.132,76.000,701.000,-2.463,8.015,-0.020,-0.040
13.000,3082.000,102.836,4.947,-3.919,70.000,699.000,-7.216,-1.787,0.035,0.050
13.000,3083.000,102.869,-1.548,-4.527,64.000,698.000,-6.495,-0.608,-0.063,-0.071
13.000,3084.000,102.903,-13.393,1.926,52.000,704.000,-11.845,6.453,0.042,0.063
13.000,3085.000,102.936,0.946,-4.267,65.000,698.000,14.339,-6.193,0.036,-0.040
13.000,3086.000,102.970,9.852,0.160,74.000,702.000,8.905,4.427,-0.010,0.004
13.000,3087.000,103.003,-0.134,4.144,65.000,706.000,-9.985,3.984,0.031,0.059
13.000,3088.000,103.036,5.880,2.729,71.000,705.000,6.013,-1.414,-0.080,-0.047
13.000,3089.000,103.070,3.292,-0.544,69.000,702.000,-2.588,-3.273,0.069,-0.018
13.000,3090.000,103.103,0.963,-0.489,67.000,702.000,-2.329,0.054,-0.022,0.027
13.000,3091.000,103.136,-1.134,-0.440,65.000,702.000,-2.096,0.049,-0.054,-0.028
13.000,3092.000,103.170,4.980,1.604,71.000,704.000,6.113,2.044,0.051,0.044
13.000,3093.000,103.203,2.482,-0.557,69.000,702.000,-2.498,-2.160,-0.104,-0.018
13.000,3094.000,103.236,10.234,-0.501,77.000,702.000,7.752,0.056,0.078,-0.023
13.000,3095.000,103.270,-2.790,0.549,65.000,703.000,-13.023,1.050,-0.019,0.090
13.000,3096.000,103.303,8.489,-5.506,76.000,697.000,11.279,-6.055,0.063,-0.072
13.000,3097.000,103.337,-4.360,1.045,64.000,703.000,-12.849,6.551,-0.009,0.029
13.000,3098.000,103.370,-7.924,-0.060,60.000,702.000,-3.564,-1.104,0.001,-0.023
13.000,3099.000,103.403,6.869,-11.054,74.000,691.000,14.792,-10.994,-0.053,-0.062
13.000,3100.000,103.437,-3.818,-1.948,64.000,699.000,-10.687,9.105,0.018,0.007
13.000,3101.000,103.470,3.564,-0.754,71.000,700.000,7.382,1.195,0.039,0.118
13.000,3102.000,103.503,3.207,-6.678,71.000,694.000,-0.356,-5.925,0.016,-0.060
13.000,3103.000,103.537,-2.114,-0.010,66.000,700.000,-5.321,6.668,-0.045,-0.036
13.000,3104.000,103.570,2.098,-0.009,70.000,700.000,4.211,0.001,-0.030,0.034
13.000,3105.000,103.603,2.888,0.992,71.000,701.000,0.790,1.001,0.034,0.047
13.000,3106.000,103.637,19.599,4.892,88.000,705.000,16.711,3.901,-0.040,-0.079
13.000,3107.000,103.670,1.639,5.403,72.000,706.000,-17.960,0.511,0.089,0.030
13.000,3108.000,103.704,3.475,2.863,74.000,704.000,1.836,-2.540,-0.064,-0.054
13.000,3109.000,103.737,-10.872,-10.423,60.000,691.000,-14.348,-13.286,0.049,0.090
13.000,3110.000,103.770,-7.785,-12.381,62.000,688.000,3.087,-1.958,-0.054,-0.006
13.000,3111.000,103.804,-11.006,-12.143,58.000,687.000,-3.222,0.238,-0.030,-0.057
13.000,3112.000,103.837,-6.906,-7.929,61.000,690.000,4.101,4.214,0.062,0.006
13.000,3113.000,103.870,-8.215,-5.136,59.000,692.000,-1.309,2.793,0.001,0.001
13.000,3114.000,103.904,-1.394,1.378,65.000,698.000,6.822,6.514,-0.019,-0.020
13.000,3115.000,103.937,-5.254,-6.760,61.000,690.000,-3.861,-8.138,-0.017,0.044
13.000,3116.000,103.971,-3.729,-2.084,62.000,694.000,1.525,4.676,0.019,0.004
13.000,3117.000,104.004,-3.356,-1.876,62.000,694.000,0.373,0.208,0.009,-0.011
13.000,3118.000,104.037,-6.020,-1.688,59.000,694.000,-2.664,0.188,-0.032,0.111
13.000,3119.000,104.071,7.582,0.481,72.000,696.000,13.602,2.169,0.004,-0.205
13.000,3120.000,104.104,-8.177,1.433,57.000,697.000,-15.758,0.952,-0.018,0.081
13.000,3121.000,104.137,-8.359,-4.711,56.000,691.000,-0.182,-6.143,0.034,0.010
13.000,3122.000,104.171,8.477,0.760,72.000,696.000,16.836,5.471,0.054,0.021
13.000,3123.000,104.204,4.629,-0.316,69.000,695.000,-3.848,-1.076,-0.039,-0.002
13.000,3124.000,104.237,-4.834,-3.284,60.000,692.000,-9.463,-2.968,0.015,-0.025
13.000,3125.000,104.271,-11.350,-15.956,53.000,679.000,-6.517,-12.672,0.013,-0.040
13.000,3126.000,104.304,-2.215,-3.360,61.000,690.000,9.135,12.596,-0.085,0.082
13.000,3127.000,104.338,0.006,-6.024,63.000,687.000,2.222,-2.664,0.030,-0.079
13.000,3128.000,104.371,2.006,-0.422,65.000,692.000,1.999,5.602,0.006,0.072
13.000,3129.000,104.404,2.805,1.621,66.000,694.000,0.799,2.042,-0.006,0.008
13.000,3130.000,104.438,-3.475,0.458,60.000,693.000,-6.281,-1.162,0.024,-0.041
13.000,3131.000,104.471,-4.128,4.413,59.000,697.000,-0.652,3.954,0.015,0.019
13.000,3132.000,104.504,-1.715,3.971,61.000,697.000,2.413,-0.441,-0.037,-0.038
13.000,3133.000,104.538,-3.544,0.574,59.000,694.000,-1.828,-3.397,0.018,0.074
13.000,3134.000,104.571,-4.189,0.517,58.000,694.000,-0.646,-0.057,0.010,-0.055
13.000,3135.000,104.604,-2.770,1.465,59.000,695.000,1.419,0.948,-0.020,0.036
13.000,3136.000,104.638,-8.493,-0.681,53.000,693.000,-5.723,-2.147,-0.008,-0.027
13.000,3137.000,104.671,-5.644,0.387,55.000,694.000,2.849,1.068,0.001,-0.030
13.000,3138.000,104.705,-6.080,-0.652,54.000,693.000,-0.436,-1.039,-0.004,0.043
13.000,3139.000,104.738,-5.472,1.413,54.000,695.000,0.608,2.065,0.010,-0.055
13.000,3140.000,104.771,-3.924,0.272,55.000,694.000,1.547,-1.141,-0.011,0.016
13.000,3141.000,104.805,-2.532,6.245,56.000,700.000,1.392,5.973,-0.013,0.055
13.000,3142.000,104.838,-6.279,-14.380,52.000,680.000,-3.747,-20.624,0.091,-0.029
13.000,3143.000,104.871,2.349,7.058,60.000,700.000,8.628,21.438,-0.030,-0.012
13.000,3144.000,104.905,2.114,11.352,60.000,705.000,-0.235,4.294,-0.084,0.040
13.000,3145.000,104.938,-4.097,-0.783,54.000,694.000,-6.211,-12.135,0.059,-0.109
13.000,3146.000,104.972,-7.688,-6.705,50.000,688.000,-3.590,-5.922,0.010,0.050
13.000,3147.000,105.005,-7.919,-5.034,49.000,689.000,-0.231,1.670,0.004,0.052
13.000,3148.000,105.038,-8.127,-3.531,48.000,690.000,-0.208,1.503,0.013,-0.034
13.000,3149.000,105.072,-2.314,-0.178,53.000,693.000,5.813,3.353,-0.042,0.020
13.000,3150.000,105.105,0.917,-0.160,56.000,693.000,3.231,0.018,0.023,-0.060
13.000,3151.000,105.138,-3.175,-1.144,52.000,692.000,-4.092,-0.984,-0.002,0.057
13.000,3152.000,105.172,1.143,3.971,56.000,697.000,4.317,5.114,-0.044,0.039
13.000,3153.000,105.205,-6.971,-18.427,48.000,675.000,-8.114,-22.397,0.041,-0.063
13.000,3154.000,105.238,-5.274,3.416,49.000,695.000,1.697,21.843,-0.041,-0.031
13.000,3155.000,105.272,-3.747,4.075,50.000,696.000,1.527,0.658,0.024,0.059
13.000,3156.000,105.305,-3.372,0.667,50.000,693.000,0.375,-3.407,0.039,-0.033
13.000,3157.000,105.339,-3.035,3.600,50.000,696.000,0.337,2.933,-0.045,0.064
13.000,3158.000,105.372,-1.731,7.240,51.000,700.000,1.303,3.640,0.008,-0.030
13.000,3159.000,105.405,-5.558,-3.484,47.000,690.000,-3.827,-10.724,-0.021,-0.039
13.000,3160.000,105.439,-3.002,2.865,49.000,696.000,2.556,6.348,0.038,0.019
13.000,3161.000,105.472,0.298,-1.422,52.000,692.000,3.300,-4.286,-0.026,-0.015
13.000,3162.000,105.505,2.268,-4.280,54.000,689.000,1.970,-2.858,0.030,0.007
13.000,3163.000,105.539,6.041,8.148,58.000,701.000,3.773,12.428,-0.029,0.023
13.000,3164.000,105.572,-4.563,-2.666,48.000,691.000,-10.604,-10.815,0.026,0.029
13.000,3165.000,105.605,-5.107,-3.400,47.000,690.000,-0.544,-0.733,0.022,-0.058
13.000,3166.000,105.639,-5.596,-0.060,46.000,693.000,-0.489,3.340,-0.097,0.001
13.000,3167.000,105.672,-5.036,-3.054,46.000,690.000,0.560,-2.994,0.049,0.032
13.000,3168.000,105.706,-4.533,-1.748,46.000,691.000,0.504,1.305,0.024,-0.023
13.000,3169.000,105.739,-3.079,2.426,47.000,695.000,1.453,4.175,0.004,-0.016
13.000,3170.000,105.772,-0.772,3.184,49.000,696.000,2.308,0.757,0.013,0.029
13.000,3171.000,105.806,-3.694,-21.135,46.000,672.000,-2.923,-24.318,-0.048,-0.016
13.000,3172.000,105.839,-3.325,-14.021,46.000,677.000,0.369,7.113,0.049,0.008
13.000,3173.000,105.872,-2.992,-9.619,46.000,680.000,0.332,4.402,-0.012,0.018
13.000,3174.000,105.906,-2.693,1.343,46.000,690.000,0.299,10.962,-0.051,-0.021
13.000,3175.000,105.939,-2.424,-0.791,46.000,688.000,0.269,-2.134,0.048,0.020
13.000,3176.000,105.973,-2.181,-0.712,46.000,688.000,0.242,0.079,-0.014,-0.049
13.000,3177.000,106.006,-1.963,-1.641,46.000,687.000,0.218,-0.929,0.001,0.018
13.000,3178.000,106.039,-1.767,-3.477,46.000,685.000,0.196,-1.836,-0.048,0.017
13.000,3179.000,106.073,-1.590,-5.129,46.000,683.000,0.177,-1.652,-0.013,0.017
13.000,3180.000,106.106,2.569,-3.616,50.000,684.000,4.159,1.513,0.066,-0.008
13.000,3181.000,106.139,-1.688,-6.255,46.000,681.000,-4.257,-2.638,0.033,-0.026
13.000,3182.000,106.173,-1.519,-5.629,46.000,681.000,0.169,0.625,-0.041,-0.040
13.000,3183.000,106.206,-1.367,-2.066,46.000,684.000,0.152,3.563,0.022,0.095
13.000,3184.000,106.239,-1.231,-6.860,46.000,679.000,0.137,-4.793,-0.061,-0.010
13.000,3185.000,106.273,-1.108,-0.174,46.000,685.000,0.123,6.686,0.073,-0.061
13.000,3186.000,106.306,-0.997,0.844,46.000,686.000,0.111,1.017,-0.027,0.022
13.000,3187.000,106.340,-0.897,-4.241,46.000,681.000,0.100,-5.084,0.029,0.026
13.000,3188.000,106.373,-0.807,-3.817,46.000,681.000,0.090,0.424,-0.066,-0.007
13.000,3189.000,106.406,-0.727,1.565,46.000,686.000,0.081,5.382,0.023,0.028
13.000,3190.000,106.440,-0.654,3.409,46.000,688.000,0.073,1.843,-0.014,-0.045
13.000,3191.000,106.473,-0.589,0.068,46.000,685.000,0.065,-3.341,0.018,-0.006
13.000,3192.000,106.506,-0.530,3.061,46.000,688.000,0.059,2.993,0.070,0.017
13.000,3193.000,106.540,-0.477,2.755,46.000,688.000,0.053,-0.306,-0.080,0.006
13.000,3194.000,106.573,-0.429,0.479,46.000,686.000,0.048,-2.275,-0.011,0.016
13.000,3195.000,106.606,-0.386,1.431,46.000,687.000,0.043,0.952,0.043,-0.075
13.000,3196.000,106.640,-0.348,3.288,46.000,689.000,0.039,1.857,-0.036,0.062
13.000,3197.000,106.673,-0.313,-3.041,46.000,683.000,0.035,-6.329,0.028,0.018
13.000,3198.000,106.707,-0.282,1.263,46.000,687.000,0.031,4.304,0.010,-0.051
13.000,3199.000,106.740,-0.253,4.137,46.000,690.000,0.028,2.874,-0.009,0.034
13.000,3200.000,106.773,-0.228,4.723,46.000,691.000,0.025,0.586,-0.031,-0.005
13.000,3201.000,106.807,23.795,1.251,70.000,688.000,24.023,-3.472,0.011,-0.025
13.000,3202.000,106.840,14.415,2.126,63.000,689.000,-9.379,0.875,0.039,0.057
13.000,3203.000,106.873,2.974,-7.087,53.000,680.000,-11.442,-9.213,-0.012,-0.098
13.000,3204.000,106.907,-0.324,-0.378,50.000,686.000,-3.297,6.709,-0.055,0.086
13.000,3205.000,106.940,0.709,4.660,51.000,691.000,1.032,5.038,0.063,-0.006
13.000,3206.000,106.974,-1.362,0.194,49.000,687.000,-2.071,-4.466,0.022,-0.042
13.000,3207.000,107.007,0.774,4.174,51.000,691.000,2.136,3.981,-0.061,0.029
13.000,3208.000,107.040,-2.303,0.757,48.000,688.000,-3.077,-3.417,-0.011,-0.005
13.000,3209.000,107.074,-3.073,0.681,47.000,688.000,-0.770,-0.076,0.008,-0.021
13.000,3210.000,107.107,-3.766,2.613,46.000,690.000,-0.693,1.932,0.007,0.037
13.000,3211.000,107.140,-3.389,-0.648,46.000,687.000,0.377,-3.261,0.021,-0.038
13.000,3212.000,107.174,-3.050,-1.583,46.000,686.000,0.339,-0.935,-0.010,0.018
13.000,3213.000,107.207,-2.745,-0.425,46.000,687.000,0.305,1.158,-0.015,0.021
13.000,3214.000,107.240,-2.471,0.618,46.000,688.000,0.275,1.042,0.014,-0.032
13.000,3215.000,107.274,-2.224,5.556,46.000,693.000,0.247,4.938,-0.017,0.019
13.000,3216.000,107.307,-0.001,2.000,48.000,690.000,2.222,-3.556,-0.004,-0.042
13.000,3217.000,107.341,-2.001,0.800,46.000,689.000,-2.000,-1.200,0.055,0.030
13.000,3218.000,107.374,2.199,3.720,50.000,692.000,4.200,2.920,-0.039,0.006
13.000,3219.000,107.407,4.979,6.348,53.000,695.000,2.780,2.628,-0.020,-0.002
13.000,3220.000,107.441,0.481,-2.287,49.000,687.000,-4.498,-8.635,0.035,0.001
13.000,3221.000,107.474,0.433,-3.058,49.000,686.000,-0.048,-0.771,0.002,-0.014
13.000,3222.000,107.507,4.390,-0.752,53.000,688.000,3.957,2.306,-0.018,0.025
13.000,3223.000,107.541,9.951,8.323,59.000,697.000,5.561,9.075,0.030,0.008
13.000,3224.000,107.574,6.956,-3.509,57.000,686.000,-2.995,-11.832,-0.034,-0.055
13.000,3225.000,107.607,-2.740,-2.158,48.000,687.000,-9.696,1.351,-0.009,0.030
13.000,3226.000,107.641,1.534,1.057,52.000,690.000,4.274,3.216,0.026,0.018
13.000,3227.000,107.674,4.381,-0.048,55.000,689.000,2.847,-1.106,-0.021,-0.025
13.000,3228.000,107.708,1.943,-0.043,53.000,689.000,-2.438,0.005,0.015,0.013
13.000,3229.000,107.741,-4.252,-4.039,47.000,685.000,-6.194,-3.996,0.010,-0.035
13.000,3230.000,107.774,-0.826,-2.635,50.000,686.000,3.425,1.404,-0.007,0.023
13.000,3231.000,107.808,-0.744,1.628,50.000,690.000,0.083,4.264,-0.012,0.041
13.000,3232.000,107.841,-4.669,-0.535,46.000,688.000,-3.926,-2.163,0.013,-0.062
13.000,3233.000,107.874,1.798,1.519,52.000,690.000,6.467,2.053,-0.005,0.027
13.000,3234.000,107.908,-4.382,2.367,46.000,691.000,-6.180,0.848,-0.040,-0.022
13.000,3235.000,107.941,0.056,-1.870,50.000,687.000,4.438,-4.237,0.072,0.024
13.000,3236.000,107.975,5.050,3.317,55.000,692.000,4.994,5.187,0.008,0.021
13.000,3237.000,108.008,0.545,-2.014,51.000,687.000,-4.505,-5.332,-0.031,-0.043
13.000,3238.000,108.041,2.491,-0.813,53.000,688.000,1.945,1.201,-0.024,0.009
13.000,3239.000,108.075,4.242,-0.732,55.000,688.000,1.751,0.081,-0.001,0.015
13.000,3240.000,108.108,-0.182,-2.659,51.000,686.000,-4.424,-1.927,0.031,-0.031
13.000,3241.000,108.141,3.836,-2.393,55.000,686.000,4.018,0.266,-0.022,0.039
13.000,3242.000,108.175,3.452,-5.153,55.000,683.000,-0.384,-2.761,0.021,-0.011
13.000,3243.000,108.208,2.107,-6.638,54.000,681.000,-1.345,-1.485,-0.018,-0.014
13.000,3244.000,108.241,2.896,2.026,55.000,689.000,0.789,8.664,-0.003,0.039
13.000,3245.000,108.275,0.607,-2.177,53.000,685.000,-2.290,-4.203,0.028,-0.041
13.000,3246.000,108.308,1.546,-1.959,54.000,685.000,0.939,0.218,-0.017,0.025
13.000,3247.000,108.342,4.391,4.237,57.000,691.000,2.845,6.196,0.004,-0.003
13.000,3248.000,108.375,1.952,4.813,55.000,692.000,-2.439,0.576,-0.013,-0.016
13.000,3249.000,108.408,1.757,4.332,55.000,692.000,-0.195,-0.481,-0.015,0.020
13.000,3250.000,108.442,1.581,-0.101,55.000,688.000,-0.176,-4.433,0.028,-0.016
13.000,3251.000,108.475,0.423,-1.091,54.000,687.000,-1.158,-0.990,-0.004,0.040
13.000,3252.000,108.508,1.381,3.018,55.000,691.000,0.958,4.109,-0.002,-0.036
13.000,3253.000,108.542,-0.757,2.716,53.000,691.000,-2.138,-0.302,-0.014,-0.013
13.000,3254.000,108.575,-0.681,3.444,53.000,692.000,0.076,0.728,0.034,0.014
13.000,3255.000,108.608,-2.613,-4.900,51.000,684.000,-1.932,-8.344,-0.027,-0.019
13.000,3256.000,108.642,-2.352,2.590,51.000,691.000,0.261,7.490,-0.010,0.050
13.000,3257.000,108.675,-3.117,3.331,50.000,692.000,-0.765,0.741,0.024,-0.025
13.000,3258.000,108.709,-3.805,4.998,49.000,694.000,-0.688,1.667,-0.034,0.012
13.000,3259.000,108.742,-5.425,2.498,47.000,692.000,-1.619,-2.500,0.031,-0.009
13.000,3260.000,108.775,-4.882,-1.752,47.000,688.000,0.542,-4.250,0.019,-0.025
13.000,3261.000,108.809,3.606,6.423,55.000,696.000,8.488,8.175,-0.026,0.006
13.000,3262.000,108.842,-3.755,1.781,48.000,692.000,-7.361,-4.642,-0.009,0.025
13.000,3263.000,108.875,-5.379,-0.397,46.000,690.000,-1.625,-2.178,0.017,-0.027
13.000,3264.000,108.909,-4.841,5.643,46.000,696.000,0.538,6.040,-0.018,0.036
13.000,3265.000,108.942,-4.357,6.078,46.000,697.000,0.484,0.436,0.003,0.028
13.000,3266.000,108.976,-3.921,0.471,46.000,692.000,0.436,-5.608,0.019,-0.078
13.000,3267.000,109.009,-3.529,3.424,46.000,695.000,0.392,2.953,-0.026,0.005
13.000,3268.000,109.042,-3.176,5.081,46.000,697.000,0.353,1.658,-0.036,0.028
13.000,3269.000,109.076,-2.859,3.573,46.000,696.000,0.318,-1.508,0.048,0.010
13.000,3270.000,109.109,-2.573,10.216,46.000,703.000,0.286,6.643,0.037,-0.013
13.000,3271.000,109.142,-2.316,9.194,46.000,703.000,0.257,-1.022,-0.015,-0.020
13.000,3272.000,109.176,-2.084,5.275,46.000,700.000,0.232,-3.919,-0.003,0.006
13.000,3273.000,109.209,-1.876,6.747,46.000,702.000,0.208,1.473,-0.016,0.047
13.000,3274.000,109.242,-1.688,6.073,46.000,702.000,0.188,-0.675,-0.015,-0.034
13.000,3275.000,109.276,-1.519,8.465,46.000,705.000,0.169,2.393,0.017,-0.010
13.000,3276.000,109.309,-0.367,7.619,47.000,705.000,1.152,-0.847,-0.016,-0.007
13.000,3277.000,109.343,-1.331,2.857,46.000,701.000,-0.963,-4.762,0.032,0.006
13.000,3278.000,109.376,-1.198,4.571,46.000,703.000,0.133,1.714,-0.039,0.033
13.000,3279.000,109.409,-0.078,9.114,47.000,708.000,1.120,4.543,0.037,-0.020
13.000,3280.000,109.443,-1.070,5.203,46.000,705.000,-0.992,-3.911,-0.048,0.028
