# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
14.000,1200.000,40.040,3.485,3.229,107.000,252.000,-0.387,2.975,1.000,1.000
14.000,1201.000,40.073,4.136,0.906,108.000,250.000,0.652,-2.323,-0.194,-0.397
14.000,1202.000,40.107,3.723,-1.185,108.000,248.000,-0.414,-2.091,-0.057,0.043
14.000,1203.000,40.140,1.350,-1.066,106.000,248.000,-2.372,0.118,-0.029,-0.027
14.000,1204.000,40.173,2.215,-0.960,107.000,248.000,0.865,0.107,0.167,-0.018
14.000,1205.000,40.207,5.994,-0.864,111.000,248.000,3.778,0.096,-0.049,-0.063
14.000,1206.000,40.240,1.394,-1.777,107.000,247.000,-4.599,-0.914,0.052,0.003
14.000,1207.000,40.274,2.255,-0.600,108.000,248.000,0.861,1.178,0.052,0.095
14.000,1208.000,40.307,3.030,-1.540,109.000,247.000,0.774,-0.940,0.019,-0.028
14.000,1209.000,40.340,0.727,-5.386,107.000,243.000,-2.303,-3.846,-0.076,-0.006
14.000,1210.000,40.374,4.654,0.153,111.000,248.000,3.927,5.539,0.063,0.064
14.000,1211.000,40.407,3.189,-0.862,110.000,247.000,-1.465,-1.015,0.009,-0.031
14.000,1212.000,40.440,0.870,-0.776,108.000,247.000,-2.319,0.086,0.057,-0.102
14.000,1213.000,40.474,1.783,-0.698,109.000,247.000,0.913,0.078,-0.043,0.128
14.000,1214.000,40.507,4.604,-1.629,112.000,246.000,2.822,-0.930,-0.024,-0.068
14.000,1215.000,40.540,2.144,-0.466,110.000,247.000,-2.460,1.163,-0.037,0.081
14.000,1216.000,40.574,2.930,-1.419,111.000,246.000,0.786,-0.953,-0.028,-0.030
14.000,1217.000,40.607,2.637,-2.277,111.000,245.000,-0.293,-0.858,0.108,0.054
14.000,1218.000,40.641,0.373,-0.050,109.000,247.000,-2.264,2.228,-0.001,-0.047
14.000,1219.000,40.674,4.336,-2.045,113.000,245.000,3.963,-1.995,-0.028,0.053
14.000,1220.000,40.707,3.902,1.160,113.000,248.000,-0.434,3.204,-0.018,-0.045
14.000,1221.000,40.741,3.512,0.044,113.000,247.000,-0.390,-1.116,-0.005,0.055
14.000,1222.000,40.774,3.161,0.039,113.000,247.000,-0.351,-0.004,0.081,-0.092
14.000,1223.000,40.807,8.845,-2.964,119.000,244.000,5.684,-3.004,-0.103,0.001
14.000,1224.000,40.841,-1.040,-0.668,110.000,246.000,-9.884,2.296,0.057,0.083
14.000,1225.000,40.874,3.064,1.399,114.000,248.000,4.104,2.067,-0.027,-0.110
14.000,1226.000,40.908,0.758,2.259,112.000,249.000,-2.306,0.860,-0.030,0.163
14.000,1227.000,40.941,0.682,0.033,112.000,247.000,-0.076,-2.226,0.005,-0.081
14.000,1228.000,40.974,-3.386,3.030,108.000,250.000,-4.068,2.997,-0.005,0.004
14.000,1229.000,41.008,3.952,-2.273,115.000,245.000,7.339,-5.303,0.068,-0.070
14.000,1230.000,41.041,3.557,-1.046,115.000,246.000,-0.395,1.227,-0.059,-0.008
14.000,1231.000,41.074,4.201,0.059,116.000,247.000,0.644,1.105,-0.073,-0.040
14.000,1232.000,41.108,-0.219,-0.947,112.000,246.000,-4.420,-1.006,0.020,0.093
14.000,1233.000,41.141,-0.197,-1.852,112.000,245.000,0.022,-0.905,-0.062,-0.057
14.000,1234.000,41.174,-0.177,-1.667,112.000,245.000,0.020,0.185,0.020,0.028
14.000,1235.000,41.208,-1.159,-2.501,111.000,244.000,-0.982,-0.833,-0.034,-0.020
14.000,1236.000,41.241,1.957,-0.250,114.000,246.000,3.116,2.250,-0.046,0.027
14.000,1237.000,41.275,4.761,-0.225,117.000,246.000,2.804,0.025,-0.033,0.032
14.000,1238.000,41.308,4.285,0.797,117.000,247.000,-0.476,1.023,-0.058,-0.037
14.000,1239.000,41.341,0.856,0.717,114.000,247.000,-3.428,-0.080,-0.043,-0.007
14.000,1240.000,41.375,4.771,-3.354,118.000,243.000,3.914,-4.072,-0.013,-0.038
14.000,1241.000,41.408,7.294,-0.019,121.000,246.000,2.523,3.335,0.003,0.035
14.000,1242.000,41.441,2.564,-1.017,117.000,245.000,-4.729,-0.998,-0.022,-0.000
14.000,1243.000,41.475,4.308,-0.915,119.000,245.000,1.744,0.102,-0.010,-0.026
14.000,1244.000,41.508,-2.123,0.176,113.000,246.000,-6.431,1.092,0.030,-0.056
14.000,1245.000,41.541,1.089,0.159,116.000,246.000,3.212,-0.018,-0.056,0.090
14.000,1246.000,41.575,-1.020,0.143,114.000,246.000,-2.109,-0.016,0.007,-0.094
14.000,1247.000,41.608,3.082,-2.872,118.000,243.000,4.102,-3.014,0.070,0.095
14.000,1248.000,41.642,1.774,-0.584,117.000,245.000,-1.308,2.287,-0.048,-0.077
14.000,1249.000,41.675,2.597,-2.526,118.000,243.000,0.823,-1.942,-0.013,0.027
14.000,1250.000,41.708,2.337,-0.273,118.000,245.000,-0.260,2.253,0.026,-0.015
14.000,1251.000,41.742,-0.897,0.754,115.000,246.000,-3.234,1.027,-0.016,-0.016
14.000,1252.000,41.775,-2.807,1.679,113.000,247.000,-1.910,0.925,-0.003,0.039
14.000,1253.000,41.808,-0.526,-0.489,115.000,245.000,2.281,-2.168,0.014,0.024
14.000,1254.000,41.842,1.526,-3.440,117.000,242.000,2.053,-2.951,0.005,-0.053
14.000,1255.000,41.875,0.374,-2.096,116.000,243.000,-1.153,1.344,-0.022,-0.027
14.000,1256.000,41.909,-3.664,-2.887,112.000,242.000,-4.037,-0.790,-0.002,0.082
14.000,1257.000,41.942,1.703,-1.598,117.000,243.000,5.366,1.289,0.014,-0.095
14.000,1258.000,41.975,2.532,1.562,118.000,246.000,0.830,3.160,-0.006,0.033
14.000,1259.000,42.009,5.279,4.406,121.000,249.000,2.747,2.844,-0.010,0.032
14.000,1260.000,42.042,-1.249,0.965,115.000,246.000,-6.528,-3.441,-0.026,0.016
14.000,1261.000,42.075,-3.124,-0.131,113.000,245.000,-1.875,-1.097,0.095,-0.069
14.000,1262.000,42.109,-4.811,-2.118,111.000,243.000,-1.688,-1.987,-0.042,0.076
14.000,1263.000,42.142,-0.330,0.094,115.000,245.000,4.481,2.212,-0.006,-0.096
14.000,1264.000,42.175,-0.297,-1.916,115.000,243.000,0.033,-2.009,0.008,0.052
14.000,1265.000,42.209,2.732,-0.724,118.000,244.000,3.030,1.192,0.014,-0.021
14.000,1266.000,42.242,0.459,0.348,116.000,245.000,-2.273,1.072,0.019,0.051
14.000,1267.000,42.276,4.413,0.313,120.000,245.000,3.954,-0.035,-0.040,-0.044
14.000,1268.000,42.309,-0.028,0.282,116.000,245.000,-4.441,-0.031,0.009,0.020
14.000,1269.000,42.342,1.975,2.254,118.000,247.000,2.003,1.972,-0.038,0.029
14.000,1270.000,42.376,2.777,4.028,119.000,249.000,0.803,1.775,0.032,-0.089
14.000,1271.000,42.409,2.500,0.626,119.000,246.000,-0.278,-3.403,-0.009,0.035
14.000,1272.000,42.442,1.250,0.563,118.000,246.000,-1.250,-0.063,-0.016,0.007
14.000,1273.000,42.476,1.125,1.507,118.000,247.000,-0.125,0.944,0.009,0.037
14.000,1274.000,42.509,-6.988,2.356,110.000,248.000,-8.112,0.849,0.046,-0.008
14.000,1275.000,42.542,-0.289,-0.880,116.000,245.000,6.699,-3.236,-0.070,-0.022
14.000,1276.000,42.576,1.740,0.208,118.000,246.000,2.029,1.088,0.046,0.044
14.000,1277.000,42.609,0.566,-1.812,117.000,244.000,-1.174,-2.021,-0.048,-0.006
14.000,1278.000,42.643,0.509,-0.631,117.000,245.000,-0.057,1.181,0.084,-0.095
14.000,1279.000,42.676,3.458,1.432,120.000,247.000,2.949,2.063,-0.062,0.114
14.000,1280.000,42.709,1.113,1.289,118.000,247.000,-2.346,-0.143,0.034,-0.057
14.000,1281.000,42.743,0.001,0.160,117.000,246.000,-1.111,-1.129,-0.027,-0.017
14.000,1282.000,42.776,1.001,-2.856,118.000,243.000,1.000,-3.016,0.044,0.052
14.000,1283.000,42.809,0.901,-0.571,118.000,245.000,-0.100,2.286,-0.044,-0.013
14.000,1284.000,42.843,-4.189,-1.513,113.000,244.000,-5.090,-0.943,0.053,0.001
14.000,1285.000,42.876,-2.770,-2.362,114.000,243.000,1.419,-0.849,0.019,0.022
14.000,1286.000,42.910,1.507,-0.126,118.000,245.000,4.277,2.236,-0.035,-0.061
14.000,1287.000,42.943,2.356,-1.113,119.000,244.000,0.849,-0.987,0.012,0.034
14.000,1288.000,42.976,0.121,-2.002,117.000,243.000,-2.236,-0.889,0.052,-0.004
14.000,1289.000,43.010,3.108,0.198,120.000,245.000,2.988,2.200,-0.066,0.010
14.000,1290.000,43.043,2.798,0.178,120.000,245.000,-0.311,-0.020,-0.010,-0.019
14.000,1291.000,43.076,0.518,-2.839,118.000,242.000,-2.280,-3.018,0.002,0.020
14.000,1292.000,43.110,-0.534,-2.555,117.000,242.000,-1.052,0.284,0.010,0.033
14.000,1293.000,43.143,0.519,-4.300,118.000,240.000,1.053,-1.744,0.031,0.005
14.000,1294.000,43.176,0.468,-2.870,118.000,241.000,-0.052,1.430,-0.027,0.003
14.000,1295.000,43.210,0.421,2.417,118.000,246.000,-0.047,5.287,0.068,-0.083
14.000,1296.000,43.243,3.379,1.175,121.000,245.000,2.958,-1.242,-0.117,0.031
14.000,1297.000,43.277,-0.959,1.058,117.000,245.000,-4.338,-0.118,0.071,-0.009
14.000,1298.000,43.310,0.137,-2.048,118.000,242.000,1.096,-3.106,-0.009,0.042
14.000,1299.000,43.343,3.123,1.157,121.000,245.000,2.986,3.205,0.046,-0.093
14.000,1300.000,43.377,-0.189,1.041,118.000,245.000,-3.312,-0.116,-0.057,0.147
14.000,1301.000,43.410,1.830,0.937,120.000,245.000,2.019,-0.104,0.006,-0.033
14.000,1302.000,43.443,-2.353,0.843,116.000,245.000,-4.183,-0.094,0.050,-0.051
14.000,1303.000,43.477,-2.118,1.759,116.000,246.000,0.235,0.916,-0.050,0.043
14.000,1304.000,43.510,-0.906,0.583,117.000,245.000,1.212,-1.176,-0.016,-0.078
14.000,1305.000,43.543,-1.816,-0.475,116.000,244.000,-0.909,-1.058,0.045,0.026
14.000,1306.000,43.577,-3.634,-1.428,114.000,243.000,-1.818,-0.952,-0.014,-0.002
14.000,1307.000,43.610,1.729,-0.285,119.000,244.000,5.363,1.143,-0.045,0.031
