# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
5.000,0.000,0.000,0.000,0.000,1510.000,642.000,0.000,0.000,1.000,1.000
5.000,1.000,0.033,17.000,0.000,1527.000,642.000,17.000,0.000,-0.136,-0.134
5.000,2.000,0.067,22.300,2.000,1534.000,644.000,5.300,2.000,-0.052,-0.073
5.000,3.000,0.100,25.070,1.800,1539.000,644.000,2.770,-0.200,-0.082,-0.060
5.000,4.000,0.133,37.563,4.620,1554.000,647.000,12.493,2.820,0.012,0.046
5.000,5.000,0.167,39.807,6.158,1560.000,649.000,2.244,1.538,0.024,0.023
5.000,6.000,0.200,41.826,8.542,1566.000,652.000,2.019,2.384,-0.113,-0.041
5.000,7.000,0.234,42.643,11.688,1571.000,656.000,0.817,3.146,-0.021,-0.031
5.000,8.000,0.267,39.379,18.519,1572.000,664.000,-3.264,6.831,-0.022,-0.123
5.000,9.000,0.300,42.441,20.667,1579.000,668.000,3.062,2.148,-0.005,0.027
5.000,10.000,0.334,55.197,16.601,1596.000,666.000,12.756,-4.067,0.049,0.015
5.000,11.000,0.367,43.677,33.940,1590.000,685.000,-11.520,17.340,0.001,-0.019
5.000,12.000,0.400,57.310,14.546,1608.000,669.000,13.632,-19.394,-0.072,0.052
5.000,13.000,0.434,59.579,14.092,1616.000,670.000,2.269,-0.455,-0.020,-0.080
5.000,14.000,0.467,55.621,15.683,1618.000,673.000,-3.958,1.591,-0.033,-0.122
5.000,15.000,0.500,55.059,13.114,1623.000,672.000,-0.562,-2.568,0.071,0.080
5.000,16.000,0.534,59.553,11.803,1633.000,672.000,4.494,-1.311,-0.009,0.007
5.000,17.000,0.567,57.598,15.623,1637.000,677.000,-1.955,3.820,0.041,0.039
5.000,18.000,0.601,59.838,15.060,1645.000,678.000,2.240,-0.562,0.055,-0.003
5.000,19.000,0.634,61.854,10.554,1653.000,675.000,2.016,-4.506,-0.027,0.024
5.000,20.000,0.667,62.669,10.499,1660.000,676.000,0.815,-0.055,-0.043,-0.065
5.000,21.000,0.701,56.402,11.449,1660.000,678.000,-6.267,0.950,-0.018,-0.008
5.000,22.000,0.734,54.762,13.304,1664.000,681.000,-1.640,1.855,-0.024,-0.027
5.000,23.000,0.767,64.285,5.974,1679.000,675.000,9.524,-7.330,0.082,-0.058
5.000,24.000,0.801,67.857,9.376,1689.000,679.000,3.571,3.403,-0.091,0.104
5.000,25.000,0.834,70.071,4.439,1698.000,675.000,2.214,-4.938,0.101,-0.033
5.000,26.000,0.868,57.064,9.995,1692.000,681.000,-13.007,5.556,-0.108,-0.057
5.000,27.000,0.901,57.358,6.995,1698.000,679.000,0.294,-2.999,0.118,-0.013
5.000,28.000,0.934,60.622,6.296,1707.000,679.000,3.264,-0.700,-0.093,0.096
5.000,29.000,0.968,56.560,6.666,1709.000,680.000,-4.062,0.370,0.051,0.027
5.000,30.000,1.001,58.904,2.000,1717.000,676.000,2.344,-4.667,0.015,-0.025
5.000,31.000,1.034,66.013,-1.200,1730.000,673.000,7.110,-3.200,-0.048,0.015
5.000,32.000,1.068,63.412,4.920,1734.000,679.000,-2.601,6.120,-0.052,-0.020
5.000,33.000,1.101,60.071,7.428,1737.000,682.000,-3.341,2.508,0.071,-0.097
5.000,34.000,1.134,61.064,1.685,1744.000,677.000,0.993,-5.743,0.055,-0.009
5.000,35.000,1.168,58.957,8.516,1748.000,684.000,-2.106,6.832,0.018,0.100
5.000,36.000,1.201,61.062,7.665,1756.000,684.000,2.104,-0.852,-0.067,-0.062
5.000,37.000,1.235,53.955,11.898,1755.000,689.000,-7.106,4.234,-0.094,-0.029
5.000,38.000,1.268,60.560,2.708,1767.000,681.000,6.604,-9.190,0.063,-0.090
5.000,39.000,1.301,54.504,6.438,1767.000,685.000,-6.056,3.729,0.054,0.091
5.000,40.000,1.335,62.054,7.794,1780.000,687.000,7.550,1.356,0.045,0.032
5.000,41.000,1.368,53.848,13.014,1778.000,693.000,-8.205,5.221,-0.061,-0.028
5.000,42.000,1.401,61.463,4.713,1791.000,686.000,7.615,-8.301,-0.028,-0.039
5.000,43.000,1.435,60.317,4.242,1796.000,686.000,-1.146,-0.471,0.021,0.063
5.000,44.000,1.468,56.285,7.818,1798.000,690.000,-4.032,3.576,-0.011,-0.026
5.000,45.000,1.502,55.657,4.036,1803.000,687.000,-0.629,-3.782,-0.054,-0.015
5.000,46.000,1.535,49.091,12.632,1802.000,696.000,-6.566,8.596,-0.083,0.082
5.000,47.000,1.568,55.182,13.369,1813.000,698.000,6.091,0.737,-0.023,0.006
