# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
11.000,600.000,20.020,5.006,4.844,1270.000,469.000,-0.556,-6.094,1.000,1.000
11.000,601.000,20.053,5.506,6.359,1271.000,471.000,0.499,1.516,-0.346,-0.382
11.000,602.000,20.087,5.955,7.724,1272.000,473.000,0.449,1.364,-0.063,0.085
11.000,603.000,20.120,1.360,5.951,1268.000,472.000,-4.596,-1.772,0.022,-0.004
11.000,604.000,20.153,11.224,9.356,1278.000,476.000,9.864,3.405,0.032,-0.018
11.000,605.000,20.187,17.101,22.420,1285.000,490.000,5.878,13.064,-0.020,-0.068
11.000,606.000,20.220,14.391,15.178,1284.000,485.000,-2.710,-7.242,-0.037,-0.065
11.000,607.000,20.254,19.952,3.661,1291.000,475.000,5.561,-11.518,0.018,0.012
11.000,608.000,20.287,13.957,5.295,1287.000,477.000,-5.995,1.634,0.001,0.091
11.000,609.000,20.320,14.561,-0.235,1289.000,472.000,0.604,-5.529,0.043,-0.070
11.000,610.000,20.354,9.105,-5.211,1285.000,467.000,-5.456,-4.977,-0.037,-0.002
11.000,611.000,20.387,10.194,2.310,1287.000,474.000,1.090,7.521,-0.014,0.101
11.000,612.000,20.420,11.175,3.079,1289.000,475.000,0.981,0.769,0.066,-0.048
11.000,613.000,20.454,11.058,10.771,1290.000,483.000,-0.118,7.692,-0.111,-0.006
11.000,614.000,20.487,7.952,-1.306,1288.000,472.000,-3.106,-12.077,0.068,-0.045
11.000,615.000,20.520,5.157,-1.176,1286.000,472.000,-2.795,0.131,-0.064,0.022
11.000,616.000,20.554,1.641,-5.058,1283.000,468.000,-3.516,-3.882,0.095,-0.038
11.000,617.000,20.587,7.477,4.448,1289.000,477.000,5.836,9.506,-0.087,-0.079
11.000,618.000,20.621,0.729,2.003,1283.000,475.000,-6.748,-2.445,0.080,0.044
11.000,619.000,20.654,-2.344,5.803,1280.000,479.000,-3.073,3.800,0.013,-0.043
11.000,620.000,20.687,13.891,15.222,1296.000,489.000,16.234,9.420,-0.068,0.014
11.000,621.000,20.721,11.502,5.700,1295.000,481.000,-2.389,-9.522,0.040,-0.016
11.000,622.000,20.754,12.351,7.130,1297.000,483.000,0.850,1.430,-0.037,-0.017
11.000,623.000,20.787,12.116,7.417,1298.000,484.000,-0.235,0.287,0.019,0.048
11.000,624.000,20.821,16.905,1.675,1304.000,479.000,4.788,-5.742,-0.031,0.020
11.000,625.000,20.854,11.214,-7.492,1300.000,470.000,-5.690,-9.168,0.042,0.045
11.000,626.000,20.888,7.093,-11.743,1297.000,465.000,-4.121,-4.251,-0.076,-0.071
11.000,627.000,20.921,0.383,-4.569,1291.000,471.000,-6.709,7.174,-0.041,0.054
11.000,628.000,20.954,6.345,1.888,1297.000,477.000,5.962,6.457,0.102,-0.048
11.000,629.000,20.988,4.711,9.699,1296.000,485.000,-1.635,7.811,-0.014,-0.003
11.000,630.000,21.021,4.240,6.729,1296.000,483.000,-0.471,-2.970,-0.099,-0.098
11.000,631.000,21.054,8.816,4.057,1301.000,481.000,4.576,-2.673,0.033,0.172
11.000,632.000,21.088,3.934,-3.349,1297.000,474.000,-4.882,-7.406,0.024,-0.071
11.000,633.000,21.121,4.541,-5.014,1298.000,472.000,0.607,-1.665,-0.017,0.002
11.000,634.000,21.154,0.087,0.487,1294.000,477.000,-4.454,5.501,0.070,-0.023
11.000,635.000,21.188,3.078,-4.562,1297.000,472.000,2.991,-5.049,-0.079,0.059
11.000,636.000,21.221,-2.230,-2.105,1292.000,474.000,-5.308,2.456,-0.043,-0.017
11.000,637.000,21.255,-4.007,-3.895,1290.000,472.000,-1.777,-1.789,0.099,-0.054
11.000,638.000,21.288,3.394,0.495,1297.000,476.000,7.401,4.389,-0.060,0.044
11.000,639.000,21.321,2.054,2.445,1296.000,478.000,-1.339,1.951,0.007,0.013
11.000,640.000,21.355,2.849,1.201,1297.000,477.000,0.795,-1.245,0.022,-0.046
11.000,641.000,21.388,2.564,5.081,1297.000,481.000,-0.285,3.880,-0.013,-0.093
11.000,642.000,21.421,4.308,3.573,1299.000,480.000,1.744,-1.508,-0.009,0.144
11.000,643.000,21.455,0.877,1.215,1296.000,478.000,-3.431,-2.357,0.048,-0.095
11.000,644.000,21.488,3.789,1.094,1299.000,478.000,2.912,-0.122,-0.077,0.027
11.000,645.000,21.521,-0.590,1.984,1295.000,479.000,-4.379,0.891,-0.015,-0.034
11.000,646.000,21.555,0.469,-7.214,1296.000,470.000,1.059,-9.198,0.070,0.071
11.000,647.000,21.588,-4.578,-2.493,1291.000,474.000,-5.047,4.721,-0.018,-0.019
11.000,648.000,21.622,-0.120,-5.243,1295.000,471.000,4.458,-2.751,-0.089,-0.037
11.000,649.000,21.655,-2.108,-6.719,1293.000,469.000,-1.988,-1.476,0.025,-0.006
11.000,650.000,21.688,-3.897,-7.047,1291.000,468.000,-1.789,-0.328,0.093,0.038
11.000,651.000,21.722,0.493,-7.342,1295.000,467.000,4.390,-0.295,-0.121,-0.056
