# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
2.000,1200.000,40.040,-0.235,0.827,1167.000,462.000,0.026,2.130,1.000,1.000
2.000,1201.000,40.073,-0.211,0.744,1167.000,462.000,0.023,-0.083,-0.420,-0.505
2.000,1202.000,40.107,0.810,1.670,1168.000,463.000,1.021,0.926,-0.039,-0.016
2.000,1203.000,40.140,-1.271,0.503,1166.000,462.000,-2.081,-1.167,-0.093,0.077
2.000,1204.000,40.173,0.856,0.453,1168.000,462.000,2.127,-0.050,0.078,-0.093
2.000,1205.000,40.207,0.771,0.407,1168.000,462.000,-0.086,-0.045,-0.055,0.065
2.000,1206.000,40.240,-0.307,0.367,1167.000,462.000,-1.077,-0.041,-0.007,0.000
2.000,1207.000,40.274,-1.276,0.330,1166.000,462.000,-0.969,-0.037,0.025,-0.074
2.000,1208.000,40.307,-1.148,0.297,1166.000,462.000,0.128,-0.033,0.002,0.107
2.000,1209.000,40.340,-0.033,-1.733,1167.000,460.000,1.115,-2.030,0.075,-0.128
2.000,1210.000,40.374,-1.030,0.441,1166.000,462.000,-0.997,2.173,-0.034,0.054
2.000,1211.000,40.407,0.073,0.397,1167.000,462.000,1.103,-0.044,-0.070,0.062
2.000,1212.000,40.440,0.066,0.357,1167.000,462.000,-0.007,-0.040,-0.009,-0.042
2.000,1213.000,40.474,0.059,0.321,1167.000,462.000,-0.007,-0.036,0.048,-0.006
2.000,1214.000,40.507,1.053,-1.711,1168.000,460.000,0.994,-2.032,-0.010,0.000
2.000,1215.000,40.540,0.948,0.460,1168.000,462.000,-0.105,2.171,0.052,-0.009
2.000,1216.000,40.574,-1.147,0.414,1166.000,462.000,-2.095,-0.046,-0.034,-0.012
2.000,1217.000,40.607,0.968,-1.627,1168.000,460.000,2.115,-2.041,0.014,0.117
2.000,1218.000,40.641,0.871,0.535,1168.000,462.000,-0.097,2.163,-0.052,-0.153
2.000,1219.000,40.674,0.784,-1.518,1168.000,460.000,-0.087,-2.054,0.030,-0.043
2.000,1220.000,40.707,-0.295,0.634,1167.000,462.000,-1.078,2.152,-0.016,0.189
2.000,1221.000,40.741,-1.265,0.570,1166.000,462.000,-0.971,-0.063,0.000,-0.145
2.000,1222.000,40.774,-1.139,0.513,1166.000,462.000,0.127,-0.057,0.037,0.018
2.000,1223.000,40.807,-0.025,-1.538,1167.000,460.000,1.114,-2.051,0.000,0.089
2.000,1224.000,40.841,0.978,0.616,1168.000,462.000,1.002,2.154,-0.055,-0.043
2.000,1225.000,40.874,0.880,0.554,1168.000,462.000,-0.098,-0.062,0.062,0.014
2.000,1226.000,40.908,-0.208,0.499,1167.000,462.000,-1.088,-0.055,-0.043,-0.062
2.000,1227.000,40.941,0.813,0.449,1168.000,462.000,1.021,-0.050,0.009,0.035
2.000,1228.000,40.974,0.732,0.404,1168.000,462.000,-0.081,-0.045,-0.020,0.080
2.000,1229.000,41.008,-0.342,-1.636,1167.000,460.000,-1.073,-2.040,-0.000,-0.108
2.000,1230.000,41.041,0.693,-1.473,1168.000,460.000,1.034,0.164,0.050,0.022
2.000,1231.000,41.074,0.623,0.675,1168.000,462.000,-0.069,2.147,0.011,0.016
2.000,1232.000,41.108,0.561,0.607,1168.000,462.000,-0.062,-0.067,-0.036,-0.005
2.000,1233.000,41.141,-0.495,-1.454,1167.000,460.000,-1.056,-2.061,-0.062,-0.033
2.000,1234.000,41.174,0.554,-1.308,1168.000,460.000,1.050,0.145,0.064,0.082
2.000,1235.000,41.208,0.499,0.823,1168.000,462.000,-0.055,2.131,0.057,-0.069
2.000,1236.000,41.241,0.449,-1.260,1168.000,460.000,-0.050,-2.082,-0.112,0.057
2.000,1237.000,41.275,0.404,0.866,1168.000,462.000,-0.045,2.126,0.048,-0.080
2.000,1238.000,41.308,-0.636,-1.220,1167.000,460.000,-1.040,-2.087,-0.026,0.026
2.000,1239.000,41.341,-0.573,-1.098,1167.000,460.000,0.064,0.122,0.089,0.045
2.000,1240.000,41.375,0.485,1.012,1168.000,462.000,1.057,2.110,-0.032,-0.010
2.000,1241.000,41.408,0.436,-1.090,1168.000,460.000,-0.048,-2.101,-0.025,-0.045
