# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
4.000,2700.000,90.090,31.664,-13.857,1210.000,41.000,12.037,-0.683,1.000,1.000
4.000,2701.000,90.123,33.497,3.529,1215.000,57.000,1.834,17.386,-0.095,0.032
4.000,2702.000,90.157,51.148,-8.824,1236.000,45.000,17.650,-12.353,-0.033,-0.152
4.000,2703.000,90.190,33.033,-6.941,1223.000,46.000,-18.115,1.882,-0.042,-0.105
4.000,2704.000,90.223,41.729,13.753,1235.000,66.000,8.697,20.694,-0.065,-0.090
4.000,2705.000,90.257,45.557,-8.623,1243.000,45.000,3.827,-22.375,-0.038,0.026
4.000,2706.000,90.290,23.001,-13.760,1225.000,39.000,-22.556,-5.138,0.031,0.006
4.000,2707.000,90.324,36.701,-19.384,1241.000,32.000,13.700,-5.624,-0.094,-0.037
4.000,2708.000,90.357,37.031,5.554,1245.000,55.000,0.330,24.938,-0.046,0.022
4.000,2709.000,90.390,13.328,13.999,1225.000,64.000,-23.703,8.445,-0.065,0.054
4.000,2710.000,90.424,33.995,3.599,1247.000,55.000,20.667,-10.400,-0.053,0.038
4.000,2711.000,90.457,50.595,-7.761,1267.000,44.000,16.601,-11.360,-0.063,0.120
4.000,2712.000,90.490,52.536,10.015,1274.000,61.000,1.940,17.776,0.063,-0.031
4.000,2713.000,90.524,38.282,26.014,1265.000,78.000,-14.254,15.998,0.072,-0.113
4.000,2714.000,90.557,30.454,6.412,1261.000,61.000,-7.828,-19.601,-0.077,-0.104
4.000,2715.000,90.590,26.409,-12.229,1260.000,43.000,-4.045,-18.641,0.008,0.042
4.000,2716.000,90.624,26.768,-6.006,1263.000,48.000,0.359,6.223,-0.085,0.041
4.000,2717.000,90.657,3.091,-8.406,1242.000,45.000,-23.677,-2.399,0.173,-0.052
4.000,2718.000,90.691,5.782,-29.565,1245.000,23.000,2.691,-21.159,-0.047,0.005
4.000,2719.000,90.724,11.204,-24.608,1251.000,25.000,5.422,4.956,-0.028,-0.018
4.000,2720.000,90.757,1.083,-24.148,1242.000,23.000,-10.120,0.461,-0.094,-0.037
4.000,2721.000,90.791,-12.025,-0.733,1229.000,44.000,-13.108,23.415,0.058,0.019
4.000,2722.000,90.824,-14.822,9.340,1225.000,54.000,-2.798,10.073,-0.058,0.054
4.000,2723.000,90.857,1.660,8.406,1240.000,54.000,16.482,-0.934,0.009,-0.094
4.000,2724.000,90.891,1.494,-16.434,1240.000,30.000,-0.166,-24.841,-0.009,-0.094
4.000,2725.000,90.924,-0.656,7.209,1238.000,52.000,-2.149,23.643,0.026,-0.011
4.000,2726.000,90.958,-8.590,-0.512,1230.000,45.000,-7.934,-7.721,0.094,-0.038
4.000,2727.000,90.991,-23.731,9.539,1214.000,55.000,-15.141,10.051,0.031,0.022
4.000,2728.000,91.024,-5.358,23.585,1230.000,70.000,18.373,14.046,0.047,-0.012
4.000,2729.000,91.058,-1.822,31.227,1233.000,80.000,3.536,7.641,0.017,0.000
4.000,2730.000,91.091,16.360,41.104,1251.000,93.000,18.182,9.877,0.004,0.024
4.000,2731.000,91.124,18.724,54.994,1255.000,111.000,2.364,13.890,-0.015,-0.001
4.000,2732.000,91.158,-7.148,47.494,1231.000,109.000,-25.872,-7.499,-0.000,-0.029
4.000,2733.000,91.191,-5.434,22.745,1232.000,89.000,1.715,-24.749,-0.069,0.038
4.000,2734.000,91.224,2.110,36.470,1239.000,105.000,7.543,13.726,0.073,-0.096
4.000,2735.000,91.258,3.899,40.823,1241.000,113.000,1.789,4.353,-0.133,0.024
4.000,2736.000,91.291,19.509,50.741,1257.000,127.000,15.610,9.918,0.053,0.030
4.000,2737.000,91.325,34.558,49.667,1274.000,131.000,15.049,-1.074,-0.045,-0.035
4.000,2738.000,91.358,11.102,58.700,1254.000,145.000,-23.456,9.033,0.005,0.051
4.000,2739.000,91.391,33.992,54.830,1278.000,147.000,22.890,-3.870,0.027,-0.003
4.000,2740.000,91.425,43.593,67.347,1291.000,165.000,9.601,12.517,0.012,0.043
4.000,2741.000,91.458,30.234,54.613,1282.000,159.000,-13.359,-12.735,-0.028,0.062
4.000,2742.000,91.491,29.210,46.151,1284.000,156.000,-1.023,-8.461,-0.024,0.009
4.000,2743.000,91.525,11.289,41.536,1269.000,156.000,-17.921,-4.615,-0.044,0.017
4.000,2744.000,91.558,-2.840,26.383,1256.000,145.000,-14.129,-15.154,0.048,-0.044
4.000,2745.000,91.591,-16.556,32.744,1242.000,154.000,-13.716,6.362,-0.041,-0.054
4.000,2746.000,91.625,9.100,27.470,1266.000,152.000,25.656,-5.274,0.071,-0.000
4.000,2747.000,91.658,5.190,8.723,1263.000,136.000,-3.910,-18.747,-0.020,-0.025
4.000,2748.000,91.692,-0.329,4.851,1258.000,133.000,-5.519,-3.872,-0.109,0.038
4.000,2749.000,91.725,-6.296,17.366,1252.000,146.000,-5.967,12.515,0.072,0.077
4.000,2750.000,91.758,-15.667,28.629,1242.000,159.000,-9.370,11.263,0.008,-0.021
4.000,2751.000,91.792,0.900,11.766,1257.000,145.000,16.567,-16.863,0.083,0.021
4.000,2752.000,91.825,14.810,20.589,1271.000,155.000,13.910,8.823,0.049,0.049
4.000,2753.000,91.858,-0.671,12.531,1257.000,149.000,-15.481,-8.059,-0.017,-0.082
4.000,2754.000,91.892,9.396,25.277,1267.000,163.000,10.067,12.747,-0.035,-0.004
4.000,2755.000,91.925,3.457,-1.250,1262.000,139.000,-5.940,-26.528,-0.027,0.041
4.000,2756.000,91.959,27.111,-0.125,1286.000,140.000,23.654,1.125,-0.021,-0.062
4.000,2757.000,91.992,15.400,-22.113,1277.000,118.000,-11.711,-21.987,0.053,0.033
4.000,2758.000,92.025,18.860,-26.901,1282.000,111.000,3.460,-4.789,-0.010,-0.001
4.000,2759.000,92.059,29.974,-25.211,1295.000,110.000,11.114,1.690,-0.009,-0.033
4.000,2760.000,92.092,32.976,-3.690,1301.000,129.000,3.003,21.521,-0.096,0.061
4.000,2761.000,92.125,27.679,-3.321,1299.000,129.000,-5.298,0.369,0.059,-0.048
4.000,2762.000,92.159,23.911,-25.989,1298.000,106.000,-3.768,-22.668,0.045,-0.048
4.000,2763.000,92.192,45.520,-23.390,1322.000,106.000,21.609,2.599,0.029,0.008
4.000,2764.000,92.225,58.968,-4.051,1340.000,123.000,13.448,19.339,-0.007,-0.010
4.000,2765.000,92.259,76.071,3.354,1363.000,130.000,17.103,7.405,-0.110,-0.008
4.000,2766.000,92.292,73.464,-15.981,1368.000,111.000,-2.607,-19.335,-0.013,-0.040
4.000,2767.000,92.326,50.118,-30.383,1352.000,95.000,-23.346,-14.402,0.041,-0.011
4.000,2768.000,92.359,50.106,-11.345,1357.000,111.000,-0.012,19.038,0.003,0.020
4.000,2769.000,92.392,51.095,-4.210,1363.000,117.000,0.989,7.134,-0.057,0.028
4.000,2770.000,92.426,25.986,9.211,1343.000,130.000,-25.110,13.421,0.116,-0.047
4.000,2771.000,92.459,27.387,24.290,1347.000,146.000,1.401,15.079,-0.092,0.006
