# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
7.000,300.000,10.010,44.496,15.960,1059.000,231.000,-2.722,13.782
7.000,301.000,10.043,36.046,8.364,1055.000,225.000,-8.450,-7.596
7.000,302.000,10.077,20.442,13.528,1043.000,231.000,-15.605,5.164
7.000,303.000,10.110,36.397,23.175,1061.000,242.000,15.956,9.647
7.000,304.000,10.143,53.758,22.858,1082.000,244.000,17.360,-0.318
7.000,305.000,10.177,35.382,39.572,1069.000,263.000,-18.376,16.714
7.000,306.000,10.210,30.844,34.615,1068.000,262.000,-4.538,-4.957
7.000,307.000,10.244,38.759,24.153,1079.000,255.000,7.916,-10.461
7.000,308.000,10.277,22.883,21.738,1067.000,255.000,-15.876,-2.415
7.000,309.000,10.310,25.595,19.564,1072.000,255.000,2.712,-2.174
7.000,310.000,10.344,20.036,19.608,1069.000,257.000,-5.560,0.044
7.000,311.000,10.377,30.032,14.647,1081.000,254.000,9.996,-4.961
7.000,312.000,10.410,23.029,6.182,1077.000,247.000,-7.003,-8.465
7.000,313.000,10.444,8.726,13.564,1065.000,255.000,-14.303,7.382
7.000,314.000,10.477,17.853,12.208,1075.000,255.000,9.127,-1.356
7.000,315.000,10.510,14.068,12.987,1073.000,257.000,-3.785,0.779
7.000,316.000,10.544,14.661,9.688,1075.000,255.000,0.593,-3.299
7.000,317.000,10.577,7.195,6.719,1069.000,253.000,-7.466,-2.969
7.000,318.000,10.611,-7.524,0.047,1055.000,247.000,-14.720,-6.672
7.000,319.000,10.644,2.228,10.043,1064.000,257.000,9.752,9.995
7.000,320.000,10.677,3.005,-2.962,1065.000,245.000,0.777,-13.004
7.000,321.000,10.711,-0.295,4.335,1062.000,252.000,-3.301,7.296
7.000,322.000,10.744,5.734,7.901,1068.000,256.000,6.030,3.567
7.000,323.000,10.777,3.161,16.111,1066.000,265.000,-2.573,8.210
7.000,324.000,10.811,-2.155,2.500,1061.000,253.000,-5.316,-13.611
7.000,325.000,10.844,2.060,-2.750,1065.000,248.000,4.216,-5.250
7.000,326.000,10.878,0.854,-1.475,1064.000,249.000,-1.206,1.275
7.000,327.000,10.911,1.769,4.672,1065.000,255.000,0.915,6.148
7.000,328.000,10.944,0.592,1.205,1064.000,252.000,-1.177,-3.467
7.000,329.000,10.978,-2.467,-0.915,1061.000,250.000,-3.059,-2.121
7.000,330.000,11.011,6.779,-5.824,1070.000,245.000,9.247,-4.908
7.000,331.000,11.044,-5.898,-0.241,1058.000,250.000,-12.678,5.582
7.000,332.000,11.078,4.691,-1.217,1068.000,249.000,10.590,-0.976
7.000,333.000,11.111,-9.778,-11.096,1054.000,239.000,-14.469,-9.878
7.000,334.000,11.144,4.200,1.014,1067.000,250.000,13.978,12.110
7.000,335.000,11.178,-0.220,-4.087,1063.000,245.000,-4.420,-5.101
7.000,336.000,11.211,3.802,1.321,1067.000,250.000,4.022,5.409
7.000,337.000,11.245,-5.578,4.189,1058.000,253.000,-9.380,2.868
7.000,338.000,11.278,-0.020,2.770,1063.000,252.000,5.558,-1.419
7.000,339.000,11.311,0.982,-7.507,1064.000,242.000,1.002,-10.277
7.000,340.000,11.345,2.883,-6.756,1066.000,242.000,1.902,0.751
7.000,341.000,11.378,1.595,-5.080,1065.000,243.000,-1.288,1.676
7.000,342.000,11.411,-2.564,-8.572,1061.000,239.000,-4.160,-3.492
7.000,343.000,11.445,-1.308,-6.715,1062.000,240.000,1.256,1.857
7.000,344.000,11.478,-2.177,-6.044,1061.000,240.000,-0.869,0.672
7.000,345.000,11.511,1.041,-1.439,1064.000,244.000,3.218,4.604
7.000,346.000,11.545,-0.063,-7.295,1063.000,238.000,-1.104,-5.856
7.000,347.000,11.578,-3.057,-6.566,1060.000,238.000,-2.994,0.730
7.000,348.000,11.612,-0.751,-8.909,1062.000,235.000,2.306,-2.343
7.000,349.000,11.645,-6.676,-4.018,1056.000,239.000,-5.925,4.891
7.000,350.000,11.678,-1.009,-14.616,1061.000,228.000,5.668,-10.598
7.000,351.000,11.712,-5.908,-14.155,1056.000,227.000,-4.899,0.462
7.000,352.000,11.745,14.683,-10.739,1076.000,229.000,20.591,3.415
7.000,353.000,11.778,-4.785,-10.665,1058.000,228.000,-19.468,0.074
7.000,354.000,11.812,8.693,-13.599,1071.000,224.000,13.479,-2.933
