# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
5.000,1200.000,40.040,-0.018,0.102,589.000,54.000,0.002,-0.011
5.000,1201.000,40.073,-0.016,0.092,589.000,54.000,0.002,-0.010
5.000,1202.000,40.107,-0.015,0.083,589.000,54.000,0.002,-0.009
5.000,1203.000,40.140,-0.013,0.075,589.000,54.000,0.001,-0.008
5.000,1204.000,40.173,-0.012,0.067,589.000,54.000,0.001,-0.007
5.000,1205.000,40.207,-0.011,0.060,589.000,54.000,0.001,-0.007
5.000,1206.000,40.240,-0.010,0.054,589.000,54.000,0.001,-0.006
5.000,1207.000,40.274,-0.009,0.049,589.000,54.000,0.001,-0.005
5.000,1208.000,40.307,-0.008,0.044,589.000,54.000,0.001,-0.005
5.000,1209.000,40.340,-0.007,0.040,589.000,54.000,0.001,-0.004
5.000,1210.000,40.374,-0.006,0.036,589.000,54.000,0.001,-0.004
5.000,1211.000,40.407,-0.006,0.032,589.000,54.000,0.001,-0.004
5.000,1212.000,40.440,-0.005,0.029,589.000,54.000,0.001,-0.003
5.000,1213.000,40.474,-0.005,0.026,589.000,54.000,0.001,-0.003
5.000,1214.000,40.507,-0.004,0.023,589.000,54.000,0.000,-0.003
5.000,1215.000,40.540,-0.004,0.021,589.000,54.000,0.000,-0.002
5.000,1216.000,40.574,-0.003,0.019,589.000,54.000,0.000,-0.002
5.000,1217.000,40.607,-0.003,0.017,589.000,54.000,0.000,-0.002
5.000,1218.000,40.641,-0.003,0.015,589.000,54.000,0.000,-0.002
5.000,1219.000,40.674,-0.002,0.014,589.000,54.000,0.000,-0.002
5.000,1220.000,40.707,-0.002,0.012,589.000,54.000,0.000,-0.001
5.000,1221.000,40.741,-0.002,0.011,589.000,54.000,0.000,-0.001
5.000,1222.000,40.774,-0.002,0.010,589.000,54.000,0.000,-0.001
5.000,1223.000,40.807,-0.002,0.009,589.000,54.000,0.000,-0.001
5.000,1224.000,40.841,-0.001,0.008,589.000,54.000,0.000,-0.001
5.000,1225.000,40.874,-0.001,0.007,589.000,54.000,0.000,-0.001
5.000,1226.000,40.908,-0.001,0.007,589.000,54.000,0.000,-0.001
5.000,1227.000,40.941,-0.001,0.006,589.000,54.000,0.000,-0.001
5.000,1228.000,40.974,-0.001,0.005,589.000,54.000,0.000,-0.001
5.000,1229.000,41.008,-0.001,0.005,589.000,54.000,0.000,-0.001
5.000,1230.000,41.041,-0.001,0.004,589.000,54.000,0.000,-0.000
5.000,1231.000,41.074,-0.001,0.004,589.000,54.000,0.000,-0.000
5.000,1232.000,41.108,1.999,2.004,591.000,56.000,2.000,2.000
5.000,1233.000,41.141,-0.201,-0.197,589.000,54.000,-2.200,-2.200
5.000,1234.000,41.174,-0.181,-0.177,589.000,54.000,0.020,0.020
5.000,1235.000,41.208,-0.162,-0.159,589.000,54.000,0.018,0.018
5.000,1236.000,41.241,-0.146,-0.143,589.000,54.000,0.016,0.016
5.000,1237.000,41.275,-0.132,-0.129,589.000,54.000,0.015,0.014
5.000,1238.000,41.308,-0.118,-0.116,589.000,54.000,0.013,0.013
5.000,1239.000,41.341,-0.107,-0.105,589.000,54.000,0.012,0.012
5.000,1240.000,41.375,-0.096,-0.094,589.000,54.000,0.011,0.010
5.000,1241.000,41.408,-0.086,-0.085,589.000,54.000,0.010,0.009
5.000,1242.000,41.441,-0.078,-0.076,589.000,54.000,0.009,0.008
5.000,1243.000,41.475,-0.070,-0.069,589.000,54.000,0.008,0.008
5.000,1244.000,41.508,-0.063,-0.062,589.000,54.000,0.007,0.007
5.000,1245.000,41.541,-0.057,-0.056,589.000,54.000,0.006,0.006
5.000,1246.000,41.575,-0.051,-0.050,589.000,54.000,0.006,0.006
5.000,1247.000,41.608,-0.046,-0.045,589.000,54.000,0.005,0.005
5.000,1248.000,41.642,-0.041,-0.041,589.000,54.000,0.005,0.005
5.000,1249.000,41.675,-0.037,-0.036,589.000,54.000,0.004,0.004
5.000,1250.000,41.708,-0.033,-0.033,589.000,54.000,0.004,0.004
5.000,1251.000,41.742,-0.030,-0.030,589.000,54.000,0.003,0.003
5.000,1252.000,41.775,-0.027,-0.027,589.000,54.000,0.003,0.003
5.000,1253.000,41.808,-0.024,-0.024,589.000,54.000,0.003,0.003
5.000,1254.000,41.842,-0.022,-0.022,589.000,54.000,0.002,0.002
5.000,1255.000,41.875,-0.020,-0.019,589.000,54.000,0.002,0.002
5.000,1256.000,41.909,-0.018,-0.017,589.000,54.000,0.002,0.002
5.000,1257.000,41.942,-0.016,-0.016,589.000,54.000,0.002,0.002
5.000,1258.000,41.975,-0.014,-0.014,589.000,54.000,0.002,0.002
5.000,1259.000,42.009,-0.013,-0.013,589.000,54.000,0.001,0.001
5.000,1260.000,42.042,-0.012,-0.011,589.000,54.000,0.001,0.001
5.000,1261.000,42.075,-0.010,-0.010,589.000,54.000,0.001,0.001
5.000,1262.000,42.109,18.991,-10.009,608.000,44.000,19.001,-9.999
5.000,1263.000,42.142,15.091,-9.008,606.000,44.000,-3.899,1.001
5.000,1264.000,42.175,-3.418,1.892,589.000,54.000,-18.509,10.901
5.000,1265.000,42.209,-3.076,1.703,589.000,54.000,0.342,-0.189
5.000,1266.000,42.242,-2.768,1.533,589.000,54.000,0.308,-0.170
5.000,1267.000,42.276,-2.491,1.380,589.000,54.000,0.277,-0.153
5.000,1268.000,42.309,-2.242,1.242,589.000,54.000,0.249,-0.138
5.000,1269.000,42.342,-2.018,1.117,589.000,54.000,0.224,-0.124
5.000,1270.000,42.376,-1.816,1.006,589.000,54.000,0.202,-0.112
5.000,1271.000,42.409,-1.635,0.905,589.000,54.000,0.182,-0.101
5.000,1272.000,42.442,16.529,-9.185,607.000,44.000,18.163,-10.091
5.000,1273.000,42.476,-3.124,1.733,589.000,54.000,-19.653,10.919
5.000,1274.000,42.509,-2.812,1.560,589.000,54.000,0.312,-0.173
5.000,1275.000,42.542,16.470,-8.596,608.000,44.000,19.281,-10.156
5.000,1276.000,42.576,-4.177,2.263,589.000,54.000,-20.647,10.860
5.000,1277.000,42.609,-3.760,2.037,589.000,54.000,0.418,-0.226
5.000,1278.000,42.643,-3.384,1.833,589.000,54.000,0.376,-0.204
5.000,1279.000,42.676,-3.045,1.650,589.000,54.000,0.338,-0.183
5.000,1280.000,42.709,-2.741,1.485,589.000,54.000,0.305,-0.165
5.000,1281.000,42.743,-2.467,1.337,589.000,54.000,0.274,-0.149
