# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
10.000,0.000,0.000,0.000,0.000,1461.000,387.000,0.000,0.000
10.000,1.000,0.033,-4.000,1.000,1457.000,388.000,-4.000,1.000
10.000,2.000,0.067,-0.600,-3.100,1460.000,384.000,3.400,-4.100
10.000,3.000,0.100,0.460,-1.790,1461.000,385.000,1.060,1.310
10.000,4.000,0.133,-0.586,-7.611,1460.000,379.000,-1.046,-5.821
10.000,5.000,0.167,1.473,-7.850,1462.000,378.000,2.059,-0.239
10.000,6.000,0.200,1.325,-6.065,1462.000,379.000,-0.147,1.785
10.000,7.000,0.234,1.193,-8.458,1462.000,376.000,-0.133,-2.394
10.000,8.000,0.267,-0.926,-3.613,1460.000,380.000,-2.119,4.846
10.000,9.000,0.300,5.166,-16.251,1466.000,367.000,6.093,-12.639
10.000,10.000,0.334,1.650,-9.626,1463.000,372.000,-3.517,6.625
10.000,11.000,0.367,9.485,-18.664,1471.000,362.000,7.835,-9.037
10.000,12.000,0.400,3.536,-11.797,1466.000,367.000,-5.948,6.866
10.000,13.000,0.434,-0.817,-5.617,1462.000,372.000,-4.354,6.180
10.000,14.000,0.467,8.264,-7.056,1471.000,370.000,9.082,-1.438
10.000,15.000,0.500,3.438,-13.350,1467.000,363.000,-4.826,-6.294
10.000,16.000,0.534,4.094,-12.015,1468.000,363.000,0.656,1.335
10.000,17.000,0.567,2.685,-19.814,1467.000,354.000,-1.409,-7.798
10.000,18.000,0.601,1.416,-2.832,1466.000,369.000,-1.268,16.981
10.000,19.000,0.634,0.275,0.451,1465.000,372.000,-1.142,3.283
10.000,20.000,0.667,-12.753,-6.594,1452.000,365.000,-13.027,-7.045
10.000,21.000,0.701,-5.478,-3.935,1458.000,367.000,7.275,2.659
10.000,22.000,0.734,5.070,16.459,1468.000,387.000,10.548,20.393
10.000,23.000,0.767,-3.437,-1.187,1460.000,371.000,-8.507,-17.646
10.000,24.000,0.801,-10.093,-15.068,1453.000,357.000,-6.656,-13.881
10.000,25.000,0.834,-13.084,2.438,1449.000,373.000,-2.991,17.507
10.000,26.000,0.868,-6.775,4.195,1454.000,375.000,6.308,1.756
10.000,27.000,0.901,-7.098,-17.225,1453.000,354.000,-0.322,-21.419
10.000,28.000,0.934,-9.388,-14.502,1450.000,355.000,-2.290,2.722
10.000,29.000,0.968,-7.449,-13.052,1451.000,355.000,1.939,1.450
10.000,30.000,1.001,-7.704,-16.747,1450.000,350.000,-0.255,-3.695
10.000,31.000,1.034,-6.934,-23.072,1450.000,342.000,0.770,-6.325
10.000,32.000,1.068,-3.241,-25.765,1453.000,337.000,3.693,-2.693
10.000,33.000,1.101,-5.916,-21.189,1450.000,339.000,-2.676,4.577
10.000,34.000,1.134,-6.325,-21.070,1449.000,337.000,-0.408,0.119
10.000,35.000,1.168,4.308,-19.963,1459.000,336.000,10.632,1.107
10.000,36.000,1.201,3.877,-14.966,1459.000,339.000,-0.431,4.996
10.000,37.000,1.235,-5.511,-21.470,1450.000,331.000,-9.388,-6.503
10.000,38.000,1.268,-3.960,-16.323,1451.000,334.000,1.551,5.147
10.000,39.000,1.301,-7.564,-19.691,1447.000,329.000,-3.604,-3.368
10.000,40.000,1.335,-2.807,-15.721,1451.000,331.000,4.756,3.969
10.000,41.000,1.368,-3.527,-13.149,1450.000,332.000,-0.719,2.572
10.000,42.000,1.401,0.826,-12.834,1454.000,331.000,4.353,0.315
10.000,43.000,1.435,-2.257,-20.551,1451.000,322.000,-3.083,-7.717
10.000,44.000,1.468,2.969,-12.496,1456.000,328.000,5.226,8.055
10.000,45.000,1.502,4.672,-15.246,1458.000,324.000,1.703,-2.750
10.000,46.000,1.535,-0.795,-11.722,1453.000,326.000,-5.467,3.525
10.000,47.000,1.568,-3.716,-15.549,1450.000,321.000,-2.920,-3.828
10.000,48.000,1.602,0.656,-13.995,1454.000,321.000,4.372,1.555
10.000,49.000,1.635,2.590,-19.595,1456.000,314.000,1.934,-5.601
10.000,50.000,1.668,0.331,-15.636,1454.000,316.000,-2.259,3.960
10.000,51.000,1.702,-1.702,-17.072,1452.000,313.000,-2.033,-1.436
10.000,52.000,1.735,2.468,-13.365,1456.000,315.000,4.170,3.707
10.000,53.000,1.768,1.222,-14.028,1455.000,313.000,-1.247,-0.664
10.000,54.000,1.802,-0.901,-9.625,1453.000,316.000,-2.122,4.403
10.000,55.000,1.835,2.189,-8.663,1456.000,316.000,3.090,0.963
10.000,56.000,1.869,-2.029,-12.797,1452.000,311.000,-4.219,-4.134
10.000,57.000,1.902,-7.827,-14.517,1446.000,308.000,-5.797,-1.720
10.000,58.000,1.935,2.956,-3.065,1456.000,318.000,10.783,11.452
10.000,59.000,1.969,-2.339,-12.759,1451.000,308.000,-5.296,-9.693
10.000,60.000,2.002,-1.106,-12.483,1452.000,307.000,1.234,0.276
10.000,61.000,2.035,1.005,-0.235,1454.000,318.000,2.111,12.248
10.000,62.000,2.069,-3.095,-6.211,1450.000,312.000,-4.101,-5.977
10.000,63.000,2.102,0.214,-7.590,1453.000,310.000,3.310,-1.379
10.000,64.000,2.135,0.193,-8.831,1453.000,308.000,-0.021,-1.241
10.000,65.000,2.169,1.173,-9.948,1454.000,306.000,0.981,-1.117
10.000,66.000,2.202,1.056,-8.953,1454.000,306.000,-0.117,0.995
10.000,67.000,2.236,-1.050,-11.058,1452.000,303.000,-2.106,-2.105
10.000,68.000,2.269,3.055,-10.952,1456.000,302.000,4.105,0.106
10.000,69.000,2.302,3.750,-7.857,1457.000,304.000,0.694,3.095
10.000,70.000,2.336,-1.625,-12.071,1452.000,299.000,-5.375,-4.214
10.000,71.000,2.369,-1.463,-10.864,1452.000,299.000,0.163,1.207
10.000,72.000,2.402,0.684,-10.778,1454.000,298.000,2.146,0.086
10.000,73.000,2.436,4.615,-8.700,1458.000,299.000,3.932,2.078
