# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
6.000,1200.000,40.040,-0.191,-0.058,606.000,65.000,0.021,0.006
6.000,1201.000,40.073,-0.172,-0.052,606.000,65.000,0.019,0.006
6.000,1202.000,40.107,-0.155,-0.047,606.000,65.000,0.017,0.005
6.000,1203.000,40.140,3.861,-0.042,610.000,65.000,4.015,0.005
6.000,1204.000,40.173,3.474,-0.038,610.000,65.000,-0.386,0.004
6.000,1205.000,40.207,-0.873,-0.034,606.000,65.000,-4.347,0.004
6.000,1206.000,40.240,-0.786,-0.031,606.000,65.000,0.087,0.003
6.000,1207.000,40.274,-0.707,-0.028,606.000,65.000,0.079,0.003
6.000,1208.000,40.307,-3.636,3.975,603.000,69.000,-2.929,4.003
6.000,1209.000,40.340,-0.273,-0.422,606.000,65.000,3.364,-4.398
6.000,1210.000,40.374,3.755,-0.380,610.000,65.000,4.027,0.042
6.000,1211.000,40.407,-0.621,-0.342,606.000,65.000,-4.375,0.038
6.000,1212.000,40.440,3.441,-0.308,610.000,65.000,4.062,0.034
6.000,1213.000,40.474,-0.903,-0.277,606.000,65.000,-4.344,0.031
6.000,1214.000,40.507,3.187,-0.249,610.000,65.000,4.090,0.028
6.000,1215.000,40.540,2.869,-0.225,610.000,65.000,-0.319,0.025
6.000,1216.000,40.574,2.582,-0.202,610.000,65.000,-0.287,0.022
6.000,1217.000,40.607,-1.676,0.818,606.000,66.000,-4.258,1.020
6.000,1218.000,40.641,-1.509,-0.264,606.000,65.000,0.168,-1.082
6.000,1219.000,40.674,-1.358,-0.237,606.000,65.000,0.151,0.026
6.000,1220.000,40.707,-1.222,-0.214,606.000,65.000,0.136,0.024
6.000,1221.000,40.741,2.900,-0.192,610.000,65.000,4.122,0.021
6.000,1222.000,40.774,2.610,-0.173,610.000,65.000,-0.290,0.019
6.000,1223.000,40.807,-1.651,-0.156,606.000,65.000,-4.261,0.017
6.000,1224.000,40.841,2.514,-0.140,610.000,65.000,4.165,0.016
6.000,1225.000,40.874,-1.737,-0.126,606.000,65.000,-4.251,0.014
6.000,1226.000,40.908,-1.564,-0.114,606.000,65.000,0.174,0.013
6.000,1227.000,40.941,-1.407,-0.102,606.000,65.000,0.156,0.011
6.000,1228.000,40.974,2.734,-0.092,610.000,65.000,4.141,0.010
6.000,1229.000,41.008,-1.540,-0.083,606.000,65.000,-4.273,0.009
6.000,1230.000,41.041,6.614,-18.074,614.000,47.000,8.154,-17.992
6.000,1231.000,41.074,-2.047,1.733,606.000,65.000,-8.661,19.807
6.000,1232.000,41.108,-1.843,1.560,606.000,65.000,0.205,-0.173
6.000,1233.000,41.141,-1.658,1.404,606.000,65.000,0.184,-0.156
6.000,1234.000,41.174,-1.492,1.263,606.000,65.000,0.166,-0.140
6.000,1235.000,41.208,-1.343,1.137,606.000,65.000,0.149,-0.126
6.000,1236.000,41.241,-1.209,1.023,606.000,65.000,0.134,-0.114
6.000,1237.000,41.275,-1.088,0.921,606.000,65.000,0.121,-0.102
6.000,1238.000,41.308,-0.979,0.829,606.000,65.000,0.109,-0.092
6.000,1239.000,41.341,-0.881,0.746,606.000,65.000,0.098,-0.083
6.000,1240.000,41.375,-0.793,0.671,606.000,65.000,0.088,-0.075
6.000,1241.000,41.408,-0.714,0.604,606.000,65.000,0.079,-0.067
6.000,1242.000,41.441,-0.642,0.544,606.000,65.000,0.071,-0.060
6.000,1243.000,41.475,-0.578,0.489,606.000,65.000,0.064,-0.054
6.000,1244.000,41.508,-0.520,0.440,606.000,65.000,0.058,-0.049
6.000,1245.000,41.541,-0.468,0.396,606.000,65.000,0.052,-0.044
6.000,1246.000,41.575,-0.422,0.357,606.000,65.000,0.047,-0.040
6.000,1247.000,41.608,-0.379,0.321,606.000,65.000,0.042,-0.036
6.000,1248.000,41.642,-0.341,0.289,606.000,65.000,0.038,-0.032
6.000,1249.000,41.675,-0.307,0.260,606.000,65.000,0.034,-0.029
6.000,1250.000,41.708,-0.277,0.234,606.000,65.000,0.031,-0.026
6.000,1251.000,41.742,-0.249,0.211,606.000,65.000,0.028,-0.023
6.000,1252.000,41.775,-0.224,0.190,606.000,65.000,0.025,-0.021
6.000,1253.000,41.808,-0.202,0.171,606.000,65.000,0.022,-0.019
6.000,1254.000,41.842,-0.181,0.154,606.000,65.000,0.020,-0.017
6.000,1255.000,41.875,-0.163,0.138,606.000,65.000,0.018,-0.015
6.000,1256.000,41.909,2.853,-1.876,609.000,63.000,3.016,-2.014
6.000,1257.000,41.942,-0.432,0.312,606.000,65.000,-3.285,2.188
6.000,1258.000,41.975,-0.389,0.281,606.000,65.000,0.043,-0.031
6.000,1259.000,42.009,-0.350,0.253,606.000,65.000,0.039,-0.028
6.000,1260.000,42.042,-0.315,0.227,606.000,65.000,0.035,-0.025
6.000,1261.000,42.075,-0.284,0.205,606.000,65.000,0.032,-0.023
6.000,1262.000,42.109,-0.255,0.184,606.000,65.000,0.028,-0.020
6.000,1263.000,42.142,-0.230,0.166,606.000,65.000,0.026,-0.018
6.000,1264.000,42.175,-0.207,0.149,606.000,65.000,0.023,-0.017
6.000,1265.000,42.209,-0.186,0.134,606.000,65.000,0.021,-0.015
6.000,1266.000,42.242,-0.167,0.121,606.000,65.000,0.019,-0.013
6.000,1267.000,42.276,-0.151,0.109,606.000,65.000,0.017,-0.012
6.000,1268.000,42.309,-0.136,0.098,606.000,65.000,0.015,-0.011
6.000,1269.000,42.342,-15.122,16.088,591.000,81.000,-14.986,15.990
6.000,1270.000,42.376,1.390,-1.521,606.000,65.000,16.512,-17.609
6.000,1271.000,42.409,1.251,-1.369,606.000,65.000,-0.139,0.152
6.000,1272.000,42.442,1.126,-1.232,606.000,65.000,-0.125,0.137
6.000,1273.000,42.476,1.013,-1.109,606.000,65.000,-0.113,0.123
6.000,1274.000,42.509,0.912,0.002,606.000,66.000,-0.101,1.111
6.000,1275.000,42.542,0.821,-0.998,606.000,65.000,-0.091,-1.000
6.000,1276.000,42.576,-2.261,-1.898,603.000,64.000,-3.082,-0.900
6.000,1277.000,42.609,0.965,-0.708,606.000,65.000,3.226,1.190
6.000,1278.000,42.643,0.868,-0.638,606.000,65.000,-0.096,0.071
6.000,1279.000,42.676,0.782,-0.574,606.000,65.000,-0.087,0.064
6.000,1280.000,42.709,0.703,-0.516,606.000,65.000,-0.078,0.057
6.000,1281.000,42.743,0.633,-0.465,606.000,65.000,-0.070,0.052
6.000,1282.000,42.776,0.570,-0.418,606.000,65.000,-0.063,0.046
6.000,1283.000,42.809,0.513,-0.376,606.000,65.000,-0.057,0.042
6.000,1284.000,42.843,0.462,-0.339,606.000,65.000,-0.051,0.038
6.000,1285.000,42.876,0.415,-0.305,606.000,65.000,-0.046,0.034
6.000,1286.000,42.910,0.374,-0.274,606.000,65.000,-0.042,0.030
6.000,1287.000,42.943,0.336,-0.247,606.000,65.000,-0.037,0.027
6.000,1288.000,42.976,0.303,-0.222,606.000,65.000,-0.034,0.025
6.000,1289.000,43.010,4.273,-0.200,610.000,65.000,3.970,0.022
6.000,1290.000,43.043,-0.155,-0.180,606.000,65.000,-4.427,0.020
6.000,1291.000,43.076,-0.139,-0.162,606.000,65.000,0.015,0.018
6.000,1292.000,43.110,-0.125,-0.146,606.000,65.000,0.014,0.016
6.000,1293.000,43.143,-0.113,-0.131,606.000,65.000,0.013,0.015
6.000,1294.000,43.176,-0.102,-0.118,606.000,65.000,0.011,0.013
6.000,1295.000,43.210,-1.091,7.894,605.000,73.000,-0.990,8.012
6.000,1296.000,43.243,0.018,-0.896,606.000,65.000,1.109,-8.789
6.000,1297.000,43.277,0.016,-0.806,606.000,65.000,-0.002,0.090
6.000,1298.000,43.310,0.014,-0.726,606.000,65.000,-0.002,0.081
6.000,1299.000,43.343,0.013,-0.653,606.000,65.000,-0.001,0.073
6.000,1300.000,43.377,0.012,-0.588,606.000,65.000,-0.001,0.065
6.000,1301.000,43.410,0.010,-0.529,606.000,65.000,-0.001,0.059
6.000,1302.000,43.443,0.009,-0.476,606.000,65.000,-0.001,0.053
6.000,1303.000,43.477,0.008,-0.428,606.000,65.000,-0.001,0.048
6.000,1304.000,43.510,0.008,-0.386,606.000,65.000,-0.001,0.043
6.000,1305.000,43.543,0.007,-0.347,606.000,65.000,-0.001,0.039
6.000,1306.000,43.577,0.006,-0.312,606.000,65.000,-0.001,0.035
6.000,1307.000,43.610,0.006,-0.281,606.000,65.000,-0.001,0.031
6.000,1308.000,43.644,0.005,-0.253,606.000,65.000,-0.001,0.028
6.000,1309.000,43.677,0.005,-0.228,606.000,65.000,-0.001,0.025
6.000,1310.000,43.710,0.004,-0.205,606.000,65.000,-0.000,0.023
6.000,1311.000,43.744,4.004,-0.184,610.000,65.000,4.000,0.020
6.000,1312.000,43.777,-0.397,-0.166,606.000,65.000,-4.400,0.018
6.000,1313.000,43.810,-0.357,-0.149,606.000,65.000,0.040,0.017
6.000,1314.000,43.844,-0.321,-0.134,606.000,65.000,0.036,0.015
6.000,1315.000,43.877,-0.289,-0.121,606.000,65.000,0.032,0.013
6.000,1316.000,43.911,-0.260,-0.109,606.000,65.000,0.029,0.012
6.000,1317.000,43.944,-0.234,-0.098,606.000,65.000,0.026,0.011
6.000,1318.000,43.977,-0.211,-0.088,606.000,65.000,0.023,0.010
6.000,1319.000,44.011,-0.190,-0.079,606.000,65.000,0.021,0.009
6.000,1320.000,44.044,-0.171,-0.071,606.000,65.000,0.019,0.008
6.000,1321.000,44.077,-0.154,-0.064,606.000,65.000,0.017,0.007
6.000,1322.000,44.111,-0.138,-0.058,606.000,65.000,0.015,0.006
6.000,1323.000,44.144,-0.124,-0.052,606.000,65.000,0.014,0.006
6.000,1324.000,44.177,-0.112,-0.047,606.000,65.000,0.012,0.005
6.000,1325.000,44.211,-0.101,-0.042,606.000,65.000,0.011,0.005
