# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
8.000,0.000,0.000,0.000,0.000,1104.000,719.000,0.000,0.000
8.000,1.000,0.033,1.000,-1.000,1105.000,718.000,1.000,-1.000
8.000,2.000,0.067,-2.100,-4.900,1102.000,714.000,-3.100,-3.900
8.000,3.000,0.100,10.110,-9.410,1114.000,709.000,12.210,-4.510
8.000,4.000,0.133,3.099,-9.469,1108.000,708.000,-7.011,-0.059
8.000,5.000,0.167,-0.211,-20.522,1105.000,696.000,-3.310,-11.053
8.000,6.000,0.200,1.810,-23.470,1107.000,691.000,2.021,-2.948
8.000,7.000,0.234,-5.371,-24.123,1100.000,688.000,-7.181,-0.653
8.000,8.000,0.267,-0.834,-23.711,1104.000,686.000,4.537,0.412
8.000,9.000,0.300,11.250,-26.340,1116.000,681.000,12.083,-2.629
8.000,10.000,0.334,8.125,-20.706,1114.000,684.000,-3.125,5.634
8.000,11.000,0.367,6.312,-26.635,1113.000,676.000,-1.812,-5.929
8.000,12.000,0.400,5.681,-31.972,1113.000,668.000,-0.631,-5.336
8.000,13.000,0.434,12.113,-31.774,1120.000,665.000,6.432,0.197
8.000,14.000,0.467,0.902,-24.597,1110.000,669.000,-11.211,7.177
8.000,15.000,0.500,6.811,-33.137,1116.000,658.000,5.910,-8.540
8.000,16.000,0.534,6.130,-34.824,1116.000,653.000,-0.681,-1.686
8.000,17.000,0.567,3.517,-25.341,1114.000,659.000,-2.613,9.482
8.000,18.000,0.601,-1.834,-29.807,1109.000,652.000,-5.352,-4.466
8.000,19.000,0.634,2.349,-32.826,1113.000,646.000,4.183,-3.019
8.000,20.000,0.667,-10.886,-19.544,1100.000,656.000,-13.235,13.283
8.000,21.000,0.701,1.203,-32.589,1111.000,641.000,12.089,-13.046
8.000,22.000,0.734,12.082,-48.330,1122.000,622.000,10.880,-15.741
8.000,23.000,0.767,8.874,-37.497,1120.000,628.000,-3.208,10.833
8.000,24.000,0.801,-1.013,-31.748,1111.000,630.000,-9.887,5.750
8.000,25.000,0.834,3.088,-30.573,1115.000,628.000,4.101,1.175
8.000,26.000,0.868,-0.221,-26.516,1112.000,629.000,-3.309,4.057
8.000,27.000,0.901,5.801,-30.864,1118.000,622.000,6.022,-4.348
8.000,28.000,0.934,12.221,-35.778,1125.000,614.000,6.420,-4.914
8.000,29.000,0.968,-1.001,-18.200,1113.000,628.000,-13.222,17.578
8.000,30.000,1.001,13.099,-36.380,1127.000,608.000,14.100,-18.180
8.000,31.000,1.034,22.789,-54.742,1138.000,586.000,9.690,-18.362
8.000,32.000,1.068,4.510,-32.268,1122.000,603.000,-18.279,22.474
8.000,33.000,1.101,9.059,-36.041,1127.000,596.000,4.549,-3.773
8.000,34.000,1.134,1.153,-30.437,1120.000,598.000,-7.906,5.604
8.000,35.000,1.168,2.038,-33.393,1121.000,592.000,0.885,-2.956
8.000,36.000,1.201,1.834,-35.054,1121.000,587.000,-0.204,-1.661
8.000,37.000,1.235,19.651,-42.548,1139.000,576.000,17.817,-7.495
8.000,38.000,1.268,-1.314,-23.294,1120.000,591.000,-20.965,19.255
8.000,39.000,1.301,12.817,-39.964,1134.000,572.000,14.131,-16.671
8.000,40.000,1.335,3.535,-26.968,1126.000,581.000,-9.282,12.996
8.000,41.000,1.368,-3.818,-15.271,1119.000,590.000,-7.354,11.697
8.000,42.000,1.401,10.564,-17.744,1133.000,586.000,14.382,-2.473
8.000,43.000,1.435,-8.493,-23.970,1115.000,578.000,-19.056,-6.226
8.000,44.000,1.468,-1.643,-14.573,1121.000,585.000,6.849,9.397
8.000,45.000,1.502,1.521,-23.115,1124.000,575.000,3.164,-8.543
8.000,46.000,1.535,10.369,-16.804,1133.000,579.000,8.848,6.312
8.000,47.000,1.568,14.332,-32.123,1138.000,562.000,3.963,-15.320
8.000,48.000,1.602,11.899,-29.911,1137.000,561.000,-2.433,2.212
8.000,49.000,1.635,12.709,-37.920,1139.000,550.000,0.810,-8.009
8.000,50.000,1.668,19.438,-44.128,1147.000,540.000,6.729,-6.208
8.000,51.000,1.702,4.494,-22.715,1134.000,557.000,-14.944,21.413
8.000,52.000,1.735,6.045,-22.444,1136.000,555.000,1.551,0.272
8.000,53.000,1.768,13.440,-32.199,1144.000,543.000,7.396,-9.756
8.000,54.000,1.802,6.096,-22.979,1138.000,549.000,-7.344,9.220
8.000,55.000,1.835,-4.513,-12.681,1128.000,557.000,-10.610,10.298
8.000,56.000,1.869,0.938,-16.413,1133.000,552.000,5.451,-3.732
8.000,57.000,1.902,13.844,-35.772,1146.000,531.000,12.906,-19.359
8.000,58.000,1.935,-1.540,-27.195,1132.000,536.000,-15.384,8.577
8.000,59.000,1.969,4.614,-27.475,1138.000,533.000,6.154,-0.281
8.000,60.000,2.002,-0.848,-22.728,1133.000,535.000,-5.461,4.748
8.000,61.000,2.035,1.237,-2.455,1135.000,553.000,2.085,20.273
8.000,62.000,2.069,1.113,-19.209,1135.000,536.000,-0.124,-16.755
8.000,63.000,2.102,-19.998,-4.289,1114.000,549.000,-21.111,14.921
8.000,64.000,2.135,0.002,-20.860,1132.000,532.000,20.000,-16.571
8.000,65.000,2.169,0.002,-32.774,1132.000,518.000,-0.000,-11.914
8.000,66.000,2.202,-3.998,-27.496,1128.000,520.000,-4.000,5.277
8.000,67.000,2.236,5.401,-42.747,1137.000,502.000,9.400,-15.250
8.000,68.000,2.269,3.861,-32.472,1136.000,508.000,-1.540,10.275
8.000,69.000,2.302,-16.525,-23.225,1116.000,514.000,-20.386,9.247
8.000,70.000,2.336,-14.872,1.098,1116.000,536.000,1.652,24.322
8.000,71.000,2.369,-26.385,21.988,1103.000,557.000,-11.513,20.890
8.000,72.000,2.402,-18.747,10.789,1108.000,548.000,7.639,-11.199
8.000,73.000,2.436,-31.872,7.710,1093.000,546.000,-13.125,-3.079
8.000,74.000,2.469,-7.685,14.939,1114.000,554.000,24.187,7.229
8.000,75.000,2.503,-23.916,31.445,1097.000,572.000,-16.232,16.506
8.000,76.000,2.536,-12.525,5.301,1106.000,549.000,11.392,-26.145
8.000,77.000,2.569,4.728,8.771,1122.000,553.000,17.252,3.470
8.000,78.000,2.603,-7.745,8.894,1110.000,554.000,-12.473,0.123
8.000,79.000,2.636,4.030,30.004,1121.000,576.000,11.774,21.111
8.000,80.000,2.669,20.627,16.004,1138.000,565.000,16.597,-14.000
8.000,81.000,2.703,8.564,19.403,1128.000,570.000,-12.063,3.400
8.000,82.000,2.736,11.708,4.463,1132.000,557.000,3.144,-14.940
8.000,83.000,2.769,8.537,9.017,1130.000,562.000,-3.171,4.554
8.000,84.000,2.803,9.683,16.115,1132.000,570.000,1.146,7.098
8.000,85.000,2.836,8.715,12.504,1132.000,568.000,-0.968,-3.612
8.000,86.000,2.870,20.843,27.253,1145.000,584.000,12.129,14.750
8.000,87.000,2.903,15.759,5.528,1142.000,565.000,-5.084,-21.725
8.000,88.000,2.936,5.183,-3.025,1133.000,557.000,-10.576,-8.553
8.000,89.000,2.970,3.665,-25.722,1132.000,534.000,-1.518,-22.698
8.000,90.000,3.003,-19.702,-29.150,1109.000,528.000,-23.366,-3.428
8.000,91.000,3.036,-0.732,-15.235,1126.000,539.000,18.970,13.915
8.000,92.000,3.070,7.342,-8.712,1134.000,544.000,8.073,6.524
8.000,93.000,3.103,4.607,-20.840,1132.000,531.000,-2.734,-12.129
8.000,94.000,3.136,9.147,-16.756,1137.000,533.000,4.539,4.084
8.000,95.000,3.170,12.232,-3.081,1141.000,545.000,3.085,13.676
8.000,96.000,3.203,7.009,-5.773,1137.000,542.000,-5.223,-2.692
8.000,97.000,3.237,2.308,-13.195,1133.000,534.000,-4.701,-7.423
8.000,98.000,3.270,2.077,-12.876,1133.000,533.000,-0.231,0.320
8.000,99.000,3.303,-0.131,-11.588,1131.000,533.000,-2.208,1.288
8.000,100.000,3.337,3.882,-9.429,1135.000,534.000,4.013,2.159
8.000,101.000,3.370,7.494,-1.487,1139.000,541.000,3.612,7.943
8.000,102.000,3.403,-1.255,-21.338,1131.000,521.000,-8.749,-19.851
8.000,103.000,3.437,5.870,-7.204,1138.000,533.000,7.126,14.134
8.000,104.000,3.470,8.283,-20.484,1141.000,519.000,2.413,-13.280
8.000,105.000,3.504,12.455,-8.435,1146.000,529.000,4.172,12.048
8.000,106.000,3.537,9.209,-16.592,1144.000,520.000,-3.245,-8.156
8.000,107.000,3.570,14.289,-16.933,1150.000,518.000,5.079,-0.341
8.000,108.000,3.604,12.860,-10.239,1150.000,523.000,-1.429,6.693
8.000,109.000,3.637,7.574,-18.215,1146.000,514.000,-5.286,-7.976
8.000,110.000,3.670,5.816,-18.394,1145.000,512.000,-1.757,-0.178
8.000,111.000,3.704,6.235,-12.554,1146.000,516.000,0.418,5.839
8.000,112.000,3.737,6.611,-16.299,1147.000,511.000,0.377,-3.745
8.000,113.000,3.770,7.950,-12.669,1149.000,513.000,1.339,3.630
8.000,114.000,3.804,6.155,-14.402,1148.000,510.000,-1.795,-1.733
8.000,115.000,3.837,6.540,-12.962,1149.000,510.000,0.384,1.440
