# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
1.000,600.000,20.020,9.809,28.432,866.000,184.000,17.799,-4.270
1.000,601.000,20.053,1.828,15.589,859.000,174.000,-7.981,-12.843
1.000,602.000,20.087,1.645,12.030,859.000,172.000,-0.183,-3.559
1.000,603.000,20.120,9.481,26.827,867.000,188.000,7.835,14.797
1.000,604.000,20.153,2.532,0.144,861.000,164.000,-6.948,-26.683
1.000,605.000,20.187,-11.721,18.130,847.000,182.000,-14.253,17.986
1.000,606.000,20.220,1.451,8.317,859.000,174.000,13.172,-9.813
1.000,607.000,20.254,-4.694,-14.515,853.000,152.000,-6.145,-22.832
1.000,608.000,20.287,1.776,6.937,859.000,172.000,6.469,21.451
1.000,609.000,20.320,-7.402,18.243,850.000,184.000,-9.178,11.306
1.000,610.000,20.354,2.338,14.419,859.000,182.000,9.740,-3.824
1.000,611.000,20.387,1.104,2.977,858.000,172.000,-1.234,-11.442
1.000,612.000,20.420,3.994,-2.321,861.000,167.000,2.890,-5.298
1.000,613.000,20.454,-0.405,-2.089,857.000,167.000,-4.399,0.232
1.000,614.000,20.487,1.635,-1.880,859.000,167.000,2.041,0.209
1.000,615.000,20.520,2.472,-4.692,860.000,164.000,0.836,-2.812
1.000,616.000,20.554,-5.776,-6.223,852.000,162.000,-8.247,-1.531
1.000,617.000,20.587,-1.198,9.400,856.000,177.000,4.578,15.622
1.000,618.000,20.621,-4.078,-3.540,853.000,165.000,-2.880,-12.940
1.000,619.000,20.654,0.330,-3.186,857.000,165.000,4.408,0.354
1.000,620.000,20.687,1.297,3.132,858.000,171.000,0.967,6.319
1.000,621.000,20.721,0.167,-5.181,857.000,163.000,-1.130,-8.313
1.000,622.000,20.754,-8.850,-9.663,848.000,158.000,-9.017,-4.482
1.000,623.000,20.787,-6.965,-11.697,849.000,155.000,1.885,-2.034
1.000,624.000,20.821,-27.268,-7.527,828.000,158.000,-20.304,4.170
1.000,625.000,20.854,-6.541,-4.774,846.000,160.000,20.727,2.753
1.000,626.000,20.888,18.113,-0.297,870.000,164.000,24.654,4.477
1.000,627.000,20.921,20.301,13.733,874.000,178.000,2.189,14.030
1.000,628.000,20.954,24.271,36.360,880.000,202.000,3.970,22.627
1.000,629.000,20.988,22.844,15.724,881.000,185.000,-1.427,-20.636
1.000,630.000,21.021,28.560,32.151,889.000,203.000,5.716,16.428
1.000,631.000,21.054,15.704,20.936,879.000,195.000,-12.856,-11.215
1.000,632.000,21.088,20.133,19.843,885.000,196.000,4.430,-1.094
1.000,633.000,21.121,17.120,20.858,884.000,199.000,-3.013,1.016
1.000,634.000,21.154,24.408,20.772,893.000,201.000,7.288,-0.086
1.000,635.000,21.188,-0.033,27.695,871.000,210.000,-24.441,6.923
1.000,636.000,21.221,16.971,10.926,888.000,196.000,17.003,-16.770
1.000,637.000,21.255,34.273,25.833,907.000,212.000,17.303,14.907
1.000,638.000,21.288,29.846,23.250,906.000,212.000,-4.427,-2.583
1.000,639.000,21.321,16.862,22.925,896.000,214.000,-12.985,-0.325
1.000,640.000,21.355,0.175,2.632,881.000,196.000,-16.686,-20.292
1.000,641.000,21.388,-22.842,6.369,858.000,200.000,-23.018,3.737
1.000,642.000,21.421,-19.558,20.732,859.000,215.000,3.284,14.363
1.000,643.000,21.455,-26.602,31.659,850.000,228.000,-7.044,10.927
1.000,644.000,21.488,-23.942,26.493,850.000,226.000,2.660,-5.166
1.000,645.000,21.521,-16.548,13.844,855.000,216.000,7.394,-12.649
1.000,646.000,21.555,-10.893,-7.541,859.000,196.000,5.655,-21.384
1.000,647.000,21.588,-9.804,-23.787,859.000,179.000,1.089,-16.246
1.000,648.000,21.622,-14.823,2.592,853.000,203.000,-5.020,26.379
1.000,649.000,21.655,-9.341,-16.667,857.000,184.000,5.482,-19.259
1.000,650.000,21.688,-9.407,-9.000,856.000,190.000,-0.066,7.667
1.000,651.000,21.722,-28.466,-2.100,836.000,196.000,-19.059,6.900
1.000,652.000,21.755,-27.620,-16.890,834.000,181.000,0.847,-14.790
1.000,653.000,21.788,-42.858,-26.201,816.000,170.000,-15.238,-9.311
1.000,654.000,21.822,-26.572,-11.581,828.000,182.000,16.286,14.620
1.000,655.000,21.855,-15.915,-0.423,836.000,192.000,10.657,11.158
1.000,656.000,21.889,-17.323,17.619,833.000,210.000,-1.409,18.042
1.000,657.000,21.922,-27.591,13.857,821.000,208.000,-10.268,-3.762
1.000,658.000,21.955,-20.832,11.472,825.000,207.000,6.759,-2.386
1.000,659.000,21.989,-34.749,10.324,809.000,207.000,-13.917,-1.147
1.000,660.000,22.022,-28.274,-4.708,812.000,193.000,6.475,-15.032
1.000,661.000,22.055,-7.446,8.763,830.000,206.000,20.827,13.471
