# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
3.000,600.000,20.020,-0.083,-0.962,1153.000,482.000,0.009,-1.004
3.000,601.000,20.053,-0.074,0.134,1153.000,483.000,0.008,1.096
3.000,602.000,20.087,-0.067,0.120,1153.000,483.000,0.007,-0.013
3.000,603.000,20.120,-0.060,0.108,1153.000,483.000,0.007,-0.012
3.000,604.000,20.153,-0.054,0.098,1153.000,483.000,0.006,-0.011
3.000,605.000,20.187,-0.049,-0.912,1153.000,482.000,0.005,-1.010
3.000,606.000,20.220,-0.044,0.179,1153.000,483.000,0.005,1.091
3.000,607.000,20.254,-0.039,0.161,1153.000,483.000,0.004,-0.018
3.000,608.000,20.287,-0.036,0.145,1153.000,483.000,0.004,-0.016
3.000,609.000,20.320,-0.032,-0.870,1153.000,482.000,0.004,-1.014
3.000,610.000,20.354,-0.029,0.217,1153.000,483.000,0.003,1.087
3.000,611.000,20.387,-0.026,0.196,1153.000,483.000,0.003,-0.022
3.000,612.000,20.420,-0.023,0.176,1153.000,483.000,0.003,-0.020
3.000,613.000,20.454,-0.021,-0.841,1153.000,482.000,0.002,-1.018
3.000,614.000,20.487,-0.019,-0.757,1153.000,482.000,0.002,0.084
3.000,615.000,20.520,-0.017,0.318,1153.000,483.000,0.002,1.076
3.000,616.000,20.554,-0.015,0.287,1153.000,483.000,0.002,-0.032
3.000,617.000,20.587,-0.014,0.258,1153.000,483.000,0.002,-0.029
3.000,618.000,20.621,-0.012,0.232,1153.000,483.000,0.001,-0.026
3.000,619.000,20.654,-0.011,0.209,1153.000,483.000,0.001,-0.023
3.000,620.000,20.687,-0.010,0.188,1153.000,483.000,0.001,-0.021
3.000,621.000,20.721,-1.009,7.169,1152.000,490.000,-0.999,6.981
3.000,622.000,20.754,0.092,-1.548,1153.000,482.000,1.101,-8.717
3.000,623.000,20.787,0.083,-0.393,1153.000,483.000,-0.009,1.155
3.000,624.000,20.821,0.074,-0.354,1153.000,483.000,-0.008,0.039
3.000,625.000,20.854,0.067,-0.318,1153.000,483.000,-0.007,0.035
3.000,626.000,20.888,0.060,-0.286,1153.000,483.000,-0.007,0.032
3.000,627.000,20.921,0.054,-1.258,1153.000,482.000,-0.006,-0.971
3.000,628.000,20.954,0.049,-0.132,1153.000,483.000,-0.005,1.126
3.000,629.000,20.988,0.044,-1.119,1153.000,482.000,-0.005,-0.987
3.000,630.000,21.021,0.040,-1.007,1153.000,482.000,-0.004,0.112
3.000,631.000,21.054,0.036,-0.906,1153.000,482.000,-0.004,0.101
3.000,632.000,21.088,0.032,0.184,1153.000,483.000,-0.004,1.091
3.000,633.000,21.121,0.029,-0.834,1153.000,482.000,-0.003,-1.018
3.000,634.000,21.154,0.026,0.249,1153.000,483.000,-0.003,1.083
3.000,635.000,21.188,0.023,0.224,1153.000,483.000,-0.003,-0.025
3.000,636.000,21.221,0.021,0.202,1153.000,483.000,-0.002,-0.022
3.000,637.000,21.255,0.019,0.182,1153.000,483.000,-0.002,-0.020
3.000,638.000,21.288,1.017,-0.836,1154.000,482.000,0.998,-1.018
3.000,639.000,21.321,-0.085,-0.753,1153.000,482.000,-1.102,0.084
3.000,640.000,21.355,-0.076,0.323,1153.000,483.000,0.008,1.075
3.000,641.000,21.388,-0.069,0.290,1153.000,483.000,0.008,-0.032
3.000,642.000,21.421,-0.062,-0.739,1153.000,482.000,0.007,-1.029
3.000,643.000,21.455,-0.056,-0.665,1153.000,482.000,0.006,0.074
3.000,644.000,21.488,-0.050,0.402,1153.000,483.000,0.006,1.066
3.000,645.000,21.521,-0.045,0.361,1153.000,483.000,0.005,-0.040
3.000,646.000,21.555,-0.041,-0.675,1153.000,482.000,0.005,-1.036
3.000,647.000,21.588,-0.036,0.393,1153.000,483.000,0.004,1.067
3.000,648.000,21.622,0.967,-0.647,1154.000,482.000,1.004,-1.039
3.000,649.000,21.655,-0.130,-0.582,1153.000,482.000,-1.097,0.065
3.000,650.000,21.688,-0.117,0.476,1153.000,483.000,0.013,1.058
3.000,651.000,21.722,-0.105,0.429,1153.000,483.000,0.012,-0.048
3.000,652.000,21.755,-0.094,0.386,1153.000,483.000,0.010,-0.043
3.000,653.000,21.788,-0.085,0.347,1153.000,483.000,0.009,-0.039
3.000,654.000,21.822,-0.076,0.313,1153.000,483.000,0.008,-0.035
3.000,655.000,21.855,-0.069,0.281,1153.000,483.000,0.008,-0.031
3.000,656.000,21.889,-0.062,0.253,1153.000,483.000,0.007,-0.028
3.000,657.000,21.922,-0.056,0.228,1153.000,483.000,0.006,-0.025
3.000,658.000,21.955,-0.050,0.205,1153.000,483.000,0.006,-0.023
3.000,659.000,21.989,-0.045,-0.815,1153.000,482.000,0.005,-1.021
3.000,660.000,22.022,-0.041,-0.734,1153.000,482.000,0.005,0.082
3.000,661.000,22.055,-0.037,-0.661,1153.000,482.000,0.004,0.073
3.000,662.000,22.089,-0.033,0.406,1153.000,483.000,0.004,1.066
3.000,663.000,22.122,-0.030,0.365,1153.000,483.000,0.003,-0.041
3.000,664.000,22.155,-0.027,-0.672,1153.000,482.000,0.003,-1.036
3.000,665.000,22.189,-0.024,-0.604,1153.000,482.000,0.003,0.067
3.000,666.000,22.222,-0.022,0.456,1153.000,483.000,0.002,1.060
3.000,667.000,22.256,-0.019,0.410,1153.000,483.000,0.002,-0.046
3.000,668.000,22.289,-0.017,-0.631,1153.000,482.000,0.002,-1.041
3.000,669.000,22.322,-0.016,0.432,1153.000,483.000,0.002,1.063
3.000,670.000,22.356,-0.014,-0.611,1153.000,482.000,0.002,-1.043
3.000,671.000,22.389,-0.013,-0.550,1153.000,482.000,0.001,0.061
3.000,672.000,22.422,-0.011,0.505,1153.000,483.000,0.001,1.055
3.000,673.000,22.456,-0.010,0.455,1153.000,483.000,0.001,-0.051
3.000,674.000,22.489,-0.009,-0.591,1153.000,482.000,0.001,-1.045
3.000,675.000,22.522,-0.008,0.468,1153.000,483.000,0.001,1.059
3.000,676.000,22.556,-0.008,-0.578,1153.000,482.000,0.001,-1.047
3.000,677.000,22.589,-0.007,0.479,1153.000,483.000,0.001,1.058
3.000,678.000,22.623,-0.006,-0.569,1153.000,482.000,0.001,-1.048
