# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
9.000,1200.000,40.040,-15.783,7.829,1141.000,125.000,-9.357,23.575
9.000,1201.000,40.073,-31.205,13.046,1124.000,131.000,-15.422,5.217
9.000,1202.000,40.107,-36.084,11.742,1116.000,131.000,-4.880,-1.305
9.000,1203.000,40.140,-17.476,18.568,1131.000,139.000,18.608,6.826
9.000,1204.000,40.173,-14.728,18.711,1132.000,141.000,2.748,0.143
9.000,1205.000,40.207,-17.255,16.840,1128.000,141.000,-2.527,-1.871
9.000,1206.000,40.240,-0.530,13.156,1143.000,139.000,16.726,-3.684
9.000,1207.000,40.274,-5.477,13.840,1138.000,141.000,-4.947,0.684
9.000,1208.000,40.307,-28.929,18.456,1114.000,147.000,-23.452,4.616
9.000,1209.000,40.340,-4.036,6.611,1136.000,137.000,24.893,-11.846
9.000,1210.000,40.374,0.367,9.949,1140.000,141.000,4.404,3.339
9.000,1211.000,40.407,-2.669,2.955,1137.000,135.000,-3.037,-6.995
9.000,1212.000,40.440,-2.402,8.659,1137.000,141.000,0.267,5.705
9.000,1213.000,40.474,4.838,-14.207,1144.000,119.000,7.240,-22.866
9.000,1214.000,40.507,-2.646,9.214,1137.000,141.000,-7.484,23.421
9.000,1215.000,40.540,3.619,4.292,1143.000,137.000,6.265,-4.921
9.000,1216.000,40.574,22.257,-6.137,1162.000,127.000,18.638,-10.429
9.000,1217.000,40.607,-1.969,4.477,1140.000,137.000,-24.226,10.614
9.000,1218.000,40.641,-6.772,6.029,1135.000,139.000,-4.803,1.552
9.000,1219.000,40.674,3.905,-1.574,1145.000,132.000,10.677,-7.603
9.000,1220.000,40.707,-7.485,-13.416,1134.000,120.000,-11.391,-11.843
9.000,1221.000,40.741,4.263,6.925,1145.000,139.000,11.749,20.342
9.000,1222.000,40.774,-19.163,6.233,1122.000,139.000,-23.426,-0.693
9.000,1223.000,40.807,-41.247,11.609,1098.000,145.000,-22.084,5.377
9.000,1224.000,40.841,-15.122,8.449,1120.000,143.000,26.125,-3.161
9.000,1225.000,40.874,-15.610,9.604,1118.000,145.000,-0.488,1.155
9.000,1226.000,40.908,-2.049,-9.357,1130.000,127.000,13.561,-18.960
9.000,1227.000,40.941,-18.844,-14.421,1113.000,121.000,-16.795,-5.064
9.000,1228.000,40.974,-6.960,6.021,1123.000,140.000,11.884,20.442
9.000,1229.000,41.008,-7.264,6.419,1122.000,141.000,-0.304,0.398
9.000,1230.000,41.041,-12.537,5.777,1116.000,141.000,-5.274,-0.642
9.000,1231.000,41.074,-5.284,7.199,1122.000,143.000,7.254,1.422
9.000,1232.000,41.108,-10.755,0.479,1116.000,137.000,-5.472,-6.720
9.000,1233.000,41.141,-6.680,0.431,1119.000,137.000,4.076,-0.048
9.000,1234.000,41.174,-6.012,2.388,1119.000,139.000,0.668,1.957
9.000,1235.000,41.208,-4.411,16.150,1120.000,153.000,1.601,13.761
9.000,1236.000,41.241,-7.969,0.535,1116.000,139.000,-3.559,-15.615
9.000,1237.000,41.275,-4.173,2.481,1119.000,141.000,3.797,1.947
9.000,1238.000,41.308,-4.755,-3.767,1118.000,135.000,-0.583,-6.248
9.000,1239.000,41.341,-25.280,-16.390,1097.000,122.000,-20.524,-12.623
9.000,1240.000,41.375,-34.752,-25.751,1085.000,111.000,-9.472,-9.361
9.000,1241.000,41.408,-26.277,-44.176,1090.000,90.000,8.475,-18.425
9.000,1242.000,41.441,0.351,-44.759,1114.000,85.000,26.628,-0.582
9.000,1243.000,41.475,15.316,-25.283,1129.000,100.000,14.965,19.476
9.000,1244.000,41.508,25.784,-2.754,1141.000,120.000,10.468,22.528
9.000,1245.000,41.541,19.206,-18.479,1137.000,104.000,-6.578,-15.725
9.000,1246.000,41.575,25.285,-35.631,1145.000,85.000,6.079,-17.152
9.000,1247.000,41.608,16.757,-15.068,1139.000,102.000,-8.529,20.563
9.000,1248.000,41.642,18.081,-28.561,1142.000,87.000,1.324,-13.493
9.000,1249.000,41.675,19.273,-14.705,1145.000,98.000,1.192,13.856
9.000,1250.000,41.708,18.346,-18.235,1146.000,93.000,-0.927,-3.529
9.000,1251.000,41.742,17.511,-15.411,1147.000,94.000,-0.835,2.823
9.000,1252.000,41.775,9.760,10.130,1141.000,118.000,-7.751,25.541
9.000,1253.000,41.808,-0.216,-13.883,1132.000,95.000,-9.976,-24.013
9.000,1254.000,41.842,6.806,-19.495,1139.000,88.000,7.022,-5.612
9.000,1255.000,41.875,17.125,-12.545,1150.000,93.000,10.319,6.949
9.000,1256.000,41.909,2.413,-29.291,1137.000,75.000,-14.713,-16.745
9.000,1257.000,41.942,10.171,-8.362,1145.000,93.000,7.759,20.929
9.000,1258.000,41.975,10.154,4.475,1146.000,105.000,-0.017,12.836
9.000,1259.000,42.009,6.139,12.027,1143.000,113.000,-4.015,7.553
9.000,1260.000,42.042,19.525,0.824,1157.000,103.000,13.386,-11.203
9.000,1261.000,42.075,30.572,-9.258,1170.000,93.000,11.048,-10.082
9.000,1262.000,42.109,29.515,-8.332,1172.000,93.000,-1.057,0.926
9.000,1263.000,42.142,26.564,14.501,1172.000,115.000,-2.952,22.833
9.000,1264.000,42.175,30.907,12.051,1179.000,114.000,4.344,-2.450
9.000,1265.000,42.209,33.817,-0.154,1185.000,103.000,2.909,-12.205
9.000,1266.000,42.242,6.435,0.861,1161.000,104.000,-27.382,1.015
9.000,1267.000,42.276,16.791,13.775,1172.000,117.000,10.357,12.914
9.000,1268.000,42.309,-6.888,1.398,1150.000,106.000,-23.679,-12.378
9.000,1269.000,42.342,4.801,20.258,1161.000,125.000,11.689,18.860
9.000,1270.000,42.376,22.321,3.232,1179.000,110.000,17.520,-17.026
9.000,1271.000,42.409,32.089,14.909,1191.000,122.000,9.768,11.677
9.000,1272.000,42.442,29.880,14.418,1192.000,123.000,-2.209,-0.491
9.000,1273.000,42.476,12.892,-5.024,1178.000,105.000,-16.988,-19.442
9.000,1274.000,42.509,-9.397,7.479,1157.000,117.000,-22.289,12.502
9.000,1275.000,42.542,-5.458,-17.269,1160.000,93.000,3.940,-24.748
9.000,1276.000,42.576,-10.912,-5.542,1154.000,103.000,-5.454,11.727
9.000,1277.000,42.609,6.179,-22.988,1170.000,85.000,17.091,-17.446
9.000,1278.000,42.643,-12.439,-36.689,1152.000,69.000,-18.618,-13.701
9.000,1279.000,42.676,-11.195,-22.020,1152.000,80.000,1.244,14.669
9.000,1280.000,42.709,-16.075,-30.818,1146.000,69.000,-4.881,-8.798
9.000,1281.000,42.743,3.532,-35.737,1164.000,61.000,19.608,-4.918
9.000,1282.000,42.776,26.179,-38.163,1187.000,55.000,22.647,-2.426
9.000,1283.000,42.809,40.561,-28.347,1204.000,61.000,14.382,9.816
9.000,1284.000,42.843,36.505,-39.512,1204.000,47.000,-4.056,-11.165
9.000,1285.000,42.876,56.855,-30.561,1228.000,52.000,20.349,8.951
9.000,1286.000,42.910,47.169,-12.505,1224.000,67.000,-9.685,18.056
9.000,1287.000,42.943,28.452,-26.254,1210.000,52.000,-18.717,-13.750
9.000,1288.000,42.976,43.607,-16.629,1228.000,59.000,15.155,9.625
9.000,1289.000,43.010,37.246,-10.966,1226.000,63.000,-6.361,5.663
9.000,1290.000,43.043,25.522,-9.869,1218.000,63.000,-11.725,1.097
9.000,1291.000,43.076,45.969,-16.882,1241.000,55.000,20.448,-7.013
9.000,1292.000,43.110,64.373,-13.194,1264.000,57.000,18.403,3.688
9.000,1293.000,43.143,52.935,-12.875,1259.000,56.000,-11.437,0.319
9.000,1294.000,43.176,30.642,-12.587,1242.000,55.000,-22.294,0.287
9.000,1295.000,43.210,19.578,-15.329,1234.000,51.000,-11.064,-2.741
9.000,1296.000,43.243,18.620,-3.796,1235.000,61.000,-0.958,11.533
9.000,1297.000,43.277,35.758,-3.416,1254.000,61.000,17.138,0.380
9.000,1298.000,43.310,50.182,-19.074,1272.000,45.000,14.424,-15.658
9.000,1299.000,43.343,49.164,-5.167,1276.000,57.000,-1.018,13.907
9.000,1300.000,43.377,40.247,-16.650,1272.000,45.000,-8.916,-11.483
9.000,1301.000,43.410,46.223,-14.985,1282.000,45.000,5.975,1.665
9.000,1302.000,43.443,51.600,-3.487,1292.000,55.000,5.378,11.499
