# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
9.000,0.000,0.000,0.000,0.000,1396.000,656.000,0.000,0.000
9.000,1.000,0.033,-13.000,4.000,1383.000,660.000,-13.000,4.000
9.000,2.000,0.067,-12.700,-3.400,1382.000,653.000,0.300,-7.400
9.000,3.000,0.100,-10.430,-4.060,1383.000,652.000,2.270,-0.660
9.000,4.000,0.133,-11.387,-9.654,1381.000,646.000,-0.957,-5.594
9.000,5.000,0.167,-10.248,-16.689,1381.000,638.000,1.139,-7.035
9.000,6.000,0.200,-14.223,-8.020,1376.000,645.000,-3.975,8.669
9.000,7.000,0.234,-10.801,-11.218,1378.000,641.000,3.422,-3.198
9.000,8.000,0.267,-17.721,-4.096,1370.000,647.000,-6.920,7.122
9.000,9.000,0.300,-5.949,-20.686,1380.000,630.000,11.772,-16.590
9.000,10.000,0.334,-11.354,-19.618,1374.000,629.000,-5.405,1.069
9.000,11.000,0.367,-9.219,-21.656,1375.000,625.000,2.135,-2.038
9.000,12.000,0.400,-1.297,-16.490,1382.000,628.000,7.922,5.166
9.000,13.000,0.434,-2.167,-17.841,1381.000,625.000,-0.870,-1.351
9.000,14.000,0.467,-10.950,-28.057,1372.000,613.000,-8.783,-10.216
9.000,15.000,0.500,-8.855,-23.251,1373.000,615.000,2.095,4.806
9.000,16.000,0.534,-7.970,-22.926,1373.000,613.000,0.886,0.325
9.000,17.000,0.567,-7.173,-26.634,1373.000,607.000,0.797,-3.707
9.000,18.000,0.601,-6.456,-23.970,1373.000,607.000,0.717,2.663
9.000,19.000,0.634,1.190,-36.573,1380.000,592.000,7.646,-12.603
9.000,20.000,0.667,-4.929,-23.916,1374.000,601.000,-6.119,12.657
9.000,21.000,0.701,-9.436,-23.524,1369.000,599.000,-4.507,0.392
9.000,22.000,0.734,-3.492,-43.172,1374.000,577.000,5.944,-19.648
9.000,23.000,0.767,-8.143,-27.855,1369.000,588.000,-4.651,15.317
9.000,24.000,0.801,-11.329,-27.069,1365.000,586.000,-3.186,0.785
9.000,25.000,0.834,-13.196,-23.362,1362.000,587.000,-1.867,3.707
9.000,26.000,0.868,-6.876,-23.026,1367.000,585.000,6.320,0.336
9.000,27.000,0.901,0.811,-39.723,1374.000,566.000,7.688,-16.697
9.000,28.000,0.934,-2.270,-26.751,1371.000,575.000,-3.081,12.972
9.000,29.000,0.968,-6.043,-18.076,1367.000,581.000,-3.773,8.675
9.000,30.000,1.001,-0.439,-32.268,1372.000,565.000,5.604,-14.192
9.000,31.000,1.034,0.605,-32.042,1373.000,562.000,1.044,0.227
9.000,32.000,1.068,4.545,-38.837,1377.000,552.000,3.939,-6.796
9.000,33.000,1.101,1.090,-36.954,1374.000,550.000,-3.454,1.884
9.000,34.000,1.134,12.981,-48.258,1386.000,535.000,11.891,-11.305
9.000,35.000,1.168,1.683,-32.432,1376.000,546.000,-11.298,15.826
9.000,36.000,1.201,2.515,-25.189,1377.000,550.000,0.832,7.243
9.000,37.000,1.235,7.263,-16.670,1382.000,556.000,4.749,8.519
9.000,38.000,1.268,1.537,-28.003,1377.000,543.000,-5.726,-11.333
9.000,39.000,1.301,-0.617,-25.203,1375.000,543.000,-2.154,2.800
9.000,40.000,1.335,4.445,-28.683,1380.000,537.000,5.062,-3.480
9.000,41.000,1.368,1.000,-29.814,1377.000,533.000,-3.444,-1.132
9.000,42.000,1.401,-3.100,-22.833,1373.000,537.000,-4.100,6.981
9.000,43.000,1.435,7.210,-36.550,1383.000,521.000,10.310,-13.717
