# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
6.000,900.000,30.030,0.247,-0.455,606.000,65.000,-0.027,0.051
6.000,901.000,30.063,0.222,-0.410,606.000,65.000,-0.025,0.046
6.000,902.000,30.097,0.200,-0.369,606.000,65.000,-0.022,0.041
6.000,903.000,30.130,0.180,-0.332,606.000,65.000,-0.020,0.037
6.000,904.000,30.163,4.162,0.701,610.000,66.000,3.982,1.033
6.000,905.000,30.197,-0.254,-0.369,606.000,65.000,-4.416,-1.070
6.000,906.000,30.230,-0.229,-0.332,606.000,65.000,0.025,0.037
6.000,907.000,30.264,-0.206,-0.299,606.000,65.000,0.023,0.033
6.000,908.000,30.297,-0.185,-0.269,606.000,65.000,0.021,0.030
6.000,909.000,30.330,-0.167,-0.242,606.000,65.000,0.019,0.027
6.000,910.000,30.364,-0.150,-0.218,606.000,65.000,0.017,0.024
6.000,911.000,30.397,-0.135,-0.196,606.000,65.000,0.015,0.022
6.000,912.000,30.430,-0.122,-0.176,606.000,65.000,0.014,0.020
6.000,913.000,30.464,-0.109,-0.159,606.000,65.000,0.012,0.018
6.000,914.000,30.497,-0.098,-0.143,606.000,65.000,0.011,0.016
6.000,915.000,30.530,-0.089,-0.129,606.000,65.000,0.010,0.014
6.000,916.000,30.564,3.920,-0.116,610.000,65.000,4.009,0.013
6.000,917.000,30.597,-0.472,-0.104,606.000,65.000,-4.392,0.012
6.000,918.000,30.631,-0.425,-0.094,606.000,65.000,0.047,0.010
6.000,919.000,30.664,-0.382,-0.084,606.000,65.000,0.042,0.009
6.000,920.000,30.697,-0.344,-0.076,606.000,65.000,0.038,0.008
6.000,921.000,30.731,3.690,0.932,610.000,66.000,4.034,1.008
6.000,922.000,30.764,-0.679,-0.162,606.000,65.000,-4.369,-1.093
6.000,923.000,30.797,-0.611,-0.145,606.000,65.000,0.068,0.016
6.000,924.000,30.831,-0.550,-0.131,606.000,65.000,0.061,0.015
6.000,925.000,30.864,-0.495,-0.118,606.000,65.000,0.055,0.013
6.000,926.000,30.898,-0.445,-0.106,606.000,65.000,0.049,0.012
6.000,927.000,30.931,3.599,-0.095,610.000,65.000,4.045,0.011
6.000,928.000,30.964,-0.761,-0.086,606.000,65.000,-4.360,0.010
6.000,929.000,30.998,3.315,0.923,610.000,66.000,4.076,1.009
6.000,930.000,31.031,-4.016,-0.170,603.000,65.000,-7.332,-1.092
6.000,931.000,31.064,-0.614,-0.153,606.000,65.000,3.402,0.017
6.000,932.000,31.098,-3.553,-1.137,603.000,64.000,-2.939,-0.985
6.000,933.000,31.131,-0.198,-0.024,606.000,65.000,3.355,1.114
6.000,934.000,31.164,3.822,-0.021,610.000,65.000,4.020,0.002
6.000,935.000,31.198,-0.560,0.981,606.000,66.000,-4.382,1.002
6.000,936.000,31.231,-0.504,-0.117,606.000,65.000,0.056,-1.098
6.000,937.000,31.265,-0.454,-0.105,606.000,65.000,0.050,0.012
6.000,938.000,31.298,3.592,-0.095,610.000,65.000,4.045,0.011
6.000,939.000,31.331,3.232,-0.085,610.000,65.000,-0.359,0.009
6.000,940.000,31.365,2.909,-0.077,610.000,65.000,-0.323,0.009
6.000,941.000,31.398,2.618,-0.069,610.000,65.000,-0.291,0.008
6.000,942.000,31.431,-1.644,-0.062,606.000,65.000,-4.262,0.007
6.000,943.000,31.465,-1.479,-0.056,606.000,65.000,0.164,0.006
6.000,944.000,31.498,-1.331,-0.050,606.000,65.000,0.148,0.006
6.000,945.000,31.531,-1.198,-0.045,606.000,65.000,0.133,0.005
6.000,946.000,31.565,-1.078,-0.041,606.000,65.000,0.120,0.005
6.000,947.000,31.598,-0.970,-0.037,606.000,65.000,0.108,0.004
6.000,948.000,31.632,-0.873,-0.033,606.000,65.000,0.097,0.004
6.000,949.000,31.665,-0.786,-0.030,606.000,65.000,0.087,0.003
6.000,950.000,31.698,-3.707,-2.027,603.000,63.000,-2.921,-1.997
6.000,951.000,31.732,-0.337,0.176,606.000,65.000,3.371,2.203
6.000,952.000,31.765,-0.303,0.158,606.000,65.000,0.034,-0.018
6.000,953.000,31.798,-0.273,0.142,606.000,65.000,0.030,-0.016
6.000,954.000,31.832,-0.245,0.128,606.000,65.000,0.027,-0.014
6.000,955.000,31.865,-0.221,0.115,606.000,65.000,0.025,-0.013
6.000,956.000,31.899,-0.199,0.104,606.000,65.000,0.022,-0.012
6.000,957.000,31.932,-0.179,0.093,606.000,65.000,0.020,-0.010
6.000,958.000,31.965,0.839,0.084,607.000,65.000,1.018,-0.009
