# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
8.000,300.000,10.010,-0.177,0.393,1151.000,478.000,0.020,-0.044
8.000,301.000,10.043,-0.159,-0.646,1151.000,477.000,0.018,-1.039
8.000,302.000,10.077,4.857,3.418,1156.000,481.000,5.016,4.065
8.000,303.000,10.110,8.371,3.076,1160.000,481.000,3.514,-0.342
8.000,304.000,10.143,3.534,2.769,1156.000,481.000,-4.837,-0.308
8.000,305.000,10.177,3.181,-1.508,1156.000,477.000,-0.353,-4.277
8.000,306.000,10.210,-2.137,-1.357,1151.000,477.000,-5.318,0.151
8.000,307.000,10.244,-1.924,-2.222,1151.000,476.000,0.214,-0.864
8.000,308.000,10.277,-1.731,-0.999,1151.000,477.000,0.192,1.222
8.000,309.000,10.310,2.442,3.101,1155.000,481.000,4.173,4.100
8.000,310.000,10.344,-1.802,-0.210,1151.000,478.000,-4.244,-3.310
8.000,311.000,10.377,7.378,2.811,1160.000,481.000,9.180,3.021
8.000,312.000,10.410,-2.360,-0.470,1151.000,478.000,-9.738,-3.281
8.000,313.000,10.444,3.876,1.577,1157.000,480.000,6.236,2.047
8.000,314.000,10.477,-2.512,-2.580,1151.000,476.000,-6.388,-4.158
8.000,315.000,10.510,-2.260,-1.322,1151.000,477.000,0.251,1.258
8.000,316.000,10.544,6.966,2.810,1160.000,481.000,9.226,4.132
8.000,317.000,10.577,-2.731,-1.471,1151.000,477.000,-9.697,-4.281
8.000,318.000,10.611,-0.458,-3.324,1153.000,475.000,2.273,-1.853
8.000,319.000,10.644,-2.412,-0.992,1151.000,477.000,-1.954,2.332
8.000,320.000,10.677,2.829,3.108,1156.000,481.000,5.241,4.099
8.000,321.000,10.711,6.546,2.797,1160.000,481.000,3.717,-0.311
8.000,322.000,10.744,1.892,2.517,1156.000,481.000,-4.655,-0.280
8.000,323.000,10.777,-3.298,-0.735,1151.000,478.000,-5.189,-3.252
8.000,324.000,10.811,-2.968,-2.661,1151.000,476.000,0.330,-1.927
8.000,325.000,10.844,-2.671,-0.395,1151.000,478.000,0.297,2.266
8.000,326.000,10.878,-2.404,-1.356,1151.000,477.000,0.267,-0.960
8.000,327.000,10.911,6.836,2.780,1160.000,481.000,9.240,4.136
8.000,328.000,10.944,-2.847,-1.498,1151.000,477.000,-9.684,-4.278
8.000,329.000,10.978,-2.562,-1.348,1151.000,477.000,0.285,0.150
8.000,330.000,11.011,2.694,2.787,1156.000,481.000,5.256,4.135
8.000,331.000,11.044,5.424,3.508,1159.000,482.000,2.731,0.721
8.000,332.000,11.078,1.882,-1.843,1156.000,477.000,-3.542,-5.351
8.000,333.000,11.111,1.694,2.341,1156.000,481.000,-0.188,4.184
8.000,334.000,11.144,5.524,2.107,1160.000,481.000,3.831,-0.234
8.000,335.000,11.178,6.972,1.897,1162.000,481.000,1.448,-0.211
8.000,336.000,11.211,4.275,1.707,1160.000,481.000,-2.697,-0.190
8.000,337.000,11.245,19.847,1.536,1176.000,481.000,15.573,-0.171
8.000,338.000,11.278,1.863,1.383,1160.000,481.000,-17.985,-0.154
8.000,339.000,11.311,-7.324,-2.756,1151.000,477.000,-9.186,-4.138
8.000,340.000,11.345,-6.591,-2.480,1151.000,477.000,0.732,0.276
8.000,341.000,11.378,-5.932,-1.232,1151.000,478.000,0.659,1.248
8.000,342.000,11.411,-5.339,-2.109,1151.000,477.000,0.593,-0.877
8.000,343.000,11.445,4.195,2.102,1160.000,481.000,9.534,4.211
8.000,344.000,11.478,-2.225,1.892,1154.000,481.000,-6.419,-0.210
8.000,345.000,11.511,-5.002,-1.297,1151.000,478.000,-2.778,-3.189
8.000,346.000,11.545,-4.502,-1.168,1151.000,478.000,0.500,0.130
8.000,347.000,11.578,-4.052,-2.051,1151.000,477.000,0.450,-0.883
8.000,348.000,11.612,-3.647,-1.846,1151.000,477.000,0.405,0.205
8.000,349.000,11.645,-3.282,-1.661,1151.000,477.000,0.365,0.185
8.000,350.000,11.678,-2.954,-0.495,1151.000,478.000,0.328,1.166
8.000,351.000,11.712,-2.658,-0.446,1151.000,478.000,0.295,0.050
8.000,352.000,11.745,-2.392,-1.401,1151.000,477.000,0.266,-0.955
8.000,353.000,11.778,-2.153,-0.261,1151.000,478.000,0.239,1.140
8.000,354.000,11.812,-1.938,-1.235,1151.000,477.000,0.215,-0.974
8.000,355.000,11.845,7.256,2.889,1160.000,481.000,9.194,4.123
8.000,356.000,11.879,-2.470,-0.400,1151.000,478.000,-9.726,-3.289
8.000,357.000,11.912,-2.223,-0.360,1151.000,478.000,0.247,0.040
8.000,358.000,11.945,-2.000,-1.324,1151.000,477.000,0.222,-0.964
8.000,359.000,11.979,-1.800,-1.192,1151.000,477.000,0.200,0.132
8.000,360.000,12.012,-1.620,-0.073,1151.000,478.000,0.180,1.119
8.000,361.000,12.045,-1.458,-1.065,1151.000,477.000,0.162,-0.993
8.000,362.000,12.079,-1.313,-0.959,1151.000,477.000,0.146,0.107
8.000,363.000,12.112,-1.181,-0.863,1151.000,477.000,0.131,0.096
8.000,364.000,12.145,-1.063,0.223,1151.000,478.000,0.118,1.086
8.000,365.000,12.179,-0.957,-0.799,1151.000,477.000,0.106,-1.022
8.000,366.000,12.212,-0.861,0.281,1151.000,478.000,0.096,1.080
8.000,367.000,12.246,-0.775,0.253,1151.000,478.000,0.086,-0.028
8.000,368.000,12.279,-0.698,0.228,1151.000,478.000,0.078,-0.025
8.000,369.000,12.312,-0.628,0.205,1151.000,478.000,0.070,-0.023
8.000,370.000,12.346,-0.565,-0.816,1151.000,477.000,0.063,-1.020
8.000,371.000,12.379,-0.508,0.266,1151.000,478.000,0.056,1.082
8.000,372.000,12.412,-0.458,0.239,1151.000,478.000,0.051,-0.027
8.000,373.000,12.446,-0.412,-0.785,1151.000,477.000,0.046,-1.024
8.000,374.000,12.479,-0.371,-0.706,1151.000,477.000,0.041,0.078
8.000,375.000,12.512,-0.334,0.364,1151.000,478.000,0.037,1.071
8.000,376.000,12.546,-0.300,0.328,1151.000,478.000,0.033,-0.036
8.000,377.000,12.579,-0.270,0.295,1151.000,478.000,0.030,-0.033
8.000,378.000,12.613,-0.243,-0.734,1151.000,477.000,0.027,-1.030
8.000,379.000,12.646,-0.219,-1.661,1151.000,476.000,0.024,-0.927
8.000,380.000,12.679,-0.197,-0.495,1151.000,477.000,0.022,1.166
8.000,381.000,12.713,-0.177,-1.445,1151.000,476.000,0.020,-0.951
8.000,382.000,12.746,-0.160,-0.301,1151.000,477.000,0.018,1.145
8.000,383.000,12.779,-0.144,-0.271,1151.000,477.000,0.016,0.030
8.000,384.000,12.813,-0.129,0.756,1151.000,478.000,0.014,1.027
8.000,385.000,12.846,-0.116,-0.319,1151.000,477.000,0.013,-1.076
8.000,386.000,12.880,0.895,-1.287,1152.000,476.000,1.012,-0.968
8.000,387.000,12.913,-0.194,-0.159,1151.000,477.000,-1.090,1.129
8.000,388.000,12.946,-0.175,-0.143,1151.000,477.000,0.019,0.016
8.000,389.000,12.980,-0.157,-0.128,1151.000,477.000,0.017,0.014
8.000,390.000,13.013,-0.142,0.884,1151.000,478.000,0.016,1.013
8.000,391.000,13.046,-0.127,0.796,1151.000,478.000,0.014,-0.088
8.000,392.000,13.080,-0.115,-0.284,1151.000,477.000,0.013,-1.080
8.000,393.000,13.113,-0.103,0.745,1151.000,478.000,0.011,1.028
8.000,394.000,13.146,-2.093,4.670,1149.000,482.000,-1.990,3.926
8.000,395.000,13.180,0.116,0.203,1151.000,478.000,2.209,-4.467
8.000,396.000,13.213,0.105,-0.817,1151.000,477.000,-0.012,-1.020
8.000,397.000,13.247,0.094,0.265,1151.000,478.000,-0.010,1.082
8.000,398.000,13.280,0.085,-0.762,1151.000,477.000,-0.009,-1.026
8.000,399.000,13.313,0.076,-0.686,1151.000,477.000,-0.008,0.076
8.000,400.000,13.347,0.069,-0.617,1151.000,477.000,-0.008,0.069
8.000,401.000,13.380,0.062,0.445,1151.000,478.000,-0.007,1.062
8.000,402.000,13.413,0.056,0.400,1151.000,478.000,-0.006,-0.044
8.000,403.000,13.447,0.050,-0.640,1151.000,477.000,-0.006,-1.040
8.000,404.000,13.480,9.045,3.424,1160.000,481.000,8.995,4.064
8.000,405.000,13.513,-0.859,-0.918,1151.000,477.000,-9.905,-4.342
8.000,406.000,13.547,-0.773,0.174,1151.000,478.000,0.086,1.092
8.000,407.000,13.580,-0.696,0.156,1151.000,478.000,0.077,-0.017
8.000,408.000,13.614,-0.627,-0.859,1151.000,477.000,0.070,-1.016
8.000,409.000,13.647,-0.564,0.227,1151.000,478.000,0.063,1.086
8.000,410.000,13.680,-0.507,0.204,1151.000,478.000,0.056,-0.023
8.000,411.000,13.714,-0.457,0.183,1151.000,478.000,0.051,-0.020
8.000,412.000,13.747,-0.411,-1.835,1151.000,476.000,0.046,-2.018
8.000,413.000,13.780,-0.370,0.349,1151.000,478.000,0.041,2.183
8.000,414.000,13.814,-0.333,-0.686,1151.000,477.000,0.037,-1.035
8.000,415.000,13.847,-1.300,-1.618,1150.000,476.000,-0.967,-0.931
8.000,416.000,13.881,-0.170,-0.456,1151.000,477.000,1.130,1.162
8.000,417.000,13.914,1.847,-1.410,1153.000,476.000,2.017,-0.954
8.000,418.000,13.947,-0.337,-0.269,1151.000,477.000,-2.185,1.141
8.000,419.000,13.981,-0.304,0.758,1151.000,478.000,0.034,1.027
8.000,420.000,14.014,-6.273,4.682,1145.000,482.000,-5.970,3.924
8.000,421.000,14.047,0.354,-0.786,1151.000,477.000,6.627,-5.468
8.000,422.000,14.081,0.319,-0.708,1151.000,477.000,-0.035,0.079
8.000,423.000,14.114,0.287,-0.637,1151.000,477.000,-0.032,0.071
8.000,424.000,14.147,-1.742,4.427,1149.000,482.000,-2.029,5.064
8.000,425.000,14.181,0.432,-0.016,1151.000,478.000,2.174,-4.443
8.000,426.000,14.214,0.389,-1.014,1151.000,477.000,-0.043,-0.998
8.000,427.000,14.248,0.350,-0.913,1151.000,477.000,-0.039,0.101
8.000,428.000,14.281,0.315,0.178,1151.000,478.000,-0.035,1.091
8.000,429.000,14.314,0.284,0.161,1151.000,478.000,-0.032,-0.018
8.000,430.000,14.348,0.255,-0.855,1151.000,477.000,-0.028,-1.016
8.000,431.000,14.381,0.230,-0.770,1151.000,477.000,-0.026,0.086
8.000,432.000,14.414,0.207,-0.693,1151.000,477.000,-0.023,0.077
8.000,433.000,14.448,0.186,-0.624,1151.000,477.000,-0.021,0.069
8.000,434.000,14.481,0.167,-0.561,1151.000,477.000,-0.019,0.062
8.000,435.000,14.514,0.151,-0.505,1151.000,477.000,-0.017,0.056
8.000,436.000,14.548,0.136,0.545,1151.000,478.000,-0.015,1.051
8.000,437.000,14.581,0.122,-0.509,1151.000,477.000,-0.014,-1.055
8.000,438.000,14.615,0.110,0.542,1151.000,478.000,-0.012,1.051
8.000,439.000,14.648,0.099,0.488,1151.000,478.000,-0.011,-0.054
8.000,440.000,14.681,0.089,-0.561,1151.000,477.000,-0.010,-1.049
8.000,441.000,14.715,0.080,-0.505,1151.000,477.000,-0.009,0.056
8.000,442.000,14.748,0.072,-0.455,1151.000,477.000,-0.008,0.051
8.000,443.000,14.781,0.065,-0.409,1151.000,477.000,-0.007,0.045
8.000,444.000,14.815,0.058,0.632,1151.000,478.000,-0.006,1.041
8.000,445.000,14.848,0.053,-0.431,1151.000,477.000,-0.006,-1.063
8.000,446.000,14.882,1.047,-5.388,1152.000,472.000,0.995,-4.957
8.000,447.000,14.915,4.943,0.151,1156.000,477.000,3.895,5.539
8.000,448.000,14.948,4.448,4.136,1156.000,481.000,-0.494,3.985
8.000,449.000,14.982,4.003,3.722,1156.000,481.000,-0.445,-0.414
8.000,450.000,15.015,5.603,2.350,1158.000,480.000,1.600,-1.372
8.000,451.000,15.048,7.043,3.115,1160.000,481.000,1.440,0.765
8.000,452.000,15.082,-2.661,-1.197,1151.000,477.000,-9.704,-4.311
