# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
14.000,300.000,10.010,-19.255,-21.052,311.000,407.000,18.806,-13.216
14.000,301.000,10.043,-36.329,-18.947,292.000,407.000,-17.075,2.105
14.000,302.000,10.077,-31.696,-11.052,293.000,413.000,4.633,7.895
14.000,303.000,10.110,-17.527,-21.947,304.000,401.000,14.170,-10.895
14.000,304.000,10.143,-23.774,-33.752,296.000,387.000,-6.247,-11.805
14.000,305.000,10.177,-28.397,-46.377,289.000,371.000,-4.623,-12.625
14.000,306.000,10.210,-46.557,-39.739,268.000,373.000,-18.160,6.638
14.000,307.000,10.244,-45.901,-33.765,264.000,375.000,0.656,5.974
14.000,308.000,10.277,-23.311,-36.389,282.000,369.000,22.590,-2.623
14.000,309.000,10.310,-14.980,-26.750,288.000,375.000,8.331,9.639
14.000,310.000,10.344,-14.482,-4.075,287.000,395.000,0.498,22.675
14.000,311.000,10.377,-19.034,-27.668,281.000,371.000,-4.552,-23.592
14.000,312.000,10.410,-33.130,-22.901,265.000,373.000,-14.097,4.767
14.000,313.000,10.444,-25.817,-5.611,269.000,388.000,7.313,17.290
14.000,314.000,10.477,-46.236,-10.050,246.000,383.000,-20.418,-4.439
14.000,315.000,10.510,-53.612,-1.045,234.000,391.000,-7.376,9.005
14.000,316.000,10.544,-48.251,-0.940,234.000,391.000,5.361,0.104
14.000,317.000,10.577,-60.426,11.154,217.000,403.000,-12.175,12.094
14.000,318.000,10.611,-44.383,-5.962,227.000,387.000,16.043,-17.115
14.000,319.000,10.644,-25.945,-3.365,241.000,389.000,18.438,2.596
14.000,320.000,10.677,-36.350,4.971,228.000,397.000,-10.406,8.337
14.000,321.000,10.711,-26.715,0.474,234.000,393.000,9.635,-4.497
14.000,322.000,10.744,-33.044,-1.573,225.000,391.000,-6.328,-2.047
14.000,323.000,10.777,-25.739,-1.416,229.000,391.000,7.304,0.157
14.000,324.000,10.811,-23.165,-3.274,229.000,389.000,2.574,-1.858
14.000,325.000,10.844,-22.849,-4.947,227.000,387.000,0.317,-1.673
14.000,326.000,10.878,-13.564,-5.452,234.000,386.000,9.285,-0.505
14.000,327.000,10.911,-18.208,0.093,228.000,391.000,-4.644,5.545
14.000,328.000,10.944,-4.387,-1.916,240.000,389.000,13.821,-2.009
14.000,329.000,10.978,-2.948,2.275,241.000,393.000,1.439,4.192
14.000,330.000,11.011,-1.653,2.048,242.000,393.000,1.295,-0.228
14.000,331.000,11.044,-8.488,19.843,235.000,411.000,-6.835,17.795
14.000,332.000,11.078,-18.639,39.859,224.000,433.000,-10.151,20.016
14.000,333.000,11.111,-2.775,15.873,238.000,413.000,15.864,-23.986
14.000,334.000,11.144,-3.498,6.286,237.000,405.000,-0.722,-9.587
14.000,335.000,11.178,-2.148,-6.343,238.000,393.000,1.350,-12.629
14.000,336.000,11.211,2.067,-5.709,242.000,393.000,4.215,0.634
14.000,337.000,11.245,-0.140,0.862,240.000,399.000,-2.207,6.571
14.000,338.000,11.278,1.874,-13.224,242.000,385.000,2.014,-14.086
14.000,339.000,11.311,2.687,0.098,243.000,397.000,0.813,13.322
14.000,340.000,11.345,-6.582,-5.911,234.000,391.000,-9.269,-6.010
14.000,341.000,11.378,3.076,16.680,243.000,413.000,9.658,22.591
14.000,342.000,11.411,-2.231,-2.988,238.000,395.000,-5.308,-19.668
14.000,343.000,11.445,0.992,-4.689,241.000,393.000,3.223,-1.701
14.000,344.000,11.478,-1.107,-0.221,239.000,397.000,-2.099,4.469
14.000,345.000,11.511,13.003,9.802,253.000,407.000,14.111,10.022
14.000,346.000,11.545,-2.297,-4.179,239.000,394.000,-15.300,-13.980
14.000,347.000,11.578,-24.067,3.239,217.000,401.000,-21.770,7.418
14.000,348.000,11.612,0.339,-7.085,239.000,391.000,24.407,-10.324
14.000,349.000,11.645,-3.695,-6.376,235.000,391.000,-4.034,0.708
14.000,350.000,11.678,-20.325,0.261,218.000,397.000,-16.631,6.638
14.000,351.000,11.712,5.707,-3.765,242.000,393.000,26.033,-4.026
14.000,352.000,11.745,-2.863,-5.388,234.000,391.000,-8.571,-1.624
14.000,353.000,11.778,-0.577,-0.849,236.000,395.000,2.286,4.539
14.000,354.000,11.812,-2.519,-4.764,234.000,391.000,-1.942,-3.915
14.000,355.000,11.845,-9.267,15.712,227.000,411.000,-6.748,20.476
14.000,356.000,11.879,-0.341,22.141,235.000,419.000,8.927,6.429
14.000,357.000,11.912,1.693,27.927,237.000,427.000,2.034,5.786
14.000,358.000,11.945,1.524,28.134,237.000,430.000,-0.169,0.207
14.000,359.000,11.979,-7.628,44.321,228.000,449.000,-9.152,16.187
14.000,360.000,12.012,-1.865,41.889,233.000,451.000,5.763,-2.432
14.000,361.000,12.045,-1.679,50.700,233.000,464.000,0.187,8.811
14.000,362.000,12.079,-10.511,35.630,224.000,454.000,-8.832,-15.070
14.000,363.000,12.112,1.540,33.067,235.000,455.000,12.051,-2.563
14.000,364.000,12.145,19.386,17.760,253.000,443.000,17.846,-15.307
14.000,365.000,12.179,5.447,1.984,241.000,429.000,-13.939,-15.776
14.000,366.000,12.212,-10.097,17.786,226.000,445.000,-15.545,15.802
14.000,367.000,12.246,-9.088,26.007,226.000,455.000,1.010,8.221
14.000,368.000,12.279,-8.179,35.406,226.000,467.000,0.909,9.399
14.000,369.000,12.312,-16.361,41.866,217.000,477.000,-8.182,6.459
14.000,370.000,12.346,-15.725,51.679,216.000,491.000,0.636,9.813
14.000,371.000,12.379,-7.152,46.511,223.000,491.000,8.572,-5.168
14.000,372.000,12.412,-4.437,23.860,225.000,473.000,2.715,-22.651
14.000,373.000,12.446,11.007,35.474,240.000,487.000,15.444,11.614
14.000,374.000,12.479,21.906,30.927,252.000,486.000,10.899,-4.547
14.000,375.000,12.512,33.715,28.834,266.000,487.000,11.809,-2.093
14.000,376.000,12.546,31.344,13.951,267.000,475.000,-2.372,-14.883
14.000,377.000,12.579,34.209,14.556,273.000,477.000,2.866,0.605
14.000,378.000,12.613,29.788,18.100,272.000,482.000,-4.421,3.544
14.000,379.000,12.646,46.810,16.290,292.000,482.000,17.021,-1.810
14.000,380.000,12.679,33.129,11.661,283.000,479.000,-13.681,-4.629
14.000,381.000,12.713,11.816,14.495,265.000,483.000,-21.313,2.834
14.000,382.000,12.746,15.634,-8.955,270.000,461.000,3.818,-23.449
14.000,383.000,12.779,2.071,-26.059,258.000,443.000,-13.563,-17.105
14.000,384.000,12.813,7.864,-34.453,264.000,432.000,5.793,-8.394
14.000,385.000,12.846,2.077,-34.008,259.000,429.000,-5.786,0.445
14.000,386.000,12.880,1.870,-7.607,259.000,452.000,-0.208,26.401
14.000,387.000,12.913,7.683,-5.846,265.000,453.000,5.813,1.761
14.000,388.000,12.946,4.914,-5.262,263.000,453.000,-2.768,0.585
14.000,389.000,12.980,17.423,-14.736,276.000,443.000,12.509,-9.474
14.000,390.000,13.013,20.681,-35.262,281.000,421.000,3.258,-20.526
14.000,391.000,13.046,0.613,-28.736,263.000,424.000,-20.068,6.526
14.000,392.000,13.080,9.551,-36.862,272.000,413.000,8.939,-8.126
14.000,393.000,13.113,3.596,-27.176,267.000,419.000,-5.955,9.686
14.000,394.000,13.146,1.237,-32.458,265.000,411.000,-2.360,-5.282
14.000,395.000,13.180,3.113,-29.213,267.000,411.000,1.876,3.246
14.000,396.000,13.213,7.802,-18.291,272.000,419.000,4.689,10.921
14.000,397.000,13.247,-15.979,-16.462,249.000,419.000,-23.780,1.829
14.000,398.000,13.280,9.619,-12.816,273.000,421.000,25.598,3.646
14.000,399.000,13.313,2.657,-8.534,267.000,424.000,-6.962,4.282
14.000,400.000,13.347,23.392,-13.681,288.000,418.000,20.734,-5.147
14.000,401.000,13.380,-1.948,-13.313,265.000,417.000,-25.339,0.368
14.000,402.000,13.413,-13.753,-21.982,253.000,407.000,-11.805,-8.669
14.000,403.000,13.447,-14.377,0.217,251.000,427.000,-0.625,22.198
14.000,404.000,13.480,5.060,-14.805,269.000,412.000,19.438,-15.022
14.000,405.000,13.513,15.554,-22.325,280.000,403.000,10.494,-7.519
14.000,406.000,13.547,22.999,-16.092,289.000,407.000,7.445,6.232
14.000,407.000,13.580,16.699,-6.483,285.000,415.000,-6.300,9.609
14.000,408.000,13.614,6.029,-13.835,276.000,407.000,-10.670,-7.352
14.000,409.000,13.647,16.426,-8.451,287.000,411.000,10.397,5.383
14.000,410.000,13.680,17.784,-8.606,290.000,410.000,1.357,-0.155
14.000,411.000,13.714,13.005,-16.745,287.000,401.000,-4.778,-8.139
14.000,412.000,13.747,23.705,-5.071,299.000,411.000,10.699,11.675
14.000,413.000,13.780,19.334,-7.564,297.000,408.000,-4.370,-2.493
14.000,414.000,13.814,-5.599,-2.807,274.000,412.000,-24.933,4.756
14.000,415.000,13.847,-7.039,2.473,272.000,417.000,-1.440,5.281
14.000,416.000,13.881,14.665,-5.774,293.000,409.000,21.704,-8.247
14.000,417.000,13.914,28.198,-13.197,308.000,401.000,13.534,-7.423
14.000,418.000,13.947,13.378,-4.877,296.000,408.000,-14.820,8.320
14.000,419.000,13.981,11.041,0.611,295.000,413.000,-2.338,5.488
14.000,420.000,14.014,4.936,3.550,290.000,416.000,-6.104,2.939
14.000,421.000,14.047,18.443,-1.805,304.000,411.000,13.506,-5.355
14.000,422.000,14.081,6.599,-1.625,294.000,411.000,-11.844,0.181
14.000,423.000,14.114,9.939,-1.462,298.000,411.000,3.340,0.162
14.000,424.000,14.147,2.945,-5.316,292.000,407.000,-6.994,-3.854
