# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
13.000,900.000,30.030,6.535,12.215,647.000,439.000,-19.615,4.198
13.000,901.000,30.063,6.881,26.994,648.000,455.000,0.347,14.778
13.000,902.000,30.097,11.193,47.294,653.000,478.000,4.312,20.301
13.000,903.000,30.130,24.074,47.565,667.000,483.000,12.881,0.271
13.000,904.000,30.163,15.666,37.808,661.000,478.000,-8.407,-9.756
13.000,905.000,30.197,20.100,39.027,667.000,483.000,4.433,1.219
13.000,906.000,30.230,3.090,33.125,652.000,481.000,-17.010,-5.903
13.000,907.000,30.264,11.781,41.812,661.000,493.000,8.691,8.688
13.000,908.000,30.297,-1.397,27.631,649.000,483.000,-13.178,-14.181
13.000,909.000,30.330,7.742,36.868,658.000,495.000,9.140,9.237
13.000,910.000,30.364,9.968,29.181,661.000,491.000,2.226,-7.687
13.000,911.000,30.397,-4.029,18.263,648.000,483.000,-13.997,-10.918
13.000,912.000,30.430,0.374,16.437,652.000,483.000,4.403,-1.826
13.000,913.000,30.464,-3.663,14.793,648.000,483.000,-4.037,-1.644
13.000,914.000,30.497,-7.297,7.314,644.000,477.000,-3.634,-7.479
13.000,915.000,30.530,-1.567,12.582,649.000,483.000,5.730,5.269
13.000,916.000,30.564,1.590,12.324,652.000,484.000,3.157,-0.258
13.000,917.000,30.597,15.431,-1.908,666.000,471.000,13.841,-14.232
13.000,918.000,30.631,-2.112,10.283,650.000,483.000,-17.543,12.191
13.000,919.000,30.664,-2.901,10.254,649.000,484.000,-0.789,-0.028
13.000,920.000,30.697,-1.611,8.229,650.000,483.000,1.290,-2.025
13.000,921.000,30.731,-1.450,8.406,650.000,484.000,0.161,0.177
13.000,922.000,30.764,-22.305,18.565,629.000,495.000,-20.855,10.159
13.000,923.000,30.797,2.925,8.709,652.000,487.000,25.231,-9.857
13.000,924.000,30.831,0.633,3.838,650.000,483.000,-2.293,-4.871
13.000,925.000,30.864,3.570,3.454,653.000,483.000,2.937,-0.384
13.000,926.000,30.898,2.213,3.109,652.000,483.000,-1.357,-0.345
13.000,927.000,30.931,1.991,3.798,652.000,484.000,-0.221,0.689
