# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
1.000,900.000,30.030,4.305,-29.818,1258.000,194.000,1.744,-4.465
1.000,901.000,30.063,12.874,-23.836,1267.000,197.000,8.570,5.982
1.000,902.000,30.097,-5.413,-29.453,1250.000,189.000,-18.287,-5.616
1.000,903.000,30.130,7.128,-17.507,1262.000,198.000,12.541,11.945
1.000,904.000,30.163,13.415,-15.757,1269.000,198.000,6.287,1.751
1.000,905.000,30.197,1.074,-10.181,1258.000,202.000,-12.342,5.576
1.000,906.000,30.230,-14.034,-23.163,1243.000,188.000,-15.107,-12.982
1.000,907.000,30.264,11.370,-20.847,1267.000,188.000,25.403,2.316
1.000,908.000,30.297,9.233,-18.762,1266.000,188.000,-2.137,2.085
1.000,909.000,30.330,7.309,-14.886,1265.000,190.000,-1.923,3.876
1.000,910.000,30.364,-1.421,-20.397,1257.000,183.000,-8.731,-5.511
1.000,911.000,30.397,-0.279,-19.357,1258.000,182.000,1.142,1.040
1.000,912.000,30.430,1.749,-22.422,1260.000,177.000,2.028,-3.064
1.000,913.000,30.464,3.574,-19.180,1262.000,178.000,1.825,3.242
1.000,914.000,30.497,1.216,-20.262,1260.000,175.000,-2.357,-1.082
1.000,915.000,30.530,1.095,-20.235,1260.000,173.000,-0.122,0.026
1.000,916.000,30.564,5.985,-21.212,1265.000,170.000,4.891,-0.976
1.000,917.000,30.597,6.387,-19.091,1266.000,170.000,0.401,2.121
1.000,918.000,30.631,-5.252,-32.182,1255.000,155.000,-11.639,-13.091
1.000,919.000,30.664,-2.727,-22.963,1257.000,161.000,2.525,9.218
1.000,920.000,30.697,-0.454,-27.667,1259.000,154.000,2.273,-4.704
1.000,921.000,30.731,2.591,-31.900,1262.000,147.000,3.045,-4.233
1.000,922.000,30.764,-0.668,-27.710,1259.000,148.000,-3.259,4.190
1.000,923.000,30.797,3.399,-4.939,1263.000,168.000,4.067,22.771
1.000,924.000,30.831,7.059,-27.445,1267.000,145.000,3.660,-22.506
1.000,925.000,30.864,-1.647,-25.701,1259.000,144.000,-8.706,1.745
1.000,926.000,30.898,-4.482,-32.131,1256.000,135.000,-2.835,-6.430
1.000,927.000,30.931,-2.034,-24.918,1258.000,139.000,2.448,7.213
1.000,928.000,30.964,0.169,-27.426,1260.000,134.000,2.203,-2.508
1.000,929.000,30.998,-11.847,-38.683,1248.000,120.000,-12.017,-11.257
1.000,930.000,31.031,-8.663,-32.815,1250.000,122.000,3.185,5.868
1.000,931.000,31.064,10.204,-21.533,1268.000,130.000,18.866,11.281
1.000,932.000,31.098,-4.817,-33.380,1254.000,116.000,-15.020,-11.847
1.000,933.000,31.131,11.665,-23.042,1270.000,123.000,16.482,10.338
1.000,934.000,31.164,13.498,-22.738,1273.000,121.000,1.834,0.304
1.000,935.000,31.198,5.149,-37.464,1266.000,104.000,-8.350,-14.726
1.000,936.000,31.231,9.634,-23.718,1271.000,114.000,4.485,13.746
1.000,937.000,31.265,-1.330,-30.346,1261.000,105.000,-10.963,-6.628
1.000,938.000,31.298,7.803,-21.311,1270.000,111.000,9.133,9.035
1.000,939.000,31.331,8.023,-31.180,1271.000,99.000,0.220,-9.869
1.000,940.000,31.365,16.221,-8.062,1280.000,119.000,8.198,23.118
1.000,941.000,31.398,15.599,-31.256,1281.000,95.000,-0.622,-23.194
1.000,942.000,31.431,10.039,-34.130,1277.000,89.000,-5.560,-2.874
1.000,943.000,31.465,3.035,-36.717,1271.000,83.000,-7.004,-2.587
1.000,944.000,31.498,8.731,-35.046,1277.000,81.000,5.697,1.672
1.000,945.000,31.531,7.858,-29.541,1277.000,83.000,-0.873,5.505
1.000,946.000,31.565,12.072,-21.587,1282.000,88.000,4.214,7.954
1.000,947.000,31.598,7.865,-29.428,1279.000,78.000,-4.207,-7.841
1.000,948.000,31.632,6.079,-19.485,1278.000,85.000,-1.787,9.943
1.000,949.000,31.665,3.471,-27.537,1276.000,75.000,-2.608,-8.051
1.000,950.000,31.698,5.124,-28.783,1278.000,71.000,1.653,-1.246
1.000,951.000,31.732,4.611,-15.905,1278.000,81.000,-0.512,12.878
1.000,952.000,31.765,3.150,-5.314,1277.000,90.000,-1.461,10.590
1.000,953.000,31.798,2.835,-28.783,1277.000,66.000,-0.315,-23.469
1.000,954.000,31.832,-6.448,-33.905,1268.000,58.000,-9.284,-5.122
1.000,955.000,31.865,4.197,-29.514,1278.000,59.000,10.645,4.390
1.000,956.000,31.899,9.777,-22.563,1284.000,63.000,5.580,6.951
1.000,957.000,31.932,0.799,-25.306,1276.000,58.000,-8.978,-2.744
1.000,958.000,31.965,2.719,-26.776,1278.000,54.000,1.920,-1.469
