# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
4.000,600.000,20.020,21.190,-21.335,622.000,266.000,19.868,7.926
4.000,601.000,20.053,17.071,-28.202,620.000,257.000,-4.119,-6.866
4.000,602.000,20.087,-2.636,-42.382,602.000,240.000,-19.707,-14.180
4.000,603.000,20.120,3.627,-33.143,608.000,245.000,6.264,9.238
4.000,604.000,20.153,-17.735,-42.829,587.000,232.000,-21.363,-9.686
4.000,605.000,20.187,-14.962,-62.546,588.000,208.000,2.774,-19.717
4.000,606.000,20.220,-24.466,-48.292,577.000,216.000,-9.504,14.255
4.000,607.000,20.254,-43.019,-54.462,556.000,205.000,-18.553,-6.171
4.000,608.000,20.287,-16.717,-58.016,578.000,196.000,26.302,-3.554
4.000,609.000,20.320,-6.045,-67.215,587.000,181.000,10.672,-9.198
4.000,610.000,20.354,-22.441,-61.493,570.000,180.000,-16.395,5.721
4.000,611.000,20.387,-4.197,-38.344,586.000,197.000,18.244,23.149
4.000,612.000,20.420,17.223,-31.509,607.000,200.000,21.420,6.834
4.000,613.000,20.454,8.501,-17.358,600.000,211.000,-8.722,14.151
4.000,614.000,20.487,6.651,-10.623,599.000,216.000,-1.850,6.736
4.000,615.000,20.520,3.985,-17.560,597.000,208.000,-2.665,-6.938
4.000,616.000,20.554,27.587,-9.804,621.000,214.000,23.601,7.756
4.000,617.000,20.587,31.828,11.176,628.000,234.000,4.241,20.980
4.000,618.000,20.621,48.645,-0.941,648.000,223.000,16.817,-12.118
4.000,619.000,20.654,45.781,-22.847,650.000,201.000,-2.865,-21.906
4.000,620.000,20.687,38.203,-31.563,647.000,190.000,-7.578,-8.715
4.000,621.000,20.721,35.382,-45.406,648.000,173.000,-2.820,-13.844
4.000,622.000,20.754,49.844,-38.866,666.000,175.000,14.462,6.541
4.000,623.000,20.787,62.860,-50.979,684.000,159.000,13.016,-12.113
4.000,624.000,20.821,70.574,-65.881,698.000,139.000,7.714,-14.902
4.000,625.000,20.854,58.516,-60.293,693.000,138.000,-12.057,5.588
4.000,626.000,20.888,59.665,-46.264,700.000,146.000,1.148,14.029
4.000,627.000,20.921,51.698,-51.637,698.000,136.000,-7.966,-5.374
4.000,628.000,20.954,40.528,-55.474,692.000,127.000,-11.170,-3.836
4.000,629.000,20.988,58.476,-47.926,714.000,129.000,17.947,7.547
4.000,630.000,21.021,72.628,-57.134,734.000,115.000,14.152,-9.207
4.000,631.000,21.054,74.365,-35.420,743.000,131.000,1.737,21.713
4.000,632.000,21.088,62.929,-19.878,739.000,143.000,-11.437,15.542
4.000,633.000,21.121,63.636,4.110,746.000,165.000,0.707,23.988
4.000,634.000,21.154,49.272,-12.301,738.000,149.000,-14.364,-16.411
4.000,635.000,21.188,50.345,-1.071,744.000,159.000,1.073,11.230
4.000,636.000,21.221,44.311,-11.964,743.000,148.000,-6.035,-10.893
4.000,637.000,21.255,44.879,-19.768,748.000,139.000,0.569,-7.804
4.000,638.000,21.288,46.392,-15.791,754.000,141.000,1.512,3.977
4.000,639.000,21.321,18.752,-6.212,731.000,149.000,-27.639,9.579
4.000,640.000,21.355,15.877,12.409,730.000,167.000,-2.875,18.621
4.000,641.000,21.388,33.289,25.168,749.000,181.000,17.412,12.759
4.000,642.000,21.421,42.960,42.652,762.000,201.000,9.671,17.483
4.000,643.000,21.455,14.664,35.386,738.000,198.000,-28.296,-7.265
