# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
13.000,1200.000,40.040,1.577,-27.921,661.000,288.000,6.491,1.991
13.000,1201.000,40.073,6.419,-23.129,666.000,290.000,4.842,4.792
13.000,1202.000,40.107,3.777,-25.816,664.000,285.000,-2.642,-2.687
13.000,1203.000,40.140,0.399,-23.234,661.000,285.000,-3.378,2.582
13.000,1204.000,40.173,-1.641,-22.911,659.000,283.000,-2.040,0.323
13.000,1205.000,40.207,3.524,-21.620,664.000,282.000,5.164,1.291
13.000,1206.000,40.240,1.171,-20.458,662.000,281.000,-2.352,1.162
13.000,1207.000,40.274,3.054,-18.412,664.000,281.000,1.883,2.046
13.000,1208.000,40.307,4.749,-19.571,666.000,278.000,1.695,-1.159
13.000,1209.000,40.340,2.274,-22.614,664.000,273.000,-2.475,-3.043
13.000,1210.000,40.374,6.046,-21.352,668.000,272.000,3.773,1.261
13.000,1211.000,40.407,4.442,-19.217,667.000,272.000,-1.605,2.135
13.000,1212.000,40.440,2.998,-19.295,666.000,270.000,-1.444,-0.078
13.000,1213.000,40.474,4.698,-18.366,668.000,269.000,1.700,0.930
13.000,1214.000,40.507,6.228,-17.529,670.000,268.000,1.530,0.837
13.000,1215.000,40.540,-7.395,-22.776,657.000,261.000,-13.623,-5.247
13.000,1216.000,40.574,-8.655,-18.499,655.000,263.000,-1.261,4.278
13.000,1217.000,40.607,5.210,-26.649,668.000,253.000,13.866,-8.150
13.000,1218.000,40.641,4.689,-25.984,668.000,251.000,-0.521,0.665
13.000,1219.000,40.674,13.220,-20.386,677.000,254.000,8.531,5.598
13.000,1220.000,40.707,1.898,-26.347,667.000,246.000,-11.322,-5.961
13.000,1221.000,40.741,12.708,-22.712,678.000,247.000,10.810,3.635
13.000,1222.000,40.774,3.438,-20.441,670.000,247.000,-9.271,2.271
13.000,1223.000,40.807,9.094,-18.397,676.000,247.000,5.656,2.044
13.000,1224.000,40.841,3.184,-18.557,671.000,245.000,-5.909,-0.160
13.000,1225.000,40.874,-9.134,-18.702,659.000,243.000,-12.318,-0.144
13.000,1226.000,40.908,4.779,-20.831,672.000,239.000,13.913,-2.130
13.000,1227.000,40.941,4.301,-20.748,672.000,237.000,-0.478,0.083
13.000,1228.000,40.974,5.871,-24.673,674.000,231.000,1.570,-3.925
13.000,1229.000,41.008,3.284,-18.206,672.000,235.000,-2.587,6.467
13.000,1230.000,41.041,6.956,-19.385,676.000,232.000,3.672,-1.179
13.000,1231.000,41.074,0.260,-22.447,670.000,227.000,-6.696,-3.061
13.000,1232.000,41.108,5.234,-18.202,675.000,229.000,4.974,4.245
13.000,1233.000,41.141,28.711,-21.382,699.000,224.000,23.477,-3.180
13.000,1234.000,41.174,4.840,-11.244,678.000,232.000,-23.871,10.138
13.000,1235.000,41.208,-2.644,-20.119,671.000,222.000,-7.484,-8.876
13.000,1236.000,41.241,-1.380,-23.107,672.000,217.000,1.264,-2.988
13.000,1237.000,41.275,-9.242,-22.797,664.000,215.000,-7.862,0.311
13.000,1238.000,41.308,-0.318,-15.517,672.000,220.000,8.924,7.280
13.000,1239.000,41.341,6.714,-18.965,679.000,215.000,7.032,-3.448
13.000,1240.000,41.375,0.043,-21.069,673.000,211.000,-6.671,-2.103
13.000,1241.000,41.408,-5.962,-28.962,667.000,201.000,-6.004,-7.893
13.000,1242.000,41.441,6.635,-23.066,679.000,204.000,12.596,5.896
13.000,1243.000,41.475,3.971,-20.759,677.000,204.000,-2.663,2.307
13.000,1244.000,41.508,1.574,-26.683,675.000,196.000,-2.397,-5.924
13.000,1245.000,41.541,3.417,-28.015,677.000,192.000,1.843,-1.332
13.000,1246.000,41.575,-3.925,-26.213,670.000,191.000,-7.342,1.801
13.000,1247.000,41.608,-8.533,-26.592,665.000,188.000,-4.607,-0.379
13.000,1248.000,41.642,-2.679,-21.933,670.000,190.000,5.853,4.659
13.000,1249.000,41.675,-8.411,-27.740,664.000,182.000,-5.732,-5.807
13.000,1250.000,41.708,-11.570,-23.966,660.000,183.000,-3.159,3.774
13.000,1251.000,41.742,1.587,-21.569,672.000,183.000,13.157,2.397
13.000,1252.000,41.775,2.428,-22.412,673.000,180.000,0.841,-0.843
13.000,1253.000,41.808,2.185,-24.171,673.000,176.000,-0.243,-1.759
13.000,1254.000,41.842,4.967,-19.754,676.000,178.000,2.781,4.417
13.000,1255.000,41.875,-0.530,-19.778,671.000,176.000,-5.497,-0.025
