# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
4.000,0.000,0.000,0.000,0.000,420.000,584.000,0.000,0.000
4.000,1.000,0.033,18.000,11.000,438.000,595.000,18.000,11.000
4.000,2.000,0.067,5.200,-1.100,427.000,584.000,-12.800,-12.100
4.000,3.000,0.100,5.680,-5.990,428.000,579.000,0.480,-4.890
4.000,4.000,0.133,6.112,-10.391,429.000,574.000,0.432,-4.401
4.000,5.000,0.167,2.501,-13.352,426.000,570.000,-3.611,-2.961
4.000,6.000,0.200,5.251,-15.017,429.000,567.000,2.750,-1.665
4.000,7.000,0.234,-0.274,-19.515,424.000,561.000,-5.525,-4.498
4.000,8.000,0.267,1.753,-19.564,426.000,559.000,2.027,-0.048
4.000,9.000,0.300,10.578,-6.607,435.000,570.000,8.825,12.956
4.000,10.000,0.334,32.520,3.054,458.000,579.000,21.942,9.661
4.000,11.000,0.367,53.268,3.748,482.000,580.000,20.748,0.695
4.000,12.000,0.400,25.941,7.373,460.000,584.000,-27.327,3.625
4.000,13.000,0.434,10.347,-14.364,447.000,563.000,-15.594,-21.737
4.000,14.000,0.467,-0.688,-25.928,437.000,550.000,-11.035,-11.564
4.000,15.000,0.500,-4.619,-28.335,433.000,545.000,-3.931,-2.407
4.000,16.000,0.534,-6.157,-26.501,431.000,544.000,-1.538,1.833
4.000,17.000,0.567,0.459,-24.851,437.000,543.000,6.616,1.650
4.000,18.000,0.601,-7.587,-28.366,429.000,537.000,-8.046,-3.515
4.000,19.000,0.634,-3.828,-28.529,432.000,534.000,3.759,-0.163
4.000,20.000,0.667,2.554,-18.677,438.000,541.000,6.383,9.853
4.000,21.000,0.701,-0.701,-20.809,435.000,537.000,-3.255,-2.132
4.000,22.000,0.734,6.369,-15.728,442.000,540.000,7.070,5.081
4.000,23.000,0.767,4.732,-17.155,441.000,537.000,-1.637,-1.427
4.000,24.000,0.801,5.259,-14.440,442.000,538.000,0.527,2.716
4.000,25.000,0.834,-3.267,-30.996,434.000,520.000,-8.526,-16.556
4.000,26.000,0.868,9.060,-8.896,446.000,539.000,12.327,22.100
4.000,27.000,0.901,14.154,-8.007,452.000,539.000,5.094,0.890
4.000,28.000,0.934,10.738,-8.206,450.000,538.000,-3.415,-0.199
4.000,29.000,0.968,12.665,-7.385,453.000,538.000,1.926,0.821
4.000,30.000,1.001,5.398,-12.647,447.000,532.000,-7.266,-5.261
4.000,31.000,1.034,9.858,-7.382,452.000,536.000,4.460,5.265
4.000,32.000,1.068,10.872,-8.644,454.000,534.000,1.014,-1.262
4.000,33.000,1.101,10.785,-3.779,455.000,538.000,-0.087,4.864
4.000,34.000,1.134,7.707,-18.402,453.000,523.000,-3.079,-14.622
4.000,35.000,1.168,15.936,0.439,462.000,540.000,8.229,18.840
4.000,36.000,1.201,20.342,19.395,468.000,559.000,4.406,18.956
4.000,37.000,1.235,17.308,-2.545,467.000,539.000,-3.034,-21.939
4.000,38.000,1.268,4.577,-20.290,456.000,521.000,-12.731,-17.746
4.000,39.000,1.301,1.120,-19.261,453.000,520.000,-3.458,1.029
4.000,40.000,1.335,-10.992,-31.335,441.000,506.000,-12.112,-12.074
4.000,41.000,1.368,6.107,-11.202,457.000,523.000,17.099,20.134
4.000,42.000,1.401,12.496,3.919,464.000,537.000,6.389,15.120
4.000,43.000,1.435,12.247,23.527,465.000,557.000,-0.250,19.608
4.000,44.000,1.468,25.022,1.174,479.000,537.000,12.775,-22.353
4.000,45.000,1.502,33.520,-20.943,490.000,515.000,8.498,-22.117
4.000,46.000,1.535,32.168,-39.849,492.000,494.000,-1.352,-18.906
4.000,47.000,1.568,30.951,-30.864,494.000,499.000,-1.217,8.985
4.000,48.000,1.602,24.856,-33.778,491.000,493.000,-6.095,-2.914
4.000,49.000,1.635,39.370,-34.400,508.000,489.000,14.514,-0.622
4.000,50.000,1.668,33.433,-37.960,506.000,482.000,-5.937,-3.560
4.000,51.000,1.702,17.090,-41.164,493.000,475.000,-16.343,-3.204
4.000,52.000,1.735,-0.619,-48.048,477.000,464.000,-17.709,-6.884
