# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
15.000,600.000,20.020,-44.967,38.956,73.000,211.000,-8.337,6.783
15.000,601.000,20.053,-18.470,34.061,95.000,210.000,26.497,-4.896
15.000,602.000,20.087,-9.623,21.655,102.000,201.000,8.847,-12.406
15.000,603.000,20.120,-14.661,4.489,96.000,186.000,-5.038,-17.165
15.000,604.000,20.153,-3.195,22.040,106.000,204.000,11.466,17.551
15.000,605.000,20.187,-4.875,17.836,104.000,202.000,-1.681,-4.204
15.000,606.000,20.220,11.612,30.053,120.000,216.000,16.488,12.216
15.000,607.000,20.254,-0.549,18.047,109.000,207.000,-12.161,-12.005
15.000,608.000,20.287,4.506,15.243,114.000,206.000,5.055,-2.805
15.000,609.000,20.320,2.055,-8.282,112.000,184.000,-2.451,-23.524
15.000,610.000,20.354,-2.150,-27.453,108.000,164.000,-4.206,-19.172
15.000,611.000,20.387,-22.935,-36.708,87.000,152.000,-20.785,-9.255
15.000,612.000,20.420,-35.642,-21.037,72.000,164.000,-12.706,15.671
15.000,613.000,20.454,-44.078,-36.934,60.000,146.000,-8.436,-15.896
15.000,614.000,20.487,-45.670,-20.240,54.000,159.000,-1.592,16.693
15.000,615.000,20.520,-20.103,-6.216,75.000,171.000,25.567,14.024
15.000,616.000,20.554,-37.093,-21.595,56.000,155.000,-16.990,-15.378
15.000,617.000,20.587,-50.383,-37.435,39.000,137.000,-13.291,-15.841
15.000,618.000,20.621,-23.345,-36.692,61.000,134.000,27.038,0.744
15.000,619.000,20.654,-30.010,-24.022,52.000,143.000,-6.666,12.669
15.000,620.000,20.687,-33.009,-44.620,46.000,120.000,-2.999,-20.598
15.000,621.000,20.721,-42.708,-61.158,33.000,99.000,-9.699,-16.538
15.000,622.000,20.754,-25.438,-37.042,46.000,117.000,17.271,24.116
15.000,623.000,20.787,-0.894,-37.338,68.000,113.000,24.544,-0.296
15.000,624.000,20.821,-12.804,-28.604,56.000,118.000,-11.911,8.734
15.000,625.000,20.854,-14.524,-36.744,53.000,107.000,-1.720,-8.140
15.000,626.000,20.888,-20.072,-20.069,46.000,120.000,-5.548,16.674
15.000,627.000,20.921,-27.064,-1.063,37.000,137.000,-6.993,19.007
15.000,628.000,20.954,-14.358,-17.956,47.000,120.000,12.706,-16.894
15.000,629.000,20.988,-6.922,1.839,53.000,138.000,7.436,19.796
15.000,630.000,21.021,5.770,6.655,65.000,143.000,12.692,4.816
15.000,631.000,21.054,-9.807,20.990,50.000,158.000,-15.577,14.334
15.000,632.000,21.088,12.174,26.891,71.000,166.000,21.981,5.901
15.000,633.000,21.121,-4.044,22.202,56.000,164.000,-16.217,-4.689
15.000,634.000,21.154,-4.639,17.982,55.000,162.000,-0.596,-4.220
15.000,635.000,21.188,-18.175,36.183,41.000,182.000,-13.536,18.202
15.000,636.000,21.221,-17.358,32.565,40.000,182.000,0.818,-3.618
15.000,637.000,21.255,-19.622,5.309,36.000,158.000,-2.264,-27.257
15.000,638.000,21.288,-7.660,12.778,46.000,166.000,11.962,7.469
15.000,639.000,21.321,3.106,19.500,56.000,174.000,10.766,6.722
15.000,640.000,21.355,-8.204,33.550,45.000,190.000,-11.311,14.050
15.000,641.000,21.388,11.616,46.195,64.000,206.000,19.820,12.645
15.000,642.000,21.421,4.454,65.575,58.000,230.000,-7.162,19.381
15.000,643.000,21.455,-8.991,79.018,45.000,250.000,-13.445,13.442
15.000,644.000,21.488,1.908,89.116,55.000,268.000,10.899,10.098
15.000,645.000,21.521,-16.283,88.205,37.000,276.000,-18.191,-0.912
15.000,646.000,21.555,-3.654,91.384,48.000,288.000,12.628,3.180
15.000,647.000,21.588,13.711,66.246,65.000,272.000,17.365,-25.138
15.000,648.000,21.622,-4.660,77.621,48.000,290.000,-18.371,11.375
15.000,649.000,21.655,-20.194,51.859,32.000,272.000,-15.534,-25.762
15.000,650.000,21.688,-11.175,63.673,39.000,289.000,9.019,11.814
15.000,651.000,21.722,-11.057,44.306,38.000,276.000,0.117,-19.367
15.000,652.000,21.755,7.048,48.875,55.000,285.000,18.106,4.569
15.000,653.000,21.788,-12.656,46.988,36.000,288.000,-19.705,-1.888
15.000,654.000,21.822,-11.391,43.289,36.000,289.000,1.266,-3.699
15.000,655.000,21.855,8.748,52.960,55.000,303.000,20.139,9.671
15.000,656.000,21.889,23.874,33.664,71.000,289.000,15.125,-19.296
15.000,657.000,21.922,21.486,46.298,71.000,305.000,-2.387,12.634
15.000,658.000,21.955,35.338,49.668,87.000,313.000,13.851,3.370
15.000,659.000,21.989,34.804,21.701,90.000,290.000,-0.534,-27.967
15.000,660.000,22.022,18.323,12.531,77.000,283.000,-16.480,-9.170
15.000,661.000,22.055,34.491,13.278,95.000,285.000,16.168,0.747
15.000,662.000,22.089,47.042,-6.050,111.000,267.000,12.551,-19.328
15.000,663.000,22.122,62.338,-19.445,131.000,253.000,15.296,-13.395
15.000,664.000,22.155,37.104,-16.500,112.000,254.000,-25.234,2.944
