# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
15.000,900.000,30.030,-29.552,13.602,390.000,555.000,-5.605,-2.622
15.000,901.000,30.063,-23.597,12.242,393.000,555.000,5.955,-1.360
15.000,902.000,30.097,-38.237,24.018,376.000,568.000,-14.640,11.776
15.000,903.000,30.130,-46.413,41.616,364.000,588.000,-8.176,17.598
15.000,904.000,30.163,-47.772,15.455,358.000,566.000,-1.359,-26.162
15.000,905.000,30.197,-41.995,27.909,359.000,580.000,5.777,12.455
15.000,906.000,30.230,-16.795,31.118,380.000,586.000,25.199,3.209
15.000,907.000,30.264,-2.116,7.006,393.000,565.000,14.680,-24.112
15.000,908.000,30.297,-19.904,-0.694,375.000,558.000,-17.788,-7.701
15.000,909.000,30.330,-13.914,-7.625,379.000,551.000,5.990,-6.931
15.000,910.000,30.364,2.478,-7.862,394.000,550.000,16.391,-0.238
15.000,911.000,30.397,-16.770,8.924,375.000,566.000,-19.248,16.786
15.000,912.000,30.430,-15.093,14.031,375.000,572.000,1.677,5.108
15.000,913.000,30.464,-3.584,-3.372,385.000,556.000,11.509,-17.403
15.000,914.000,30.497,-19.225,8.965,369.000,568.000,-15.642,12.337
15.000,915.000,30.530,-21.303,-11.931,365.000,548.000,-2.077,-20.897
15.000,916.000,30.564,-16.173,9.262,368.000,568.000,5.130,21.193
15.000,917.000,30.597,-1.555,14.336,381.000,574.000,14.617,5.074
15.000,918.000,30.631,18.600,16.902,401.000,578.000,20.156,2.566
15.000,919.000,30.664,16.740,14.212,401.000,577.000,-1.860,-2.690
15.000,920.000,30.697,13.066,-0.209,399.000,564.000,-3.674,-14.421
15.000,921.000,30.731,-5.240,-18.188,382.000,546.000,-18.307,-17.979
15.000,922.000,30.764,6.284,-8.369,393.000,554.000,11.524,9.819
15.000,923.000,30.797,16.655,-29.532,404.000,532.000,10.372,-21.163
15.000,924.000,30.831,23.990,-28.579,413.000,530.000,7.334,0.953
15.000,925.000,30.864,13.591,-7.721,405.000,548.000,-10.399,20.858
15.000,926.000,30.898,5.232,-2.949,398.000,552.000,-8.359,4.772
15.000,927.000,30.931,-16.292,-8.654,377.000,546.000,-21.523,-5.705
15.000,928.000,30.964,-16.662,-31.789,375.000,522.000,-0.371,-23.135
15.000,929.000,30.998,-20.996,-36.610,369.000,514.000,-4.334,-4.821
15.000,930.000,31.031,-4.897,-21.949,383.000,525.000,16.100,14.661
15.000,931.000,31.064,-21.407,-24.754,366.000,520.000,-16.510,-2.805
15.000,932.000,31.098,-32.266,-18.279,353.000,524.000,-10.859,6.475
15.000,933.000,31.131,-52.040,-12.451,330.000,528.000,-19.773,5.828
15.000,934.000,31.164,-50.836,-17.206,326.000,522.000,1.204,-4.755
15.000,935.000,31.198,-56.752,5.515,315.000,543.000,-5.916,22.721
15.000,936.000,31.231,-67.077,-3.037,299.000,535.000,-10.325,-8.551
15.000,937.000,31.265,-65.369,0.267,294.000,538.000,1.708,3.304
15.000,938.000,31.298,-73.832,17.240,279.000,555.000,-8.463,16.973
15.000,939.000,31.331,-60.449,37.516,285.000,577.000,13.383,20.276
15.000,940.000,31.365,-40.404,47.765,299.000,591.000,20.045,10.248
15.000,941.000,31.398,-58.364,35.988,277.000,584.000,-17.960,-11.776
15.000,942.000,31.431,-56.527,34.389,273.000,586.000,1.836,-1.599
15.000,943.000,31.465,-28.875,24.950,295.000,580.000,27.653,-9.439
15.000,944.000,31.498,-41.987,4.455,279.000,562.000,-13.113,-20.495
15.000,945.000,31.531,-34.788,8.010,282.000,566.000,7.199,3.554
15.000,946.000,31.565,-26.310,4.209,287.000,563.000,8.479,-3.801
15.000,947.000,31.598,-15.679,-5.212,295.000,554.000,10.631,-9.421
15.000,948.000,31.632,-0.111,-4.691,309.000,554.000,15.568,0.521
15.000,949.000,31.665,5.900,-3.222,315.000,555.000,6.011,1.469
15.000,950.000,31.698,20.310,8.100,330.000,566.000,14.410,11.322
15.000,951.000,31.732,25.279,11.290,337.000,570.000,4.969,3.190
15.000,952.000,31.765,46.751,12.161,361.000,572.000,21.472,0.871
15.000,953.000,31.798,43.076,8.945,362.000,570.000,-3.675,-3.216
15.000,954.000,31.832,36.769,-13.949,360.000,548.000,-6.308,-22.895
15.000,955.000,31.865,16.092,1.446,343.000,562.000,-20.677,15.395
15.000,956.000,31.899,35.483,-6.699,364.000,554.000,19.391,-8.145
15.000,957.000,31.932,26.934,-12.029,359.000,548.000,-8.548,-5.330
15.000,958.000,31.965,40.241,-28.826,375.000,530.000,13.307,-16.797
15.000,959.000,31.999,45.217,-39.944,384.000,516.000,4.976,-11.117
15.000,960.000,32.032,34.695,-17.949,378.000,534.000,-10.522,21.994
15.000,961.000,32.065,29.226,-24.154,376.000,526.000,-5.470,-6.205
15.000,962.000,32.099,24.303,-13.739,374.000,534.000,-4.923,10.415
15.000,963.000,32.132,7.873,0.635,360.000,547.000,-16.430,14.374
15.000,964.000,32.165,8.085,-18.428,361.000,528.000,0.213,-19.064
15.000,965.000,32.199,12.277,-28.586,366.000,516.000,4.191,-10.157
15.000,966.000,32.232,3.049,-9.727,358.000,532.000,-9.228,18.859
15.000,967.000,32.266,4.744,-22.754,360.000,518.000,1.695,-13.027
15.000,968.000,32.299,-1.730,-25.479,354.000,513.000,-6.474,-2.725
15.000,969.000,32.332,-3.557,-31.931,352.000,504.000,-1.827,-6.452
15.000,970.000,32.366,2.799,-28.738,358.000,504.000,6.356,3.193
15.000,971.000,32.399,12.519,-26.864,368.000,503.000,9.720,1.874
15.000,972.000,32.432,12.267,-34.178,369.000,493.000,-0.252,-7.314
15.000,973.000,32.466,10.040,-36.760,368.000,487.000,-2.227,-2.582
15.000,974.000,32.499,21.036,-20.084,380.000,500.000,10.996,16.676
15.000,975.000,32.532,-2.067,-29.076,359.000,489.000,-23.104,-8.992
15.000,976.000,32.566,9.139,-44.168,370.000,471.000,11.207,-15.092
15.000,977.000,32.599,8.225,-38.751,370.000,472.000,-0.914,5.417
15.000,978.000,32.633,0.403,-22.876,363.000,484.000,-7.823,15.875
15.000,979.000,32.666,-2.637,-26.588,360.000,478.000,-3.040,-3.712
15.000,980.000,32.699,20.626,-31.930,383.000,470.000,23.264,-5.341
15.000,981.000,32.733,10.564,-48.737,375.000,450.000,-10.063,-16.807
15.000,982.000,32.766,5.507,-42.863,371.000,451.000,-5.056,5.874
15.000,983.000,32.799,-3.043,-37.577,363.000,452.000,-8.551,5.286
15.000,984.000,32.833,-16.739,-15.819,349.000,470.000,-13.696,21.758
15.000,985.000,32.866,-20.065,-12.237,344.000,472.000,-3.326,3.582
15.000,986.000,32.900,-19.059,-14.013,343.000,469.000,1.007,-1.776
15.000,987.000,32.933,-2.153,-11.612,358.000,470.000,16.906,2.401
15.000,988.000,32.966,7.062,1.549,367.000,482.000,9.215,13.161
15.000,989.000,33.000,10.356,-19.606,371.000,461.000,3.294,-21.155
15.000,990.000,33.033,25.321,0.355,387.000,479.000,14.964,19.961
15.000,991.000,33.066,-0.211,-7.681,364.000,471.000,-25.532,-8.035
15.000,992.000,33.100,-5.190,-5.913,359.000,472.000,-4.979,1.768
15.000,993.000,33.133,4.329,-4.321,368.000,473.000,9.519,1.591
15.000,994.000,33.166,-20.104,-2.889,344.000,474.000,-24.433,1.432
15.000,995.000,33.200,-18.094,-26.600,344.000,450.000,2.010,-23.711
15.000,996.000,33.233,-25.284,-41.940,335.000,432.000,-7.191,-15.340
15.000,997.000,33.267,-20.756,-37.746,337.000,432.000,4.528,4.194
15.000,998.000,33.300,-16.680,-22.972,339.000,443.000,4.076,14.775
15.000,999.000,33.333,0.988,-30.674,355.000,433.000,17.668,-7.703
15.000,1000.000,33.367,-1.111,-21.607,353.000,439.000,-2.099,9.067
15.000,1001.000,33.400,15.000,-0.446,369.000,458.000,16.111,21.161
15.000,1002.000,33.433,14.500,16.598,370.000,475.000,-0.500,17.045
15.000,1003.000,33.467,10.050,-7.062,367.000,453.000,-4.450,-23.660
15.000,1004.000,33.500,10.045,12.645,368.000,472.000,-0.005,19.706
15.000,1005.000,33.533,10.041,16.380,369.000,477.000,-0.005,3.736
15.000,1006.000,33.567,-10.964,1.742,349.000,464.000,-21.004,-14.638
15.000,1007.000,33.600,-23.867,-18.432,335.000,444.000,-12.904,-20.174
15.000,1008.000,33.634,-22.480,-15.589,334.000,445.000,1.387,2.843
15.000,1009.000,33.667,-33.232,-35.030,321.000,424.000,-10.752,-19.441
15.000,1010.000,33.700,-26.909,-20.527,324.000,435.000,6.323,14.503
15.000,1011.000,33.734,-25.218,-31.474,323.000,422.000,1.691,-10.947
15.000,1012.000,33.767,-38.696,-14.327,307.000,436.000,-13.478,17.147
15.000,1013.000,33.800,-55.827,-4.894,286.000,444.000,-17.130,9.433
15.000,1014.000,33.834,-61.244,-6.405,275.000,442.000,-5.417,-1.511
15.000,1015.000,33.867,-66.120,16.236,264.000,464.000,-4.876,22.640
15.000,1016.000,33.901,-79.508,6.612,244.000,456.000,-13.388,-9.624
15.000,1017.000,33.934,-57.557,23.951,258.000,474.000,21.951,17.339
15.000,1018.000,33.967,-63.801,25.556,246.000,478.000,-6.244,1.605
15.000,1019.000,34.001,-60.421,43.000,243.000,498.000,3.380,17.444
15.000,1020.000,34.034,-51.379,18.700,246.000,478.000,9.042,-24.300
15.000,1021.000,34.067,-60.241,12.830,232.000,474.000,-8.862,-5.870
15.000,1022.000,34.101,-66.217,3.547,220.000,466.000,-5.976,-9.283
15.000,1023.000,34.134,-74.595,13.192,205.000,476.000,-8.378,9.645
15.000,1024.000,34.167,-68.136,3.873,204.000,468.000,6.460,-9.319
15.000,1025.000,34.201,-65.322,2.486,200.000,467.000,2.814,-1.387
15.000,1026.000,34.234,-35.790,9.237,223.000,474.000,29.532,6.751
15.000,1027.000,34.268,-52.211,0.314,203.000,466.000,-16.421,-8.924
15.000,1028.000,34.301,-23.990,6.282,226.000,472.000,28.221,5.969
15.000,1029.000,34.334,-21.591,11.654,226.000,478.000,2.399,5.372
15.000,1030.000,34.368,-15.432,6.489,230.000,474.000,6.159,-5.165
15.000,1031.000,34.401,2.111,-9.160,246.000,459.000,17.543,-15.649
15.000,1032.000,34.434,12.900,0.756,257.000,468.000,10.789,9.916
15.000,1033.000,34.468,-9.390,10.680,236.000,478.000,-22.290,9.924
15.000,1034.000,34.501,-14.451,5.612,230.000,474.000,-5.061,-5.068
15.000,1035.000,34.534,-13.006,7.051,230.000,476.000,1.445,1.439
15.000,1036.000,34.568,-27.705,-5.654,214.000,464.000,-14.699,-12.705
15.000,1037.000,34.601,-28.935,0.911,210.000,470.000,-1.229,6.565
15.000,1038.000,34.635,-8.041,4.820,228.000,474.000,20.893,3.909
15.000,1039.000,34.668,13.763,8.338,249.000,478.000,21.804,3.518
15.000,1040.000,34.701,-2.613,-6.496,234.000,464.000,-16.376,-14.834
15.000,1041.000,34.735,-4.352,9.154,232.000,479.000,-1.739,15.650
15.000,1042.000,34.768,-19.917,5.238,216.000,476.000,-15.565,-3.915
15.000,1043.000,34.801,-36.925,20.715,197.000,492.000,-17.008,15.476
15.000,1044.000,34.835,-18.233,28.643,212.000,502.000,18.693,7.929
15.000,1045.000,34.868,-0.409,13.779,228.000,490.000,17.823,-14.864
15.000,1046.000,34.902,3.632,9.401,232.000,487.000,4.041,-4.378
15.000,1047.000,34.935,3.268,2.461,232.000,481.000,-0.363,-6.940
15.000,1048.000,34.968,-10.058,-3.785,219.000,475.000,-13.327,-6.246
15.000,1049.000,35.002,-10.053,12.593,218.000,491.000,0.006,16.379
15.000,1050.000,35.035,-0.047,-6.666,227.000,473.000,10.005,-19.259
15.000,1051.000,35.068,-7.043,0.001,220.000,479.000,-6.995,6.667
15.000,1052.000,35.102,-10.338,-3.999,216.000,475.000,-3.296,-4.000
15.000,1053.000,35.135,-4.304,-5.600,221.000,473.000,6.034,-1.600
15.000,1054.000,35.168,-2.874,-5.040,222.000,473.000,1.430,0.560
15.000,1055.000,35.202,4.413,15.464,229.000,493.000,7.287,20.504
15.000,1056.000,35.235,10.972,21.918,236.000,501.000,6.559,6.454
15.000,1057.000,35.269,3.875,-4.274,230.000,477.000,-7.097,-26.192
15.000,1058.000,35.302,8.487,-27.846,235.000,453.000,4.613,-23.573
15.000,1059.000,35.335,12.639,-49.062,240.000,429.000,4.151,-21.215
15.000,1060.000,35.369,-7.625,-36.156,221.000,437.000,-20.264,12.906
15.000,1061.000,35.402,2.137,-19.540,230.000,450.000,9.763,16.616
15.000,1062.000,35.435,10.924,-22.586,239.000,445.000,8.786,-3.046
15.000,1063.000,35.469,-5.169,-22.327,224.000,443.000,-16.092,0.259
15.000,1064.000,35.502,-1.652,-30.095,227.000,433.000,3.517,-7.767
15.000,1065.000,35.535,-23.487,-27.085,205.000,433.000,-21.835,3.009
15.000,1066.000,35.569,-21.138,-25.377,205.000,432.000,2.349,1.709
15.000,1067.000,35.602,-19.024,0.161,205.000,455.000,2.114,25.538
15.000,1068.000,35.636,-5.122,16.145,217.000,471.000,13.902,15.984
15.000,1069.000,35.669,-12.610,24.530,209.000,481.000,-7.488,8.386
15.000,1070.000,35.702,-29.349,23.077,191.000,482.000,-16.739,-1.453
15.000,1071.000,35.736,-26.414,19.770,191.000,481.000,2.935,-3.308
15.000,1072.000,35.769,-47.772,17.793,167.000,481.000,-21.359,-1.977
15.000,1073.000,35.802,-34.995,28.013,175.000,493.000,12.777,10.221
15.000,1074.000,35.836,-13.496,13.212,193.000,481.000,21.500,-14.801
15.000,1075.000,35.869,6.854,-4.109,212.000,465.000,20.350,-17.321
15.000,1076.000,35.903,7.169,14.302,213.000,483.000,0.315,18.411
15.000,1077.000,35.936,29.452,4.872,236.000,475.000,22.283,-9.430
15.000,1078.000,35.969,37.506,-17.616,247.000,453.000,8.055,-22.487
15.000,1079.000,36.003,47.756,-17.854,261.000,451.000,10.249,-0.238
15.000,1080.000,36.036,46.980,2.931,265.000,470.000,-0.776,20.785
15.000,1081.000,36.069,38.282,3.638,261.000,471.000,-8.698,0.707
15.000,1082.000,36.103,24.454,-3.726,251.000,464.000,-13.828,-7.364
15.000,1083.000,36.136,0.009,-2.353,229.000,465.000,-24.445,1.373
