# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
12.000,1200.000,40.040,7.913,-3.439,1715.000,45.000,-0.879,-8.507
12.000,1201.000,40.073,2.122,6.905,1710.000,55.000,-5.791,10.344
12.000,1202.000,40.107,14.910,-13.786,1723.000,35.000,12.788,-20.690
12.000,1203.000,40.140,5.419,-0.407,1715.000,47.000,-9.491,13.379
12.000,1204.000,40.173,-1.123,-8.366,1709.000,39.000,-6.542,-7.959
12.000,1205.000,40.207,-3.011,6.470,1707.000,53.000,-1.888,14.837
12.000,1206.000,40.240,1.290,11.823,1711.000,59.000,4.301,5.353
12.000,1207.000,40.274,2.161,-2.359,1712.000,46.000,0.871,-14.182
12.000,1208.000,40.307,-0.055,-3.123,1710.000,45.000,-2.216,-0.764
12.000,1209.000,40.340,-2.049,1.189,1708.000,49.000,-1.995,4.312
12.000,1210.000,40.374,5.156,-20.930,1715.000,27.000,7.205,-22.119
12.000,1211.000,40.407,-3.360,0.163,1707.000,46.000,-8.516,21.093
12.000,1212.000,40.440,-1.024,-7.853,1709.000,38.000,2.336,-8.016
12.000,1213.000,40.474,4.078,-17.068,1714.000,28.000,5.102,-9.215
12.000,1214.000,40.507,-0.329,-15.361,1710.000,28.000,-4.408,1.707
12.000,1215.000,40.540,-2.296,-2.825,1708.000,39.000,-1.967,12.536
12.000,1216.000,40.574,-1.067,-14.542,1709.000,27.000,1.230,-11.718
12.000,1217.000,40.607,2.040,-12.088,1712.000,28.000,3.107,2.454
12.000,1218.000,40.641,-2.164,-1.879,1708.000,37.000,-4.204,10.209
12.000,1219.000,40.674,1.052,2.309,1711.000,41.000,3.216,4.188
12.000,1220.000,40.707,3.947,2.078,1714.000,41.000,2.895,-0.231
12.000,1221.000,40.741,-9.448,20.870,1701.000,60.000,-13.395,18.792
12.000,1222.000,40.774,-2.503,-4.217,1707.000,37.000,6.945,-25.087
12.000,1223.000,40.807,13.747,-11.795,1723.000,29.000,16.250,-7.578
12.000,1224.000,40.841,2.373,-2.616,1713.000,37.000,-11.375,9.180
12.000,1225.000,40.874,8.135,-11.354,1719.000,28.000,5.763,-8.738
12.000,1226.000,40.908,11.322,-11.219,1723.000,27.000,3.186,0.135
12.000,1227.000,40.941,7.190,-9.097,1720.000,28.000,-4.132,2.122
12.000,1228.000,40.974,-1.529,9.813,1712.000,46.000,-8.719,18.910
12.000,1229.000,41.008,9.624,-8.169,1723.000,29.000,11.153,-17.981
12.000,1230.000,41.041,10.661,-6.352,1725.000,30.000,1.038,1.817
12.000,1231.000,41.074,8.595,-7.716,1724.000,28.000,-2.066,-1.365
12.000,1232.000,41.108,9.736,-7.945,1726.000,27.000,1.140,-0.228
12.000,1233.000,41.141,6.762,-2.150,1724.000,32.000,-2.974,5.794
12.000,1234.000,41.174,8.086,-5.935,1726.000,28.000,1.324,-3.785
12.000,1235.000,41.208,-3.723,15.658,1715.000,49.000,-11.809,21.594
12.000,1236.000,41.241,6.650,-4.908,1725.000,30.000,10.372,-20.566
