# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY
2.000,300.000,10.010,19.669,-13.250,990.000,192.000,12.259,-9.639
2.000,301.000,10.043,14.702,-3.925,987.000,200.000,-4.967,9.325
2.000,302.000,10.077,4.232,-1.532,978.000,202.000,-10.470,2.392
2.000,303.000,10.110,14.809,-23.379,989.000,180.000,10.577,-21.847
2.000,304.000,10.143,11.328,-6.041,987.000,195.000,-3.481,17.338
2.000,305.000,10.177,5.195,10.563,982.000,211.000,-6.133,16.604
2.000,306.000,10.210,4.676,6.507,982.000,208.000,-0.520,-4.056
2.000,307.000,10.244,19.208,-10.144,997.000,192.000,14.532,-16.651
2.000,308.000,10.277,1.287,9.870,981.000,211.000,-17.921,20.014
2.000,309.000,10.310,-3.841,-5.117,976.000,197.000,-5.129,-14.987
2.000,310.000,10.344,-14.457,-5.605,965.000,196.000,-10.616,-0.488
2.000,311.000,10.377,-3.012,-11.045,975.000,190.000,11.446,-5.439
2.000,312.000,10.410,6.290,-12.940,984.000,187.000,9.301,-1.896
2.000,313.000,10.444,-17.339,-8.646,961.000,190.000,-23.629,4.294
2.000,314.000,10.477,-20.605,4.219,956.000,202.000,-3.266,12.865
2.000,315.000,10.510,-2.545,-10.203,972.000,188.000,18.061,-14.422
2.000,316.000,10.544,6.710,8.817,981.000,206.000,9.254,19.020
2.000,317.000,10.577,13.039,1.935,988.000,200.000,6.329,-6.882
2.000,318.000,10.611,26.735,-8.258,1003.000,190.000,13.696,-10.194
2.000,319.000,10.644,0.061,-12.432,979.000,185.000,-26.673,-4.174
2.000,320.000,10.677,3.055,-0.189,982.000,196.000,2.994,12.243
2.000,321.000,10.711,5.750,3.830,985.000,200.000,2.694,4.019
2.000,322.000,10.744,-3.825,7.447,976.000,204.000,-9.575,3.617
2.000,323.000,10.777,-6.443,26.702,973.000,224.000,-2.617,19.255
2.000,324.000,10.811,17.202,16.032,996.000,216.000,23.644,-10.670
2.000,325.000,10.844,-2.519,5.429,978.000,207.000,-19.720,-10.603
2.000,326.000,10.878,0.733,-2.114,981.000,200.000,3.252,-7.543
2.000,327.000,10.911,-1.340,-15.903,979.000,186.000,-2.073,-13.789
2.000,328.000,10.944,1.794,-14.312,982.000,186.000,3.134,1.590
2.000,329.000,10.978,2.615,4.119,983.000,203.000,0.821,18.431
2.000,330.000,11.011,16.353,-10.293,997.000,189.000,13.739,-14.412
2.000,331.000,11.044,12.718,-0.264,995.000,198.000,-3.635,10.029
2.000,332.000,11.078,0.446,4.763,984.000,203.000,-12.272,5.026
2.000,333.000,11.111,9.401,3.286,993.000,202.000,8.955,-1.476
2.000,334.000,11.144,-4.539,-1.042,980.000,198.000,-13.940,-4.329
2.000,335.000,11.178,19.915,0.062,1004.000,199.000,24.454,1.104
2.000,336.000,11.211,-3.076,3.056,983.000,202.000,-22.992,2.994
2.000,337.000,11.245,4.231,4.750,990.000,204.000,7.308,1.694
2.000,338.000,11.278,27.808,8.275,1014.000,208.000,23.577,3.525
2.000,339.000,11.311,1.027,1.448,990.000,202.000,-26.781,-6.828
2.000,340.000,11.345,7.925,-7.697,997.000,193.000,6.897,-9.145
2.000,341.000,11.378,4.132,-9.927,994.000,190.000,-3.792,-2.230
2.000,342.000,11.411,-4.281,-2.935,986.000,196.000,-8.413,6.993
2.000,343.000,11.445,-2.853,-0.641,987.000,198.000,1.428,2.293
2.000,344.000,11.478,-1.568,1.423,988.000,200.000,1.285,2.064
2.000,345.000,11.511,-4.411,-0.719,985.000,198.000,-2.843,-2.142
2.000,346.000,11.545,-4.970,1.353,984.000,200.000,-0.559,2.072
2.000,347.000,11.578,6.527,1.217,995.000,200.000,11.497,-0.135
2.000,348.000,11.612,-8.126,2.096,981.000,201.000,-14.653,0.878
2.000,349.000,11.645,0.687,-14.114,989.000,185.000,8.813,-16.210
2.000,350.000,11.678,-7.382,-2.703,981.000,195.000,-8.069,11.411
2.000,351.000,11.712,-8.644,-0.432,979.000,197.000,-1.262,2.270
2.000,352.000,11.745,4.221,-1.389,991.000,196.000,12.864,-0.957
2.000,353.000,11.778,-15.201,8.750,972.000,206.000,-19.422,10.139
2.000,354.000,11.812,-3.681,17.875,982.000,216.000,11.520,9.125
2.000,355.000,11.845,-9.313,-0.913,976.000,199.000,-5.632,-18.787
2.000,356.000,11.879,-16.382,-3.821,968.000,196.000,-7.069,-2.909
2.000,357.000,11.912,-7.744,-3.439,975.000,196.000,8.638,0.382
2.000,358.000,11.945,-10.969,-6.095,971.000,193.000,-3.226,-2.656
2.000,359.000,11.979,-19.872,-8.486,961.000,190.000,-8.903,-2.390
2.000,360.000,12.012,-14.885,-9.637,964.000,188.000,4.987,-1.151
2.000,361.000,12.045,-8.397,3.327,969.000,200.000,6.489,12.964
2.000,362.000,12.079,1.443,-20.006,978.000,177.000,9.840,-23.333
2.000,363.000,12.112,3.299,-17.006,980.000,178.000,1.856,3.001
2.000,364.000,12.145,-2.031,-15.305,975.000,178.000,-5.330,1.701
2.000,365.000,12.179,2.172,-13.774,979.000,178.000,4.203,1.530
2.000,366.000,12.212,7.955,-16.397,985.000,174.000,5.783,-2.623
2.000,367.000,12.246,-2.841,-10.757,975.000,178.000,-10.795,5.640
2.000,368.000,12.279,-10.557,-7.682,967.000,180.000,-7.716,3.076
2.000,369.000,12.312,-1.501,-8.913,975.000,178.000,9.056,-1.232
2.000,370.000,12.346,-12.351,-4.022,964.000,182.000,-10.850,4.891
2.000,371.000,12.379,-8.116,-6.620,967.000,179.000,4.235,-2.598
2.000,372.000,12.412,-2.304,-8.958,972.000,176.000,5.812,-2.338
2.000,373.000,12.446,-17.074,5.938,957.000,190.000,-14.770,14.896
2.000,374.000,12.479,-15.366,2.344,957.000,187.000,1.707,-3.594
2.000,375.000,12.512,-20.830,-4.890,950.000,180.000,-5.463,-7.234
2.000,376.000,12.546,-13.747,2.599,955.000,187.000,7.083,7.489
2.000,377.000,12.579,-12.372,-3.661,955.000,181.000,1.375,-6.260
2.000,378.000,12.613,-6.135,-7.295,960.000,177.000,6.237,-3.634
2.000,379.000,12.646,0.479,-7.566,966.000,176.000,6.613,-0.270
2.000,380.000,12.679,0.431,-21.809,966.000,161.000,-0.048,-14.243
2.000,381.000,12.713,-0.612,-13.628,965.000,167.000,-1.043,8.181
2.000,382.000,12.746,-10.551,-2.265,955.000,177.000,-9.939,11.363
2.000,383.000,12.779,-11.496,-1.039,953.000,178.000,-0.945,1.227
2.000,384.000,12.813,1.654,-6.935,965.000,172.000,13.150,-5.896
2.000,385.000,12.846,-15.512,6.759,948.000,185.000,-17.165,13.693
2.000,386.000,12.880,-1.961,-2.917,960.000,176.000,13.551,-9.676
2.000,387.000,12.913,-6.765,4.374,955.000,183.000,-4.804,7.292
2.000,388.000,12.946,-12.088,-0.063,949.000,179.000,-5.324,-4.437
2.000,389.000,12.980,3.121,-10.057,963.000,169.000,15.209,-9.994
2.000,390.000,13.013,-11.191,-0.051,949.000,178.000,-14.312,10.006
2.000,391.000,13.046,-11.072,-2.046,948.000,176.000,0.119,-1.995
2.000,392.000,13.080,13.035,-8.841,971.000,169.000,24.107,-6.795
2.000,393.000,13.113,13.732,-15.957,973.000,161.000,0.696,-7.116
2.000,394.000,13.146,14.358,-14.361,975.000,161.000,0.627,1.596
2.000,395.000,13.180,21.923,3.075,984.000,177.000,7.564,17.436
2.000,396.000,13.213,-4.270,-0.233,960.000,174.000,-26.192,-3.307
2.000,397.000,13.247,-6.843,0.790,957.000,175.000,-2.573,1.023
2.000,398.000,13.280,-7.158,2.711,956.000,177.000,-0.316,1.921
2.000,399.000,13.313,-5.443,0.440,957.000,175.000,1.716,-2.271
2.000,400.000,13.347,-10.898,5.396,951.000,180.000,-5.456,4.956
2.000,401.000,13.380,-26.809,17.857,934.000,193.000,-15.910,12.460
2.000,402.000,13.413,-8.128,-2.929,950.000,174.000,18.681,-20.786
2.000,403.000,13.447,9.685,-16.636,967.000,160.000,17.813,-13.707
2.000,404.000,13.480,8.717,-35.973,967.000,139.000,-0.969,-19.336
2.000,405.000,13.513,6.845,-12.375,966.000,159.000,-1.872,23.597
2.000,406.000,13.547,-12.840,4.862,947.000,175.000,-19.684,17.238
2.000,407.000,13.580,-3.556,-8.624,955.000,162.000,9.284,-13.486
2.000,408.000,13.614,-2.200,-10.762,956.000,159.000,1.356,-2.138
2.000,409.000,13.647,4.020,-25.685,962.000,143.000,6.220,-14.924
2.000,410.000,13.680,5.618,-27.117,964.000,139.000,1.598,-1.431
2.000,411.000,13.714,6.056,-24.405,965.000,139.000,0.438,2.712
2.000,412.000,13.747,9.451,-33.965,969.000,127.000,3.394,-9.559
2.000,413.000,13.780,27.505,-25.568,988.000,132.000,18.055,8.396
2.000,414.000,13.814,4.755,-15.011,968.000,140.000,-22.751,10.557
2.000,415.000,13.847,3.279,-14.510,967.000,139.000,-1.475,0.501
2.000,416.000,13.881,18.952,-22.059,983.000,130.000,15.672,-7.549
2.000,417.000,13.914,-0.944,-13.853,965.000,136.000,-19.895,8.206
2.000,418.000,13.947,13.151,-25.468,979.000,123.000,14.094,-11.615
2.000,419.000,13.981,-5.164,-11.921,962.000,134.000,-18.315,13.547
2.000,420.000,14.014,9.352,-8.729,976.000,136.000,14.516,3.192
2.000,421.000,14.047,-1.583,-7.856,966.000,136.000,-10.935,0.873
2.000,422.000,14.081,-1.425,-9.071,966.000,134.000,0.158,-1.214
2.000,423.000,14.114,13.718,-22.163,981.000,120.000,15.142,-13.093
2.000,424.000,14.147,-7.654,-7.947,961.000,132.000,-21.372,14.216
2.000,425.000,14.181,-2.889,-3.152,965.000,136.000,4.765,4.795
2.000,426.000,14.214,-1.600,-8.837,966.000,130.000,1.289,-5.685
2.000,427.000,14.248,-2.440,-4.953,965.000,133.000,-0.840,3.884
2.000,428.000,14.281,-4.196,-0.458,963.000,137.000,-1.756,4.495
2.000,429.000,14.314,7.224,-16.412,974.000,121.000,11.420,-15.954
2.000,430.000,14.348,8.501,-9.771,976.000,126.000,1.278,6.641
2.000,431.000,14.381,9.651,-12.794,978.000,122.000,1.150,-3.023
2.000,432.000,14.414,-2.314,2.485,967.000,136.000,-11.965,15.279
2.000,433.000,14.448,3.917,-14.763,973.000,119.000,6.231,-17.249
2.000,434.000,14.481,-2.474,-15.287,967.000,117.000,-6.392,-0.524
2.000,435.000,14.514,17.773,-23.758,987.000,107.000,20.247,-8.471
2.000,436.000,14.548,4.996,-22.382,976.000,106.000,-12.777,1.376
2.000,437.000,14.581,0.496,-11.144,972.000,115.000,-4.500,11.238
2.000,438.000,14.615,-7.553,-10.030,964.000,115.000,-8.050,1.114
2.000,439.000,14.648,-15.798,-0.027,955.000,124.000,-8.245,10.003
2.000,440.000,14.681,-2.218,-9.024,967.000,115.000,13.580,-8.997
2.000,441.000,14.715,16.004,-25.122,985.000,98.000,18.222,-16.098
2.000,442.000,14.748,3.403,-0.609,974.000,120.000,-12.600,24.512
2.000,443.000,14.781,17.063,-20.549,988.000,100.000,13.660,-19.939
2.000,444.000,14.815,14.357,-23.494,987.000,95.000,-2.706,-2.945
2.000,445.000,14.848,17.921,-30.144,992.000,86.000,3.564,-6.651
2.000,446.000,14.882,13.129,-18.130,989.000,95.000,-4.792,12.014
2.000,447.000,14.915,2.816,-21.317,980.000,90.000,-10.313,-3.187
2.000,448.000,14.948,22.534,-31.185,1000.000,78.000,19.718,-9.868
2.000,449.000,14.982,-0.719,-16.067,979.000,90.000,-23.253,15.119
2.000,450.000,15.015,-6.647,-18.460,973.000,86.000,-5.928,-2.393
2.000,451.000,15.048,-9.982,-10.614,969.000,92.000,-3.335,7.846
2.000,452.000,15.082,-15.984,-3.553,962.000,98.000,-6.002,7.061
2.000,453.000,15.115,-2.386,-13.197,974.000,88.000,13.598,-9.645
2.000,454.000,15.148,1.853,-13.878,978.000,86.000,4.239,-0.680
2.000,455.000,15.182,8.668,-28.490,985.000,70.000,6.815,-14.612
2.000,456.000,15.215,-9.199,-8.641,968.000,87.000,-17.867,19.849
2.000,457.000,15.249,-5.279,-11.777,971.000,83.000,3.920,-3.136
2.000,458.000,15.282,-9.751,-8.599,966.000,85.000,-4.472,3.178
2.000,459.000,15.315,-4.776,-8.739,970.000,84.000,4.975,-0.140
2.000,460.000,15.349,-19.299,2.135,955.000,94.000,-14.522,10.874
2.000,461.000,15.382,-6.369,-6.079,966.000,86.000,12.930,-8.213
2.000,462.000,15.415,-6.732,-4.471,965.000,87.000,-0.363,1.608
2.000,463.000,15.449,-8.059,12.976,963.000,104.000,-1.327,17.447
2.000,464.000,15.482,-5.253,-8.321,965.000,84.000,2.806,-21.298
2.000,465.000,15.515,14.272,-23.489,984.000,68.000,19.525,-15.168
2.000,466.000,15.549,12.845,-9.140,984.000,80.000,-1.427,14.349
2.000,467.000,15.582,7.561,11.774,980.000,100.000,-5.285,20.914
2.000,468.000,15.616,20.805,4.596,994.000,94.000,13.244,-7.177
2.000,469.000,15.649,35.724,-13.863,1011.000,76.000,14.920,-18.460
2.000,470.000,15.682,44.152,3.523,1023.000,92.000,8.428,17.386
2.000,471.000,15.716,57.737,-12.829,1041.000,76.000,13.585,-16.352
2.000,472.000,15.749,46.963,-13.546,1036.000,74.000,-10.774,-0.717
2.000,473.000,15.782,50.267,-10.192,1044.000,76.000,3.304,3.355
2.000,474.000,15.816,47.240,-15.173,1046.000,70.000,-3.027,-4.981
2.000,475.000,15.849,50.516,-22.655,1054.000,61.000,3.276,-7.483
2.000,476.000,15.883,43.464,-5.390,1052.000,76.000,-7.052,17.266
2.000,477.000,15.916,35.118,5.149,1048.000,86.000,-8.346,10.539
2.000,478.000,15.949,30.606,-1.366,1047.000,80.000,-4.512,-6.515
2.000,479.000,15.983,15.546,-9.229,1035.000,72.000,-15.061,-7.863
2.000,480.000,16.016,16.991,-7.306,1038.000,73.000,1.445,1.923
2.000,481.000,16.049,24.292,2.424,1047.000,82.000,7.301,9.731
2.000,482.000,16.083,14.863,25.182,1040.000,105.000,-9.429,22.758
2.000,483.000,16.116,13.376,15.664,1040.000,98.000,-1.486,-9.518
2.000,484.000,16.149,27.039,8.097,1055.000,92.000,13.662,-7.566
2.000,485.000,16.183,21.335,-6.712,1052.000,78.000,-5.704,-14.810
2.000,486.000,16.216,20.201,1.959,1053.000,86.000,-1.133,8.671
2.000,487.000,16.250,7.181,12.763,1042.000,97.000,-13.020,10.804
2.000,488.000,16.283,17.463,-6.513,1053.000,79.000,10.282,-19.276
2.000,489.000,16.316,37.717,-6.862,1075.000,78.000,20.254,-0.349
2.000,490.000,16.350,17.945,-2.176,1059.000,82.000,-19.772,4.686
2.000,491.000,16.383,1.151,-14.958,1044.000,69.000,-16.795,-12.782
2.000,492.000,16.416,8.036,-12.462,1051.000,70.000,6.885,2.496
2.000,493.000,16.450,27.232,2.784,1071.000,84.000,19.196,15.246
2.000,494.000,16.483,17.509,-19.495,1064.000,62.000,-9.723,-22.278
2.000,495.000,16.516,19.758,-29.545,1068.000,50.000,2.249,-10.051
2.000,496.000,16.550,12.782,-16.591,1063.000,60.000,-6.976,12.955
2.000,497.000,16.583,19.504,-35.932,1071.000,39.000,6.722,-19.341
2.000,498.000,16.617,14.554,-13.338,1068.000,58.000,-4.950,22.593
2.000,499.000,16.650,13.098,-11.005,1068.000,59.000,-1.455,2.334
2.000,500.000,16.683,-1.212,11.096,1055.000,80.000,-14.310,22.100
2.000,501.000,16.717,9.910,-10.014,1066.000,60.000,11.121,-21.110
2.000,502.000,16.750,11.919,-6.012,1069.000,63.000,2.009,4.001
2.000,503.000,16.783,-12.273,-12.411,1046.000,56.000,-24.192,-6.399
2.000,504.000,16.817,-6.046,-5.170,1051.000,62.000,6.227,7.241
2.000,505.000,16.850,-19.441,5.347,1037.000,72.000,-13.395,10.517
2.000,506.000,16.884,-3.497,4.812,1051.000,72.000,15.944,-0.535
2.000,507.000,16.917,10.852,-15.669,1065.000,52.000,14.350,-20.481
2.000,508.000,16.950,8.767,-6.102,1064.000,60.000,-2.085,9.567
2.000,509.000,16.984,10.891,-15.492,1067.000,50.000,2.123,-9.390
2.000,510.000,17.017,-9.199,2.057,1048.000,66.000,-20.089,17.549
2.000,511.000,17.050,-11.279,-16.148,1045.000,48.000,-2.080,-18.206
2.000,512.000,17.084,-16.151,-4.534,1039.000,58.000,-4.872,11.615
