# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
5.000,300.000,10.010,-4.876,-7.758,73.000,508.000,3.875,-19.138,1.000,1.000
5.000,301.000,10.043,-6.389,7.018,71.000,522.000,-1.512,14.776,-0.456,-0.457
5.000,302.000,10.077,-3.750,6.316,73.000,522.000,2.639,-0.702,-0.016,-0.023
5.000,303.000,10.110,-4.375,8.684,72.000,525.000,-0.625,2.368,-0.074,-0.004
5.000,304.000,10.143,-1.937,-1.184,74.000,516.000,2.437,-9.868,0.022,0.068
5.000,305.000,10.177,-0.744,3.934,75.000,521.000,1.194,5.118,0.023,-0.094
5.000,306.000,10.210,-3.669,0.541,72.000,518.000,-2.926,-3.393,0.131,0.137
5.000,307.000,10.244,-5.302,2.487,70.000,520.000,-1.633,1.946,-0.133,-0.094
5.000,308.000,10.277,-4.772,0.238,70.000,518.000,0.530,-2.249,-0.042,0.023
5.000,309.000,10.310,-7.295,1.214,67.000,519.000,-2.523,0.976,0.040,-0.030
5.000,310.000,10.344,-4.565,2.093,69.000,520.000,2.729,0.879,0.007,-0.002
5.000,311.000,10.377,-6.109,-1.116,67.000,517.000,-1.543,-3.209,0.007,0.008
5.000,312.000,10.410,-4.498,-1.005,68.000,517.000,1.611,0.112,0.032,0.073
5.000,313.000,10.444,-3.048,4.096,69.000,522.000,1.450,5.100,-0.093,-0.163
5.000,314.000,10.477,-1.743,0.686,70.000,519.000,1.305,-3.410,0.078,0.151
5.000,315.000,10.510,-3.569,1.617,68.000,520.000,-1.826,0.931,0.024,-0.062
5.000,316.000,10.544,-4.212,1.456,67.000,520.000,-0.643,-0.162,-0.061,-0.022
5.000,317.000,10.577,-3.791,1.310,67.000,520.000,0.421,-0.146,0.023,-0.027
5.000,318.000,10.611,-3.412,1.179,67.000,520.000,0.379,-0.131,-0.047,0.001
5.000,319.000,10.644,-7.071,4.061,63.000,523.000,-3.659,2.882,0.096,-0.000
5.000,320.000,10.677,-6.364,4.655,63.000,524.000,0.707,0.594,-0.095,0.053
5.000,321.000,10.711,-4.727,3.190,64.000,523.000,1.636,-1.466,0.091,-0.025
5.000,322.000,10.744,-6.255,1.871,62.000,522.000,-1.527,-1.319,-0.090,-0.103
5.000,323.000,10.777,-6.629,-1.316,61.000,519.000,-0.375,-3.187,-0.008,0.080
5.000,324.000,10.811,-5.966,-10.185,61.000,510.000,0.663,-8.868,0.056,0.015
5.000,325.000,10.844,-13.370,-7.166,53.000,512.000,-7.403,3.018,0.001,0.018
5.000,326.000,10.878,-8.033,-2.450,57.000,516.000,5.337,4.717,-0.009,-0.003
5.000,327.000,10.911,-6.229,1.795,58.000,520.000,1.803,4.245,0.008,-0.059
5.000,328.000,10.944,-8.606,-4.384,55.000,514.000,-2.377,-6.180,-0.046,0.067
5.000,329.000,10.978,-5.746,-2.946,57.000,515.000,2.861,1.438,0.039,-0.037
5.000,330.000,11.011,-5.171,1.349,57.000,519.000,0.575,4.295,0.031,0.060
5.000,331.000,11.044,-5.654,-4.786,56.000,513.000,-0.483,-6.135,-0.039,-0.083
5.000,332.000,11.078,-6.089,-2.307,55.000,515.000,-0.435,2.479,-0.049,0.123
5.000,333.000,11.111,-5.480,-1.077,55.000,516.000,0.609,1.231,0.049,-0.079
5.000,334.000,11.144,-3.932,-3.969,56.000,513.000,1.548,-2.892,0.004,0.021
5.000,335.000,11.178,-1.539,-4.572,58.000,512.000,2.393,-0.603,0.010,0.006
5.000,336.000,11.211,-1.385,-3.115,58.000,513.000,0.154,1.457,-0.018,-0.006
5.000,337.000,11.245,-2.246,-2.803,57.000,513.000,-0.862,0.311,-0.014,-0.063
5.000,338.000,11.278,-6.022,-10.523,53.000,505.000,-3.775,-7.720,-0.071,0.181
5.000,339.000,11.311,-4.419,-6.471,54.000,508.000,1.602,4.052,0.212,-0.190
5.000,340.000,11.345,-5.978,-3.824,52.000,510.000,-1.558,2.647,-0.120,0.133
5.000,341.000,11.378,9.620,15.559,67.000,529.000,15.598,19.382,0.033,-0.082
5.000,342.000,11.411,-6.342,-3.997,52.000,511.000,-15.962,-19.556,-0.079,-0.034
5.000,343.000,11.445,-8.708,-4.597,49.000,510.000,-2.366,-0.600,0.045,0.022
5.000,344.000,11.478,-7.837,-5.138,49.000,509.000,0.871,-0.540,-0.023,0.112
5.000,345.000,11.511,-5.053,-2.624,51.000,511.000,2.784,2.514,0.057,-0.216
5.000,346.000,11.545,-6.548,-5.362,49.000,508.000,-1.495,-2.738,-0.090,0.128
5.000,347.000,11.578,-0.893,-5.825,54.000,507.000,5.655,-0.464,0.085,0.036
5.000,348.000,11.612,-2.804,-2.243,52.000,510.000,-1.911,3.583,-0.019,-0.073
5.000,349.000,11.645,-3.523,-9.019,51.000,503.000,-0.720,-6.776,0.012,0.020
5.000,350.000,11.678,2.829,-5.117,57.000,506.000,6.352,3.902,-0.046,0.004
5.000,351.000,11.712,-1.454,-4.605,53.000,506.000,-4.283,0.512,0.028,-0.019
5.000,352.000,11.745,-0.309,-6.145,54.000,504.000,1.145,-1.539,-0.025,0.046
5.000,353.000,11.778,-4.278,-2.530,50.000,507.000,-3.969,3.614,0.043,-0.040
5.000,354.000,11.812,-4.850,-5.277,49.000,504.000,-0.572,-2.747,0.013,-0.047
5.000,355.000,11.845,-3.365,-1.749,50.000,507.000,1.485,3.528,-0.039,0.055
5.000,356.000,11.879,-2.028,-2.574,51.000,506.000,1.336,-0.825,-0.009,-0.031
5.000,357.000,11.912,-3.826,-3.317,49.000,505.000,-1.797,-0.743,-0.085,0.047
5.000,358.000,11.945,-1.443,2.015,51.000,510.000,2.383,5.332,0.175,0.008
5.000,359.000,11.979,-3.299,-4.187,49.000,504.000,-1.856,-6.201,-0.063,-0.019
5.000,360.000,12.012,-2.969,3.232,49.000,511.000,0.330,7.419,0.027,-0.026
5.000,361.000,12.045,-2.672,-1.091,49.000,507.000,0.297,-4.323,-0.052,0.073
5.000,362.000,12.079,1.595,-2.982,53.000,505.000,4.267,-1.891,-0.017,-0.054
5.000,363.000,12.112,2.436,-5.684,54.000,502.000,0.840,-2.702,-0.074,0.051
5.000,364.000,12.145,1.192,1.884,53.000,509.000,-1.244,7.568,0.224,-0.056
5.000,365.000,12.179,-0.927,0.696,51.000,508.000,-2.119,-1.188,-0.101,-0.004
5.000,366.000,12.212,-2.834,2.626,49.000,510.000,-1.907,1.930,-0.022,0.014
5.000,367.000,12.246,-2.551,0.364,49.000,508.000,0.283,-2.263,-0.012,0.013
5.000,368.000,12.279,-1.296,0.327,50.000,508.000,1.255,-0.036,-0.003,0.005
5.000,369.000,12.312,-2.166,0.295,49.000,508.000,-0.870,-0.033,0.026,-0.021
5.000,370.000,12.346,-1.950,1.265,49.000,509.000,0.217,0.971,0.014,0.031
5.000,371.000,12.379,0.245,5.139,51.000,513.000,2.195,3.873,-0.048,-0.032
5.000,372.000,12.412,-1.779,-2.375,49.000,506.000,-2.025,-7.514,0.048,-0.027
5.000,373.000,12.446,-1.601,-2.138,49.000,506.000,0.178,0.238,-0.024,0.035
5.000,374.000,12.479,0.559,-2.924,51.000,505.000,2.160,-0.786,-0.021,-0.030
5.000,375.000,12.512,0.503,-4.632,51.000,503.000,-0.056,-1.708,0.010,0.029
5.000,376.000,12.546,0.453,4.832,51.000,512.000,-0.050,9.463,0.002,-0.011
5.000,377.000,12.579,-1.593,0.348,49.000,508.000,-2.045,-4.483,0.047,-0.029
5.000,378.000,12.613,-1.433,4.314,49.000,512.000,0.159,3.965,0.008,0.007
5.000,379.000,12.646,-0.290,2.882,50.000,511.000,1.143,-1.431,-0.082,0.007
5.000,380.000,12.679,-1.261,4.594,49.000,513.000,-0.971,1.712,0.055,0.009
5.000,381.000,12.713,-1.135,3.135,49.000,512.000,0.126,-1.459,-0.050,-0.016
5.000,382.000,12.746,-0.021,1.821,50.000,511.000,1.113,-1.313,0.038,0.046
5.000,383.000,12.779,-1.019,1.639,49.000,511.000,-0.998,-0.182,0.022,-0.071
5.000,384.000,12.813,-0.917,0.475,49.000,510.000,0.102,-1.164,-0.025,0.075
5.000,385.000,12.846,0.174,9.428,50.000,519.000,1.092,8.952,-0.053,-0.089
5.000,386.000,12.880,-0.843,4.485,49.000,515.000,-1.017,-4.943,0.121,0.104
5.000,387.000,12.913,0.241,6.036,50.000,517.000,1.084,1.552,-0.089,0.019
5.000,388.000,12.946,20.217,16.433,70.000,528.000,19.976,10.396,0.054,-0.073
5.000,389.000,12.980,-0.805,0.789,51.000,514.000,-21.022,-15.643,-0.067,-0.057
5.000,390.000,13.013,-1.724,-1.289,50.000,512.000,-0.920,-2.079,0.023,0.137
5.000,391.000,13.046,-2.552,4.839,49.000,518.000,-0.828,6.129,0.015,-0.060
5.000,392.000,13.080,-2.297,2.356,49.000,516.000,0.255,-2.484,-0.016,-0.040
5.000,393.000,13.113,-2.067,-3.880,49.000,510.000,0.230,-6.236,0.031,0.106
5.000,394.000,13.146,-0.860,0.508,50.000,514.000,1.207,4.388,-0.019,-0.074
5.000,395.000,13.180,-1.774,-3.543,49.000,510.000,-0.914,-4.051,-0.013,-0.034
5.000,396.000,13.213,-1.597,-0.189,49.000,513.000,0.177,3.354,-0.011,0.090
5.000,397.000,13.247,-0.437,0.830,50.000,514.000,1.160,1.019,0.030,-0.067
5.000,398.000,13.280,0.607,3.747,51.000,517.000,1.044,2.917,0.014,0.036
5.000,399.000,13.313,-0.454,-0.627,50.000,513.000,-1.061,-4.375,-0.000,-0.023
5.000,400.000,13.347,-1.409,-0.565,49.000,513.000,-0.955,0.063,-0.040,0.007
5.000,401.000,13.380,-1.268,-2.508,49.000,511.000,0.141,-1.944,0.050,0.007
5.000,402.000,13.413,-1.141,0.743,49.000,514.000,0.127,3.251,-0.118,0.016
5.000,403.000,13.447,-1.027,-0.332,49.000,513.000,0.114,-1.074,0.158,-0.063
5.000,404.000,13.480,-0.924,-1.299,49.000,512.000,0.103,-0.967,-0.084,-0.011
5.000,405.000,13.513,-0.832,-1.169,49.000,512.000,0.092,0.130,0.033,0.082
