# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
6.000,1800.000,60.060,2.793,1.933,175.000,668.000,0.801,5.341,1.000,1.000
6.000,1801.000,60.093,4.514,1.740,177.000,668.000,1.721,-0.193,-0.285,-0.373
6.000,1802.000,60.127,6.063,-0.434,179.000,666.000,1.549,-2.174,-0.150,-0.090
6.000,1803.000,60.160,3.456,3.609,177.000,670.000,-2.606,4.043,-0.039,0.025
6.000,1804.000,60.193,-5.889,1.248,168.000,668.000,-9.346,-2.361,0.007,-0.075
6.000,1805.000,60.227,-6.300,8.124,167.000,675.000,-0.411,6.875,-0.034,0.041
6.000,1806.000,60.260,-6.670,7.311,166.000,675.000,-0.370,-0.812,0.017,0.078
6.000,1807.000,60.294,-4.003,16.580,168.000,685.000,2.667,9.269,0.065,-0.086
6.000,1808.000,60.327,-3.603,11.922,168.000,682.000,0.400,-4.658,-0.119,0.078
6.000,1809.000,60.360,-1.243,6.730,170.000,678.000,2.360,-5.192,0.042,-0.066
6.000,1810.000,60.394,4.882,-3.943,176.000,668.000,6.124,-10.673,-0.005,-0.017
6.000,1811.000,60.427,7.393,-5.549,179.000,666.000,2.512,-1.606,0.092,0.008
6.000,1812.000,60.460,-3.346,3.006,169.000,674.000,-10.739,8.555,-0.145,-0.040
6.000,1813.000,60.494,-3.011,7.705,169.000,679.000,0.335,4.699,0.167,-0.007
6.000,1814.000,60.527,-2.710,3.935,169.000,676.000,0.301,-3.771,-0.086,0.031
6.000,1815.000,60.560,0.561,1.541,172.000,674.000,3.271,-2.393,-0.036,-0.004
6.000,1816.000,60.594,1.505,-2.613,173.000,670.000,0.944,-4.154,0.039,0.014
6.000,1817.000,60.627,5.354,-4.351,177.000,668.000,3.850,-1.739,-0.009,-0.006
6.000,1818.000,60.661,-3.181,0.084,169.000,672.000,-8.535,4.435,-0.043,-0.018
6.000,1819.000,60.694,5.137,-5.925,177.000,666.000,8.318,-6.008,0.015,0.057
6.000,1820.000,60.727,2.623,8.668,175.000,680.000,-2.514,14.592,0.061,0.015
6.000,1821.000,60.761,1.361,1.801,174.000,674.000,-1.262,-6.867,-0.150,-0.028
6.000,1822.000,60.794,-0.775,4.621,172.000,677.000,-2.136,2.820,0.131,-0.004
6.000,1823.000,60.827,-0.698,5.159,172.000,678.000,0.078,0.538,-0.023,0.068
6.000,1824.000,60.861,0.372,0.643,173.000,674.000,1.070,-4.516,0.032,-0.144
6.000,1825.000,60.894,-2.665,0.579,170.000,674.000,-3.037,-0.064,-0.079,0.060
6.000,1826.000,60.928,-5.399,6.521,167.000,680.000,-2.733,5.942,0.005,0.039
6.000,1827.000,60.961,-9.859,4.869,162.000,679.000,-4.460,-1.652,0.061,-0.007
6.000,1828.000,60.994,-6.873,2.382,164.000,677.000,2.986,-2.487,-0.045,0.018
6.000,1829.000,61.028,-5.186,4.144,165.000,679.000,1.687,1.762,0.047,-0.086
6.000,1830.000,61.061,-4.667,0.729,165.000,676.000,0.519,-3.414,-0.016,-0.013
6.000,1831.000,61.094,-3.200,0.656,166.000,676.000,1.467,-0.073,-0.039,-0.034
6.000,1832.000,61.128,1.120,2.591,170.000,678.000,4.320,1.934,-0.039,0.050
6.000,1833.000,61.161,2.008,0.332,171.000,676.000,0.888,-2.259,0.012,0.071
6.000,1834.000,61.194,-1.193,0.298,168.000,676.000,-3.201,-0.033,0.006,-0.050
6.000,1835.000,61.228,-2.074,6.269,167.000,682.000,-0.881,5.970,0.077,-0.064
6.000,1836.000,61.261,-4.866,0.642,164.000,677.000,-2.793,-5.627,-0.026,0.126
6.000,1837.000,61.295,0.620,-2.422,169.000,674.000,5.487,-3.064,0.005,-0.073
6.000,1838.000,61.328,-0.442,3.820,168.000,680.000,-1.062,6.242,-0.041,0.017
6.000,1839.000,61.361,-7.398,7.438,161.000,684.000,-6.956,3.618,0.067,0.029
6.000,1840.000,61.395,1.342,10.694,169.000,688.000,8.740,3.256,-0.034,-0.052
6.000,1841.000,61.428,-1.792,-2.375,166.000,676.000,-3.134,-13.069,-0.074,0.034
6.000,1842.000,61.461,0.387,2.862,168.000,681.000,2.179,5.238,0.055,0.016
6.000,1843.000,61.495,3.348,2.576,171.000,681.000,2.961,-0.286,0.040,-0.049
6.000,1844.000,61.528,-1.986,0.318,166.000,679.000,-5.335,-2.258,-0.031,0.026
6.000,1845.000,61.561,4.212,-0.713,172.000,678.000,6.199,-1.032,-0.031,-0.028
6.000,1846.000,61.595,2.791,-0.642,171.000,678.000,-1.421,0.071,0.066,0.022
6.000,1847.000,61.628,-0.488,-6.578,168.000,672.000,-3.279,-5.936,-0.061,-0.026
6.000,1848.000,61.662,0.561,-3.920,169.000,674.000,1.049,2.658,0.004,0.020
6.000,1849.000,61.695,-0.495,-4.528,168.000,673.000,-1.056,-0.608,0.044,-0.061
6.000,1850.000,61.728,-0.446,-4.075,168.000,673.000,0.050,0.453,0.034,-0.014
6.000,1851.000,61.762,-1.401,-4.668,167.000,672.000,-0.955,-0.592,-0.016,0.094
