# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
5.000,1800.000,60.060,30.444,-0.021,114.000,560.000,-0.049,14.447,1.000,1.000
5.000,1801.000,60.093,25.399,-1.019,112.000,559.000,-5.044,-0.998,-0.293,-0.339
5.000,1802.000,60.127,21.859,-4.917,111.000,555.000,-3.540,-3.898,-0.064,-0.111
5.000,1803.000,60.160,11.673,-9.425,103.000,550.000,-10.186,-4.508,-0.052,0.131
5.000,1804.000,60.193,-12.494,-17.483,80.000,541.000,-24.167,-8.057,0.001,-0.077
5.000,1805.000,60.227,-11.245,-20.735,80.000,536.000,1.249,-3.252,0.047,-0.095
5.000,1806.000,60.260,-2.120,-26.661,88.000,528.000,9.124,-5.927,0.016,-0.035
5.000,1807.000,60.294,-11.908,-24.995,78.000,527.000,-9.788,1.666,-0.109,0.131
5.000,1808.000,60.327,1.283,-27.495,90.000,522.000,13.191,-2.501,0.004,-0.108
5.000,1809.000,60.360,-15.846,-14.746,73.000,532.000,-17.128,12.750,0.038,-0.009
5.000,1810.000,60.394,-15.261,10.729,72.000,556.000,0.585,25.475,-0.082,0.100
5.000,1811.000,60.427,-4.735,-8.344,81.000,538.000,10.526,-19.073,0.066,-0.042
5.000,1812.000,60.460,-3.261,-21.510,82.000,524.000,1.473,-13.166,-0.017,-0.074
5.000,1813.000,60.494,-8.935,-7.359,76.000,536.000,-5.674,14.151,0.013,0.123
5.000,1814.000,60.527,6.958,-19.623,91.000,523.000,15.894,-12.264,0.020,-0.057
5.000,1815.000,60.560,-0.738,-6.661,84.000,534.000,-7.696,12.962,-0.087,-0.006
5.000,1816.000,60.594,-21.664,-0.995,63.000,539.000,-20.926,5.666,0.071,-0.047
5.000,1817.000,60.627,-12.497,4.105,70.000,544.000,9.166,5.099,0.030,-0.004
5.000,1818.000,60.661,-17.248,4.694,64.000,545.000,-4.750,0.590,0.010,0.040
5.000,1819.000,60.694,-3.523,-14.775,76.000,526.000,13.725,-19.469,-0.092,-0.049
5.000,1820.000,60.727,5.829,-9.298,85.000,530.000,9.352,5.478,0.006,0.065
5.000,1821.000,60.761,-3.754,-6.368,76.000,532.000,-9.583,2.930,0.082,-0.021
5.000,1822.000,60.794,10.622,-20.731,90.000,517.000,14.375,-14.363,-0.053,0.035
5.000,1823.000,60.827,24.560,-3.658,105.000,532.000,13.938,17.073,-0.121,-0.122
5.000,1824.000,60.861,39.104,-17.292,122.000,518.000,14.544,-13.634,0.015,0.153
5.000,1825.000,60.894,11.193,-11.563,98.000,522.000,-27.910,5.729,0.016,-0.028
5.000,1826.000,60.928,25.074,-22.407,113.000,510.000,13.881,-10.844,-0.031,-0.043
5.000,1827.000,60.961,34.567,-4.166,125.000,526.000,9.493,18.241,0.056,0.039
5.000,1828.000,60.994,27.110,-17.749,121.000,512.000,-7.457,-13.583,-0.023,-0.032
5.000,1829.000,61.028,21.399,-13.974,118.000,514.000,-5.711,3.775,-0.018,-0.022
5.000,1830.000,61.061,16.259,-13.577,115.000,513.000,-5.140,0.397,0.056,-0.022
5.000,1831.000,61.094,3.633,-28.219,104.000,497.000,-12.626,-14.642,0.042,0.075
