# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
7.000,2700.000,90.090,-0.510,-0.405,46.000,715.000,0.057,0.045,1.000,1.000
7.000,2701.000,90.123,3.541,-0.364,50.000,715.000,4.051,0.040,-0.523,-0.551
7.000,2702.000,90.157,-0.813,-1.328,46.000,714.000,-4.354,-0.964,0.031,0.100
7.000,2703.000,90.190,0.268,2.805,47.000,718.000,1.081,4.133,-0.023,0.059
7.000,2704.000,90.223,-0.759,1.524,46.000,717.000,-1.027,-1.280,0.038,-0.169
7.000,2705.000,90.257,-0.683,-0.628,46.000,715.000,0.076,-2.152,0.035,0.188
7.000,2706.000,90.290,-0.615,0.435,46.000,716.000,0.068,1.063,-0.085,-0.175
7.000,2707.000,90.324,-0.553,1.391,46.000,717.000,0.061,0.957,0.091,0.051
7.000,2708.000,90.357,-0.498,-0.748,46.000,715.000,0.055,-2.139,-0.040,0.079
7.000,2709.000,90.390,-0.448,-0.673,46.000,715.000,0.050,0.075,-0.091,-0.164
7.000,2710.000,90.424,-0.403,3.394,46.000,719.000,0.045,4.067,0.108,0.188
7.000,2711.000,90.457,-0.363,1.055,46.000,717.000,0.040,-2.339,-0.024,-0.189
7.000,2712.000,90.490,-0.327,-1.051,46.000,715.000,0.036,-2.105,0.006,0.128
7.000,2713.000,90.524,-0.294,4.054,46.000,720.000,0.033,5.105,-0.032,0.007
7.000,2714.000,90.557,-0.265,7.649,46.000,724.000,0.029,3.595,0.015,-0.065
7.000,2715.000,90.590,-0.238,8.884,46.000,726.000,0.026,1.235,0.028,0.086
7.000,2716.000,90.624,-0.214,3.996,46.000,722.000,0.024,-4.888,-0.056,-0.138
7.000,2717.000,90.657,-0.193,4.596,46.000,723.000,0.021,0.600,0.050,0.114
7.000,2718.000,90.691,-0.174,8.137,46.000,727.000,0.019,3.540,-0.040,-0.003
7.000,2719.000,90.724,-0.156,4.323,46.000,724.000,0.017,-3.814,0.009,-0.130
7.000,2720.000,90.757,-0.141,1.891,46.000,722.000,0.016,-2.432,0.013,0.147
7.000,2721.000,90.791,-0.127,4.702,46.000,725.000,0.014,2.811,-0.011,-0.084
7.000,2722.000,90.824,-0.114,1.231,46.000,722.000,0.013,-3.470,0.036,0.010
7.000,2723.000,90.857,-0.103,-1.892,46.000,719.000,0.011,-3.123,-0.094,0.127
7.000,2724.000,90.891,1.908,-1.703,48.000,719.000,2.010,0.189,0.099,-0.156
7.000,2725.000,90.924,2.717,4.468,49.000,725.000,0.809,6.170,-0.044,0.137
7.000,2726.000,90.958,-0.555,2.021,46.000,723.000,-3.272,-2.447,0.046,-0.200
7.000,2727.000,90.991,6.501,1.819,53.000,723.000,7.055,-0.202,-0.065,0.143
7.000,2728.000,91.024,2.851,-0.363,50.000,721.000,-3.650,-2.182,0.062,-0.045
7.000,2729.000,91.058,2.566,4.673,50.000,726.000,-0.285,5.036,-0.085,-0.093
7.000,2730.000,91.091,-0.691,3.206,47.000,725.000,-3.257,-1.467,0.068,0.193
7.000,2731.000,91.124,-0.622,3.885,47.000,726.000,0.069,0.679,-0.024,-0.077
7.000,2732.000,91.158,0.440,4.497,48.000,727.000,1.062,0.611,-0.027,-0.069
7.000,2733.000,91.191,4.396,2.047,52.000,725.000,3.956,-2.450,0.018,0.123
7.000,2734.000,91.224,-0.043,0.842,48.000,724.000,-4.440,-1.205,0.026,-0.138
7.000,2735.000,91.258,-0.039,1.758,48.000,725.000,0.004,0.916,-0.011,0.171
7.000,2736.000,91.291,1.965,-0.418,50.000,723.000,2.004,-2.176,-0.038,-0.225
7.000,2737.000,91.325,-2.232,0.624,46.000,724.000,-4.196,1.042,-0.017,0.204
7.000,2738.000,91.358,-0.008,-3.438,48.000,720.000,2.223,-4.062,0.115,-0.040
7.000,2739.000,91.391,-0.008,-2.094,48.000,721.000,0.001,1.344,-0.087,-0.069
7.000,2740.000,91.425,-1.007,-3.885,47.000,719.000,-0.999,-1.791,0.015,0.056
7.000,2741.000,91.458,2.094,-4.497,50.000,718.000,3.101,-0.611,0.013,-0.087
7.000,2742.000,91.491,0.884,-1.047,49.000,721.000,-1.209,3.450,0.017,0.091
7.000,2743.000,91.525,1.796,-2.942,50.000,719.000,0.912,-1.895,-0.052,0.007
7.000,2744.000,91.558,-1.384,-1.648,47.000,720.000,-3.180,1.294,-0.025,-0.083
7.000,2745.000,91.591,0.755,0.517,49.000,722.000,2.138,2.165,0.136,0.168
7.000,2746.000,91.625,14.679,-19.535,63.000,702.000,13.925,-20.052,-0.096,-0.198
7.000,2747.000,91.658,0.211,3.419,50.000,723.000,-14.468,22.953,-0.062,0.130
7.000,2748.000,91.692,-3.810,3.077,46.000,723.000,-4.021,-0.342,0.123,-0.037
7.000,2749.000,91.725,-3.429,1.769,46.000,722.000,0.381,-1.308,-0.083,-0.093
7.000,2750.000,91.758,-3.086,2.592,46.000,723.000,0.343,0.823,0.041,0.120
7.000,2751.000,91.792,-2.777,-0.667,46.000,720.000,0.309,-3.259,-0.123,-0.051
7.000,2752.000,91.825,-2.500,-0.600,46.000,720.000,0.278,0.067,0.268,0.003
7.000,2753.000,91.858,-2.250,0.460,46.000,721.000,0.250,1.060,-0.243,-0.047
7.000,2754.000,91.892,-2.025,-1.586,46.000,719.000,0.225,-2.046,0.064,0.045
7.000,2755.000,91.925,-0.822,-2.428,47.000,718.000,1.202,-0.841,0.044,0.050
7.000,2756.000,91.959,-1.740,-3.185,46.000,717.000,-0.918,-0.757,-0.014,-0.076
7.000,2757.000,91.992,-1.566,2.134,46.000,722.000,0.174,5.318,0.023,0.011
7.000,2758.000,92.025,-1.409,-3.080,46.000,717.000,0.157,-5.213,-0.026,0.076
7.000,2759.000,92.059,0.732,4.228,48.000,724.000,2.141,7.308,0.036,-0.109
7.000,2760.000,92.092,-1.342,0.805,46.000,721.000,-2.073,-3.423,-0.052,0.116
7.000,2761.000,92.125,-1.207,1.725,46.000,722.000,0.134,0.919,-0.053,-0.079
7.000,2762.000,92.159,-1.087,-1.448,46.000,719.000,0.121,-3.172,0.196,0.003
7.000,2763.000,92.192,-0.978,1.697,46.000,722.000,0.109,3.145,-0.139,0.060
7.000,2764.000,92.225,-0.880,5.527,46.000,726.000,0.098,3.830,0.020,-0.082
7.000,2765.000,92.259,-0.792,1.975,46.000,723.000,0.088,-3.553,0.005,0.031
7.000,2766.000,92.292,5.287,7.777,52.000,729.000,6.079,5.803,-0.012,-0.026
7.000,2767.000,92.326,3.758,6.999,51.000,729.000,-1.529,-0.778,0.043,0.059
7.000,2768.000,92.359,-1.618,4.300,46.000,727.000,-5.376,-2.700,-0.101,0.018
7.000,2769.000,92.392,-1.456,3.870,46.000,727.000,0.162,-0.430,0.102,-0.087
7.000,2770.000,92.426,-1.310,5.483,46.000,729.000,0.146,1.613,-0.002,0.068
7.000,2771.000,92.459,-1.179,2.934,46.000,727.000,0.131,-2.548,-0.067,-0.075
7.000,2772.000,92.492,-1.061,1.641,46.000,726.000,0.118,-1.293,0.037,0.087
7.000,2773.000,92.526,-0.955,1.477,46.000,726.000,0.106,-0.164,-0.042,-0.074
7.000,2774.000,92.559,-0.860,0.329,46.000,725.000,0.096,-1.148,0.067,-0.024
7.000,2775.000,92.592,-0.774,0.296,46.000,725.000,0.086,-0.033,-0.059,0.124
7.000,2776.000,92.626,1.304,-2.733,48.000,722.000,2.077,-3.030,0.049,-0.114
7.000,2777.000,92.659,-0.827,-2.460,46.000,722.000,-2.130,0.273,-0.055,0.068
7.000,2778.000,92.693,-0.744,2.786,46.000,727.000,0.083,5.246,0.031,-0.002
7.000,2779.000,92.726,-0.670,-2.493,46.000,722.000,0.074,-5.279,0.017,-0.084
7.000,2780.000,92.759,-0.603,-1.243,46.000,723.000,0.067,1.249,-0.026,0.133
7.000,2781.000,92.793,0.458,1.881,47.000,726.000,1.060,3.124,0.002,-0.104
7.000,2782.000,92.826,-0.588,1.693,46.000,726.000,-1.046,-0.188,0.012,0.065
7.000,2783.000,92.859,1.471,1.524,48.000,726.000,2.059,-0.169,0.009,-0.032
7.000,2784.000,92.893,4.324,-0.629,51.000,724.000,2.853,-2.152,-0.032,-0.047
7.000,2785.000,92.926,-1.109,0.434,46.000,725.000,-5.432,1.063,-0.011,0.114
7.000,2786.000,92.960,-0.998,7.391,46.000,732.000,0.111,6.957,0.080,-0.119
7.000,2787.000,92.993,-0.898,4.652,46.000,730.000,0.100,-2.739,-0.082,0.031
7.000,2788.000,93.026,-0.808,4.186,46.000,730.000,0.090,-0.465,0.046,0.034
7.000,2789.000,93.060,-0.727,1.768,46.000,728.000,0.081,-2.419,-0.034,-0.044
7.000,2790.000,93.093,-0.655,5.591,46.000,732.000,0.073,3.823,0.028,0.059
7.000,2791.000,93.126,-0.589,1.032,46.000,728.000,0.065,-4.559,-0.031,-0.094
7.000,2792.000,93.160,-0.530,4.929,46.000,732.000,0.059,3.897,0.010,0.114
7.000,2793.000,93.193,-0.477,4.436,46.000,732.000,0.053,-0.493,0.020,-0.047
7.000,2794.000,93.226,-0.430,1.992,46.000,730.000,0.048,-2.444,-0.029,-0.003
7.000,2795.000,93.260,-0.387,1.793,46.000,730.000,0.043,-0.199,0.006,-0.033
7.000,2796.000,93.293,-0.348,-0.386,46.000,728.000,0.039,-2.179,0.006,0.019
7.000,2797.000,93.327,-0.313,-3.348,46.000,725.000,0.035,-2.961,0.048,0.029
7.000,2798.000,93.360,-0.282,-5.013,46.000,723.000,0.031,-1.665,-0.058,0.012
7.000,2799.000,93.393,-0.254,-4.512,46.000,723.000,0.028,0.501,-0.030,-0.011
7.000,2800.000,93.427,-0.228,-5.060,46.000,722.000,0.025,-0.549,0.099,0.006
7.000,2801.000,93.460,-0.205,-1.554,46.000,725.000,0.023,3.506,-0.079,-0.044
7.000,2802.000,93.493,-0.185,-2.399,46.000,724.000,0.021,-0.845,0.023,0.040
7.000,2803.000,93.527,-0.166,-3.159,46.000,723.000,0.018,-0.760,0.008,-0.016
7.000,2804.000,93.560,-0.150,0.157,46.000,726.000,0.017,3.316,0.006,-0.024
7.000,2805.000,93.593,0.865,2.141,47.000,728.000,1.015,1.984,-0.072,0.077
7.000,2806.000,93.627,-0.221,1.927,46.000,728.000,-1.087,-0.214,0.036,-0.044
7.000,2807.000,93.660,-0.199,1.734,46.000,728.000,0.022,-0.193,0.076,-0.022
7.000,2808.000,93.694,1.821,3.561,48.000,730.000,2.020,1.827,-0.047,0.008
7.000,2809.000,93.727,0.639,4.205,47.000,731.000,-1.182,0.644,-0.028,-0.005
7.000,2810.000,93.760,0.575,4.784,47.000,732.000,-0.064,0.580,0.041,0.019
7.000,2811.000,93.794,-0.483,4.306,46.000,732.000,-1.057,-0.478,-0.005,-0.014
7.000,2812.000,93.827,-0.434,3.875,46.000,732.000,0.048,-0.431,-0.030,0.014
7.000,2813.000,93.860,-0.391,3.488,46.000,732.000,0.043,-0.388,0.019,0.005
7.000,2814.000,93.894,-0.352,2.139,46.000,731.000,0.039,-1.349,0.049,-0.023
7.000,2815.000,93.927,-0.317,2.925,46.000,732.000,0.035,0.786,-0.124,0.036
7.000,2816.000,93.961,-0.285,2.633,46.000,732.000,0.032,-0.293,0.079,-0.058
7.000,2817.000,93.994,-0.257,2.369,46.000,732.000,0.029,-0.263,0.009,0.033
7.000,2818.000,94.027,-0.231,2.132,46.000,732.000,0.026,-0.237,-0.006,-0.007
7.000,2819.000,94.061,-0.208,-2.081,46.000,728.000,0.023,-4.213,-0.036,0.035
7.000,2820.000,94.094,-0.187,0.127,46.000,730.000,0.021,2.208,0.033,-0.041
7.000,2821.000,94.127,-0.168,0.115,46.000,730.000,0.019,-0.013,0.018,0.030
7.000,2822.000,94.161,-0.151,-1.897,46.000,728.000,0.017,-2.011,-0.017,-0.009
7.000,2823.000,94.194,-0.136,-1.707,46.000,728.000,0.015,0.190,0.005,-0.016
7.000,2824.000,94.227,-0.123,2.463,46.000,732.000,0.014,4.171,0.005,-0.007
7.000,2825.000,94.261,-0.110,2.217,46.000,732.000,0.012,-0.246,-0.055,0.015
7.000,2826.000,94.294,-0.099,-2.005,46.000,728.000,0.011,-4.222,0.057,-0.004
