# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
16.000,2700.000,90.090,-5.420,-7.398,55.000,67.000,1.713,-3.622,1.000,1.000
16.000,2701.000,90.123,-5.878,-6.658,54.000,67.000,-0.458,0.740,-0.367,-0.330
16.000,2702.000,90.157,-4.290,-5.992,55.000,67.000,1.588,0.666,-0.030,-0.117
16.000,2703.000,90.190,-4.861,-4.393,54.000,68.000,-0.571,1.599,-0.056,-0.044
16.000,2704.000,90.223,-4.375,-3.954,54.000,68.000,0.486,0.439,-0.002,0.062
16.000,2705.000,90.257,-3.937,-7.559,54.000,64.000,0.437,-3.605,-0.038,-0.089
16.000,2706.000,90.290,-2.544,-3.803,55.000,67.000,1.394,3.756,0.018,0.044
16.000,2707.000,90.324,-3.289,-2.422,54.000,68.000,-0.746,1.380,0.119,-0.074
16.000,2708.000,90.357,-1.960,-5.180,55.000,65.000,1.329,-2.758,-0.147,0.060
16.000,2709.000,90.390,-2.764,-0.662,54.000,69.000,-0.804,4.518,-0.067,0.032
16.000,2710.000,90.424,-1.488,-3.596,55.000,66.000,1.276,-2.934,0.081,-0.073
16.000,2711.000,90.457,-2.339,-5.236,54.000,64.000,-0.851,-1.640,-0.125,-0.024
16.000,2712.000,90.490,-2.105,-4.713,54.000,64.000,0.234,0.524,0.101,0.086
16.000,2713.000,90.524,-1.895,-4.241,54.000,64.000,0.211,0.471,0.025,0.036
16.000,2714.000,90.557,10.295,-20.817,66.000,47.000,12.189,-16.576,0.038,-0.060
16.000,2715.000,90.590,12.265,-13.736,69.000,52.000,1.971,7.082,-0.087,0.008
16.000,2716.000,90.624,1.039,-12.362,59.000,52.000,-11.227,1.374,0.044,-0.016
16.000,2717.000,90.657,-4.065,-15.126,54.000,48.000,-5.104,-2.764,0.109,0.019
16.000,2718.000,90.691,0.341,-12.613,58.000,49.000,4.407,2.513,-0.102,0.031
16.000,2719.000,90.724,0.307,-12.352,58.000,48.000,-0.034,0.261,0.095,-0.052
16.000,2720.000,90.757,-2.723,-8.117,55.000,51.000,-3.031,4.235,-0.086,-0.062
16.000,2721.000,90.791,-0.451,-4.305,57.000,54.000,2.272,3.812,-0.034,0.059
16.000,2722.000,90.824,-2.406,-4.875,55.000,53.000,-1.955,-0.569,-0.000,0.013
16.000,2723.000,90.857,-3.165,-6.387,54.000,51.000,-0.759,-1.513,0.042,-0.015
16.000,2724.000,90.891,5.151,2.252,62.000,59.000,8.317,8.639,0.000,-0.092
16.000,2725.000,90.924,0.636,-2.974,58.000,54.000,-4.515,-5.225,-0.102,0.108
16.000,2726.000,90.958,-0.428,-5.676,57.000,51.000,-1.064,-2.703,0.094,0.018
16.000,2727.000,90.991,6.615,2.891,64.000,59.000,7.043,8.568,-0.056,0.012
16.000,2728.000,91.024,-4.046,-5.398,54.000,51.000,-10.662,-8.289,0.039,-0.012
16.000,2729.000,91.058,-2.642,-6.858,55.000,49.000,1.405,-1.460,0.017,-0.098
16.000,2730.000,91.091,-3.378,-4.172,54.000,51.000,-0.736,2.686,0.051,0.106
16.000,2731.000,91.124,-0.040,-1.755,57.000,53.000,3.338,2.417,-0.138,0.032
16.000,2732.000,91.158,-0.036,0.421,57.000,55.000,0.004,2.175,0.115,-0.051
16.000,2733.000,91.191,-1.032,-3.621,56.000,51.000,-0.996,-4.042,-0.044,-0.042
16.000,2734.000,91.224,3.071,-2.259,60.000,52.000,4.103,1.362,-0.002,0.030
16.000,2735.000,91.258,5.764,-2.033,63.000,52.000,2.693,0.226,0.014,-0.014
16.000,2736.000,91.291,1.188,-1.830,59.000,52.000,-4.576,0.203,0.013,-0.019
16.000,2737.000,91.325,-1.931,-0.647,56.000,53.000,-3.119,1.183,-0.064,0.015
16.000,2738.000,91.358,-3.738,-0.582,54.000,53.000,-1.807,0.065,0.063,0.082
16.000,2739.000,91.391,-1.364,-1.524,56.000,52.000,2.374,-0.942,-0.048,-0.086
16.000,2740.000,91.425,-3.228,-3.372,54.000,50.000,-1.864,-1.848,0.050,0.055
16.000,2741.000,91.458,-2.905,-4.035,54.000,49.000,0.323,-0.663,-0.091,-0.097
16.000,2742.000,91.491,-2.615,-3.631,54.000,49.000,0.291,0.403,0.097,0.102
16.000,2743.000,91.525,-2.353,1.732,54.000,54.000,0.261,5.363,-0.044,0.005
16.000,2744.000,91.558,-2.118,1.559,54.000,54.000,0.235,-0.173,-0.035,-0.097
16.000,2745.000,91.591,-1.906,0.403,54.000,53.000,0.212,-1.156,0.069,-0.019
16.000,2746.000,91.625,-1.715,-2.637,54.000,50.000,0.191,-3.040,-0.035,0.109
16.000,2747.000,91.658,-1.544,1.626,54.000,54.000,0.172,4.264,0.032,-0.031
16.000,2748.000,91.692,-1.389,-0.536,54.000,52.000,0.154,-2.163,-0.076,-0.033
16.000,2749.000,91.725,-1.251,-0.483,54.000,52.000,0.139,0.054,0.042,0.050
16.000,2750.000,91.758,-0.125,-7.434,55.000,45.000,1.125,-6.952,-0.010,-0.065
16.000,2751.000,91.792,-1.113,-4.691,54.000,47.000,-0.987,2.743,0.044,0.059
16.000,2752.000,91.825,0.998,6.778,56.000,58.000,2.111,11.469,0.001,-0.021
16.000,2753.000,91.858,-0.101,5.100,55.000,57.000,-1.100,-1.678,-0.010,0.071
16.000,2754.000,91.892,-1.091,-0.410,54.000,52.000,-0.990,-5.510,-0.023,-0.100
16.000,2755.000,91.925,-0.982,0.631,54.000,53.000,0.109,1.041,-0.021,0.042
16.000,2756.000,91.959,-0.884,-3.432,54.000,49.000,0.098,-4.063,-0.002,-0.049
16.000,2757.000,91.992,-0.796,-4.089,54.000,48.000,0.088,-0.657,0.033,0.033
16.000,2758.000,92.025,-0.716,-0.680,54.000,51.000,0.080,3.409,-0.012,0.074
16.000,2759.000,92.059,-0.644,-0.612,54.000,51.000,0.072,0.068,0.077,-0.059
16.000,2760.000,92.092,-0.580,-2.551,54.000,49.000,0.064,-1.939,-0.087,-0.031
16.000,2761.000,92.125,-0.522,1.704,54.000,53.000,0.058,4.255,0.052,0.028
16.000,2762.000,92.159,-0.470,5.534,54.000,57.000,0.052,3.830,-0.022,0.031
16.000,2763.000,92.192,-0.423,-5.019,54.000,47.000,0.047,-10.553,-0.067,-0.046
16.000,2764.000,92.225,16.619,7.483,71.000,59.000,17.042,12.502,0.057,0.029
16.000,2765.000,92.259,1.958,-11.266,58.000,41.000,-14.662,-18.748,-0.003,0.040
16.000,2766.000,92.292,-2.238,-8.139,54.000,43.000,-4.196,3.127,0.060,-0.049
16.000,2767.000,92.326,0.986,-9.325,57.000,41.000,3.224,-1.186,-0.074,-0.034
16.000,2768.000,92.359,-0.113,-4.393,56.000,45.000,-1.099,4.933,0.048,0.014
16.000,2769.000,92.392,0.898,-1.953,57.000,47.000,1.011,2.439,-0.030,0.033
16.000,2770.000,92.426,-2.191,-0.758,54.000,48.000,-3.090,1.195,-0.009,-0.024
16.000,2771.000,92.459,-1.972,-9.682,54.000,39.000,0.219,-8.924,-0.013,-0.049
