# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
12.000,900.000,30.030,5.255,-1.342,970.000,634.000,3.861,0.149,1.000,1.000
12.000,901.000,30.063,5.730,-1.208,971.000,634.000,0.474,0.134,-0.320,-0.395
12.000,902.000,30.097,3.157,-9.087,969.000,626.000,-2.573,-7.879,-0.062,-0.056
12.000,903.000,30.130,2.841,-6.178,969.000,628.000,-0.316,2.909,-0.010,-0.026
12.000,904.000,30.163,0.557,-3.560,967.000,630.000,-2.284,2.618,0.108,0.020
12.000,905.000,30.197,-1.499,-1.204,965.000,632.000,-2.056,2.356,-0.107,0.021
12.000,906.000,30.230,0.651,-1.084,967.000,632.000,2.150,0.120,0.040,0.029
12.000,907.000,30.264,-0.414,-0.976,966.000,632.000,-1.065,0.108,0.019,-0.087
12.000,908.000,30.297,-1.372,-4.878,965.000,628.000,-0.959,-3.902,-0.071,0.038
12.000,909.000,30.330,-1.235,1.610,965.000,634.000,0.137,6.488,-0.011,-0.062
12.000,910.000,30.364,0.888,-2.551,967.000,630.000,2.124,-4.161,0.024,0.043
12.000,911.000,30.397,1.799,3.704,968.000,636.000,0.911,6.255,-0.000,0.005
12.000,912.000,30.430,0.620,-0.666,967.000,632.000,-1.180,-4.370,-0.134,-0.047
12.000,913.000,30.464,1.558,-6.600,968.000,626.000,0.938,-5.933,0.064,0.113
12.000,914.000,30.497,1.402,-3.940,968.000,628.000,-0.156,2.660,-0.057,-0.116
12.000,915.000,30.530,3.262,-10.546,970.000,621.000,1.860,-6.606,0.096,0.007
12.000,916.000,30.564,4.935,-12.491,972.000,618.000,1.674,-1.945,-0.053,-0.008
12.000,917.000,30.597,4.442,-9.242,972.000,620.000,-0.494,3.249,-0.011,0.102
12.000,918.000,30.631,3.998,-7.318,972.000,621.000,-0.444,1.924,0.068,0.007
12.000,919.000,30.664,5.598,-5.586,974.000,622.000,1.600,1.732,-0.019,-0.146
12.000,920.000,30.697,2.038,-9.028,971.000,618.000,-3.560,-3.441,0.049,0.070
12.000,921.000,30.731,1.834,-2.125,971.000,624.000,-0.204,6.903,-0.153,0.010
12.000,922.000,30.764,1.651,-2.912,971.000,623.000,-0.183,-0.788,0.044,0.019
