# BacteriaId,Frame,Time,X,Y,oldX,oldY,dX,dY,autoX,autoY
2.000,3000.000,100.100,1.245,-12.025,66.000,685.000,2.084,-7.553,1.000,1.000
2.000,3001.000,100.133,8.120,-12.823,73.000,683.000,6.876,-0.797,-0.385,-0.447
2.000,3002.000,100.167,3.308,-6.540,69.000,688.000,-4.812,6.282,-0.065,-0.023
2.000,3003.000,100.200,3.977,-10.886,70.000,683.000,0.669,-4.346,-0.056,-0.027
2.000,3004.000,100.233,4.580,-10.798,71.000,682.000,0.602,0.089,-0.010,0.055
2.000,3005.000,100.267,-0.878,-10.718,66.000,681.000,-5.458,0.080,-0.007,-0.085
2.000,3006.000,100.300,-17.790,8.354,49.000,699.000,-16.912,19.072,-0.036,0.072
2.000,3007.000,100.334,1.989,-5.482,67.000,686.000,19.779,-13.835,0.076,-0.070
2.000,3008.000,100.367,4.790,-5.933,70.000,685.000,2.801,-0.452,0.022,0.064
2.000,3009.000,100.400,-13.689,6.660,52.000,697.000,-18.479,12.593,-0.015,0.037
2.000,3010.000,100.434,-1.320,-10.006,63.000,681.000,12.369,-16.666,-0.113,-0.095
2.000,3011.000,100.467,15.812,1.995,80.000,692.000,17.132,12.001,0.208,-0.003
2.000,3012.000,100.500,30.231,15.795,96.000,706.000,14.419,13.801,-0.139,-0.019
2.000,3013.000,100.534,8.207,-1.784,77.000,690.000,-22.023,-17.580,0.011,0.081
2.000,3014.000,100.567,1.387,-11.606,71.000,680.000,-6.821,-9.822,0.049,-0.068
2.000,3015.000,100.600,-14.752,-3.445,55.000,687.000,-16.139,8.161,-0.012,0.056
2.000,3016.000,100.634,0.723,-9.101,69.000,681.000,15.475,-5.655,-0.045,0.061
2.000,3017.000,100.667,-10.349,0.809,58.000,690.000,-11.072,9.910,-0.024,-0.091
2.000,3018.000,100.701,14.686,-5.272,82.000,684.000,25.035,-6.081,0.085,0.007
2.000,3019.000,100.734,13.217,-0.745,82.000,688.000,-1.469,4.527,-0.087,-0.021
2.000,3020.000,100.767,-8.104,1.330,62.000,690.000,-21.322,2.074,0.012,-0.023
